"brand","Series","Series-2","PartNo","DetailLink","Document","Description","Suggested Drivers","状态","预算报价（不含税）(CNY)","封装类型和焊端数","内核：类型","工作频率 (Max) (MHz) ","内核：内核数量 (Spec)","缓存 (KB) ","L2缓存 (Max) (KB) ","内部RAM (KB) ","支持外部存储器","外部总线接口","工作环境温度 (Min-Max) (°C) ","I/O 工作电压 (Max) (V) ","Junction Temperature (Max) (&#186;C)","GPIOs","内核：性能(MIPS)","PLC代码","Pin count","PLC描述","功耗 (Max) (W) ","功耗 (Typ) (W) ","总线频率 (Max) (MHz) ","无铅","认证级别","RoHS","内核：工作电压 (Spec) (V) ","USB","USB features","SPI","Ethernet Type","以太网","通信协议","I2C","协处理器频率 (Max) (MHz) ","协处理器类型","TDM","DMA通道总数","最后发货日期","最后订单日期","CAN","UART","CAN Type","其他特性","安全","eTSEC","Junction Temperature (Min) (&#186;C)","定时器类型","HDLC","SMC","SCC","替代部件"
"FSL","Power Architecture 处理器---PowerQUICC通信处理器","MPC885","MPC885ZP80","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MPC885&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/power-architecture-processors/powerquicc-processors/powerquicc-i-8xx/powerquicc-processor-with-cpm-with-atm-usb-dual-10-100-ethernet-security:MPC885?&fpsp=1&tab=Documentation_Tab#MPC885ZP80","PowerQUICC, 32 Bit Power Architecture, 80MHz, Communications Processor, 0 to 95C","-","-","100 @ CNY179.75 each","PBGA 357","MPC8xx","80","1","16","-","8","SRAM, SDRAM, FLASH, EPROM, EDO","PCMCIA","0 to 95","5","95","59","106","4","357","PRODUCT MATURITY/SATURATION(4)","0.43","0.35","40","-","10-YEARS APPLICATION LIFE","-","3.3","-","USB 2.0","-","MII, 10/100 BaseT","-","Ethernet, UTOPIA, TDM, ATM, UART, Transparent, ATOM1, HDLC, BISYNC","-","80","CPM","-","16","-","-","-","-","-","-","-","-","0","-","-","-","-","-"
"FSL","Power Architecture 处理器---PowerQUICC通信处理器","MPC880","MPC880CVR133","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MPC880&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/power-architecture-processors/powerquicc-processors/powerquicc-i-8xx/powerquicc-processor-with-cpm-with-atm-usb-dual-10-100-ethernet:MPC880?&fpsp=1&tab=Documentation_Tab#MPC880CVR133","PowerQUICC, 32 Bit Power Architecture, 133MHz, Communications Processor, -40 to 100C","-","-","100 @ CNY168.44 each","PBGA 357","MPC8xx","133","1","8","-","-","DRAM, EDO, EPROM, SDRAM, SRAM","PCMCIA","-40 to 100","-","100","-","-","4","357","PRODUCT MATURITY/SATURATION(4)","-","-","-","-","10-YEARS APPLICATION LIFE","-","-","-","USB 2.0","-","Fast Ethernet","-","Transparent, IrDA, HDLC, Ethernet, BISYNC, AppleTalk, ATM","1","-","-","-","-","-","-","-","-","-","-","-","-","-40","-","-","1","1","-"
"FSL","Power Architecture 处理器---PowerQUICC通信处理器","MPC880","MPC880CVR66","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MPC880&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/power-architecture-processors/powerquicc-processors/powerquicc-i-8xx/powerquicc-processor-with-cpm-with-atm-usb-dual-10-100-ethernet:MPC880?&fpsp=1&tab=Documentation_Tab#MPC880CVR66","PowerQUICC, 32 Bit Power Architecture, 66MHz, Communications Processor, -40 to 100C","-","-","100 @ CNY152.60 each","PBGA 357","MPC8xx","66","1","8","-","-","DRAM, EDO, EPROM, SDRAM, SRAM","PCMCIA","-40 to 100","-","100","-","-","4","357","PRODUCT MATURITY/SATURATION(4)","-","-","-","-","10-YEARS APPLICATION LIFE","-","-","-","USB 2.0","-","Fast Ethernet","-","Transparent, IrDA, HDLC, Ethernet, BISYNC, AppleTalk, ATM","1","-","-","-","-","-","-","-","-","-","-","-","-","-40","-","-","1","1","-"
"FSL","Power Architecture 处理器---PowerQUICC通信处理器","MPC880","MPC880CZP133","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MPC880&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/power-architecture-processors/powerquicc-processors/powerquicc-i-8xx/powerquicc-processor-with-cpm-with-atm-usb-dual-10-100-ethernet:MPC880?&fpsp=1&tab=Documentation_Tab#MPC880CZP133","PowerQUICC, 32 Bit Power Architecture, 133MHz, Communications Processor, -40 to 100C","-","-","100 @ CNY168.44 each","PBGA 357","MPC8xx","133","1","8","-","-","DRAM, EDO, EPROM, SDRAM, SRAM","PCMCIA","-40 to 100","-","100","-","-","4","357","PRODUCT MATURITY/SATURATION(4)","-","-","-","-","10-YEARS APPLICATION LIFE","-","-","-","USB 2.0","-","Fast Ethernet","-","Transparent, IrDA, HDLC, Ethernet, BISYNC, AppleTalk, ATM","1","-","-","-","-","-","-","-","-","-","-","-","-","-40","-","-","1","1","-"
"FSL","Power Architecture 处理器---PowerQUICC通信处理器","MPC880","MPC880VR133","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MPC880&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/power-architecture-processors/powerquicc-processors/powerquicc-i-8xx/powerquicc-processor-with-cpm-with-atm-usb-dual-10-100-ethernet:MPC880?&fpsp=1&tab=Documentation_Tab#MPC880VR133","PowerQUICC, 32 Bit Power Architecture, 133MHz, Communications Processor, 0 to 95C","-","-","100 @ CNY155.91 each","PBGA 357","MPC8xx","133","1","8","-","-","DRAM, EDO, EPROM, SDRAM, SRAM","PCMCIA","0 to 95","-","95","-","-","4","357","PRODUCT MATURITY/SATURATION(4)","-","-","-","-","10-YEARS APPLICATION LIFE","-","-","-","USB 2.0","-","Fast Ethernet","-","Transparent, IrDA, HDLC, Ethernet, BISYNC, AppleTalk, ATM","1","-","-","-","-","-","-","-","-","-","-","-","-","0","-","-","1","1","-"
"FSL","Power Architecture 处理器---PowerQUICC通信处理器","MPC880","MPC880VR66","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MPC880&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/power-architecture-processors/powerquicc-processors/powerquicc-i-8xx/powerquicc-processor-with-cpm-with-atm-usb-dual-10-100-ethernet:MPC880?&fpsp=1&tab=Documentation_Tab#MPC880VR66","PowerQUICC, 32 Bit Power Architecture, 66MHz, Communications Processor, 0 to 95C","-","-","100 @ CNY141.35 each","PBGA 357","MPC8xx","66","1","8","-","-","DRAM, EDO, EPROM, SDRAM, SRAM","PCMCIA","0 to 95","-","95","-","-","4","357","PRODUCT MATURITY/SATURATION(4)","-","-","-","-","10-YEARS APPLICATION LIFE","-","-","-","USB 2.0","-","Fast Ethernet","-","Transparent, IrDA, HDLC, Ethernet, BISYNC, AppleTalk, ATM","1","-","-","-","-","-","-","-","-","-","-","-","-","0","-","-","1","1","-"
"FSL","Power Architecture 处理器---PowerQUICC通信处理器","MPC880","MPC880VR80","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MPC880&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/power-architecture-processors/powerquicc-processors/powerquicc-i-8xx/powerquicc-processor-with-cpm-with-atm-usb-dual-10-100-ethernet:MPC880?&fpsp=1&tab=Documentation_Tab#MPC880VR80","PowerQUICC, 32 Bit Power Architecture, 80MHz, Communications Processor, 0 to 95C","-","-","100 @ CNY148.47 each","PBGA 357","MPC8xx","80","1","8","-","-","DRAM, EDO, EPROM, SDRAM, SRAM","PCMCIA","0 to 95","-","95","-","-","4","357","PRODUCT MATURITY/SATURATION(4)","-","-","-","-","10-YEARS APPLICATION LIFE","-","-","-","USB 2.0","-","Fast Ethernet","-","Transparent, IrDA, HDLC, Ethernet, BISYNC, AppleTalk, ATM","1","-","-","-","-","-","-","-","-","-","-","-","-","0","-","-","1","1","-"
"FSL","Power Architecture 处理器---PowerQUICC通信处理器","MPC880","MPC880ZP133","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MPC880&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/power-architecture-processors/powerquicc-processors/powerquicc-i-8xx/powerquicc-processor-with-cpm-with-atm-usb-dual-10-100-ethernet:MPC880?&fpsp=1&tab=Documentation_Tab#MPC880ZP133","PowerQUICC, 32 Bit Power Architecture, 133MHz, Communications Processor, 0 to 95C","-","-","100 @ CNY155.91 each","PBGA 357","MPC8xx","133","1","16","-","8","SRAM, SDRAM, FLASH, EPROM, EDO","PCMCIA","0 to 95","5","95","59","176","4","357","PRODUCT MATURITY/SATURATION(4)","0.495","0.43","66","-","10-YEARS APPLICATION LIFE","-","3.3","-","USB 2.0","-","MII, 10/100 BaseT","-","Ethernet, UTOPIA, TDM, ATM, UART, Transparent, ATOM1, HDLC, BISYNC","-","133","CPM","-","14","-","-","-","-","-","-","-","-","0","-","-","-","-","-"
"FSL","Power Architecture 处理器---PowerQUICC通信处理器","MPC880","MPC880ZP66","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MPC880&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/power-architecture-processors/powerquicc-processors/powerquicc-i-8xx/powerquicc-processor-with-cpm-with-atm-usb-dual-10-100-ethernet:MPC880?&fpsp=1&tab=Documentation_Tab#MPC880ZP66","PowerQUICC, 32 Bit Power Architecture, 66MHz, Communications Processor, 0 to 95C","-","-","100 @ CNY141.35 each","PBGA 357","MPC8xx","66","1","16","-","8","SRAM, SDRAM, FLASH, EPROM, EDO","PCMCIA","0 to 95","5","95","59","87","4","357","PRODUCT MATURITY/SATURATION(4)","0.39","0.31","66","-","10-YEARS APPLICATION LIFE","-","3.3","-","USB 2.0","-","MII, 10/100 BaseT","-","Ethernet, UTOPIA, TDM, ATM, UART, Transparent, ATOM1, HDLC, BISYNC","-","66","CPM","-","14","-","-","-","-","-","-","-","-","0","-","-","-","-","-"
"FSL","Power Architecture 处理器---PowerQUICC通信处理器","MPC880","MPC880ZP80","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MPC880&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/power-architecture-processors/powerquicc-processors/powerquicc-i-8xx/powerquicc-processor-with-cpm-with-atm-usb-dual-10-100-ethernet:MPC880?&fpsp=1&tab=Documentation_Tab#MPC880ZP80","PowerQUICC, 32 Bit Power Architecture, 80MHz, Communications Processor, 0 to 95C","-","-","100 @ CNY148.47 each","PBGA 357","MPC8xx","80","1","16","-","8","SRAM, SDRAM, FLASH, EPROM, EDO","PCMCIA","0 to 95","5","95","59","106","4","357","PRODUCT MATURITY/SATURATION(4)","0.43","0.35","40","-","10-YEARS APPLICATION LIFE","-","3.3","-","USB 2.0","-","MII, 10/100 BaseT","-","Ethernet, UTOPIA, TDM, ATM, UART, Transparent, ATOM1, HDLC, BISYNC","-","80","CPM","-","14","-","-","-","-","-","-","-","-","0","-","-","-","-","-"
"FSL","Power Architecture 处理器---PowerQUICC通信处理器","MPC870","MPC870CVR133","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MPC870&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/power-architecture-processors/powerquicc-processors/powerquicc-i-8xx/powerquicc-processor-with-cpm-usb-dual-10-100-ethernet:MPC870?&fpsp=1&tab=Documentation_Tab#MPC870CVR133","PowerQUICC, 32 Bit Power Architecture, 133MHz, Communications Processor, -40 to 100C","-","-","100 @ CNY94.04 each","PBGA 256","MPC8xx","133","1","8","-","-","DRAM, EDO, EPROM, SDRAM, SRAM","PCMCIA","-40 to 100","-","100","-","-","4","256","PRODUCT MATURITY/SATURATION(4)","-","-","-","-","10-YEARS APPLICATION LIFE","-","-","-","USB 2.0","-","Fast Ethernet","-","Transparent, IrDA, HDLC, Ethernet, BISYNC, AppleTalk","1","-","-","-","-","-","-","-","-","-","-","-","-","-40","-","-","1","-","-"
"FSL","Power Architecture 处理器---PowerQUICC通信处理器","MPC870","MPC870CVR66","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MPC870&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/power-architecture-processors/powerquicc-processors/powerquicc-i-8xx/powerquicc-processor-with-cpm-usb-dual-10-100-ethernet:MPC870?&fpsp=1&tab=Documentation_Tab#MPC870CVR66","PowerQUICC, 32 Bit Power Architecture, 66MHz, Communications Processor, -40 to 100C","-","-","100 @ CNY85.33 each","PBGA 256","MPC8xx","66","1","8","-","-","DRAM, EDO, EPROM, SDRAM, SRAM","PCMCIA","-40 to 100","-","100","-","-","4","256","PRODUCT MATURITY/SATURATION(4)","-","-","-","-","10-YEARS APPLICATION LIFE","-","-","-","USB 2.0","-","Fast Ethernet","-","Transparent, IrDA, HDLC, Ethernet, BISYNC, AppleTalk","1","-","-","-","-","-","-","-","-","-","-","-","-","-40","-","-","1","-","-"
"FSL","Power Architecture 处理器---PowerQUICC通信处理器","MPC870","MPC870CZT133","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MPC870&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/power-architecture-processors/powerquicc-processors/powerquicc-i-8xx/powerquicc-processor-with-cpm-usb-dual-10-100-ethernet:MPC870?&fpsp=1&tab=Documentation_Tab#MPC870CZT133","PowerQUICC, 32 Bit Power Architecture, 133MHz, Communications Processor, -40 to 100C","-","-","100 @ CNY94.04 each","PBGA 256","MPC8xx","133","1","8","-","-","DRAM, EDO, EPROM, SDRAM, SRAM","PCMCIA","-40 to 100","-","100","-","-","4","256","PRODUCT MATURITY/SATURATION(4)","-","-","-","-","10-YEARS APPLICATION LIFE","-","-","-","USB 2.0","-","Fast Ethernet","-","Transparent, IrDA, HDLC, Ethernet, BISYNC, AppleTalk","1","-","-","-","-","-","-","-","-","-","-","-","-","-40","-","-","1","-","-"
"FSL","Power Architecture 处理器---PowerQUICC通信处理器","MPC870","MPC870CZT66","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MPC870&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/power-architecture-processors/powerquicc-processors/powerquicc-i-8xx/powerquicc-processor-with-cpm-usb-dual-10-100-ethernet:MPC870?&fpsp=1&tab=Documentation_Tab#MPC870CZT66","PowerQUICC, 32 Bit Power Architecture, 66MHz, Communications Processor, -40 to 100C","-","-","100 @ CNY85.33 each","PBGA 256","MPC8xx","66","1","8","-","-","DRAM, EDO, EPROM, SDRAM, SRAM","PCMCIA","-40 to 100","-","100","-","-","4","256","PRODUCT MATURITY/SATURATION(4)","-","-","-","-","10-YEARS APPLICATION LIFE","-","-","-","USB 2.0","-","Fast Ethernet","-","Transparent, IrDA, HDLC, Ethernet, BISYNC, AppleTalk","1","-","-","-","-","-","-","-","-","-","-","-","-","-40","-","-","1","-","-"
"FSL","Power Architecture 处理器---PowerQUICC通信处理器","MPC870","MPC870VR133","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MPC870&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/power-architecture-processors/powerquicc-processors/powerquicc-i-8xx/powerquicc-processor-with-cpm-usb-dual-10-100-ethernet:MPC870?&fpsp=1&tab=Documentation_Tab#MPC870VR133","PowerQUICC, 32 Bit Power Architecture, 133MHz, Communications Processor, 0 to 95C","-","-","100 @ CNY87.05 each","PBGA 256","MPC8xx","133","1","8","-","-","DRAM, EDO, EPROM, SDRAM, SRAM","PCMCIA","0 to 95","-","95","-","-","4","256","PRODUCT MATURITY/SATURATION(4)","-","-","-","-","10-YEARS APPLICATION LIFE","-","-","-","USB 2.0","-","Fast Ethernet","-","Transparent, IrDA, HDLC, Ethernet, BISYNC, AppleTalk","1","-","-","-","-","-","-","-","-","-","-","-","-","0","-","-","1","-","-"
"FSL","Power Architecture 处理器---PowerQUICC通信处理器","MPC870","MPC870VR66","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MPC870&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/power-architecture-processors/powerquicc-processors/powerquicc-i-8xx/powerquicc-processor-with-cpm-usb-dual-10-100-ethernet:MPC870?&fpsp=1&tab=Documentation_Tab#MPC870VR66","PowerQUICC, 32 Bit Power Architecture, 66MHz, Communications Processor, 0 to 95C","-","-","100 @ CNY79.04 each","PBGA 256","MPC8xx","66","1","8","-","-","DRAM, EDO, EPROM, SDRAM, SRAM","PCMCIA","0 to 95","-","95","-","-","4","256","PRODUCT MATURITY/SATURATION(4)","-","-","-","-","10-YEARS APPLICATION LIFE","-","-","-","USB 2.0","-","Fast Ethernet","-","Transparent, IrDA, HDLC, Ethernet, BISYNC, AppleTalk","1","-","-","-","-","-","-","-","-","-","-","-","-","0","-","-","1","-","-"
"FSL","Power Architecture 处理器---PowerQUICC通信处理器","MPC870","MPC870VR80","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MPC870&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/power-architecture-processors/powerquicc-processors/powerquicc-i-8xx/powerquicc-processor-with-cpm-usb-dual-10-100-ethernet:MPC870?&fpsp=1&tab=Documentation_Tab#MPC870VR80","PowerQUICC, 32 Bit Power Architecture, 80MHz, Communications Processor, 0 to 95C","-","-","100 @ CNY82.91 each","PBGA 256","MPC8xx","80","1","8","-","-","DRAM, EDO, EPROM, SDRAM, SRAM","PCMCIA","0 to 95","-","95","-","-","4","256","PRODUCT MATURITY/SATURATION(4)","-","-","-","-","10-YEARS APPLICATION LIFE","-","-","-","USB 2.0","-","Fast Ethernet","-","Transparent, IrDA, HDLC, Ethernet, BISYNC, AppleTalk","1","-","-","-","-","-","-","-","-","-","-","-","-","0","-","-","1","-","-"
"FSL","Power Architecture 处理器---PowerQUICC通信处理器","MPC870","MPC870ZT133","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MPC870&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/power-architecture-processors/powerquicc-processors/powerquicc-i-8xx/powerquicc-processor-with-cpm-usb-dual-10-100-ethernet:MPC870?&fpsp=1&tab=Documentation_Tab#MPC870ZT133","PowerQUICC, 32 Bit Power Architecture, 133MHz, Communications Processor, 0 to 95C","-","-","100 @ CNY87.05 each","PBGA 256","MPC8xx","133","1","16","-","8","SRAM, SDRAM, FLASH, EPROM, EDO","PCMCIA","0 to 95","5","95","59","176","4","256","PRODUCT MATURITY/SATURATION(4)","0.495","0.43","66","-","10-YEARS APPLICATION LIFE","-","3.3","-","USB 2.0","-","MII, 10/100 BaseT","-","Ethernet, TDM, AppleTalk, UART, Transparent, BISYNC, IrDA, HDLC","-","133","CPM","-","8","-","-","-","-","-","-","-","-","0","-","-","-","-","-"
"FSL","Power Architecture 处理器---PowerQUICC通信处理器","MPC870","MPC870ZT66","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MPC870&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/power-architecture-processors/powerquicc-processors/powerquicc-i-8xx/powerquicc-processor-with-cpm-usb-dual-10-100-ethernet:MPC870?&fpsp=1&tab=Documentation_Tab#MPC870ZT66","PowerQUICC, 32 Bit Power Architecture, 66MHz, Communications Processor, 0 to 95C","-","-","100 @ CNY79.04 each","PBGA 256","MPC8xx","66","1","16","-","8","SRAM, SDRAM, FLASH, EPROM, EDO","PCMCIA","0 to 95","5","95","59","87","4","256","PRODUCT MATURITY/SATURATION(4)","0.39","0.31","66","-","10-YEARS APPLICATION LIFE","-","3.3","-","USB 2.0","-","MII, 10/100 BaseT","-","Ethernet, TDM, AppleTalk, UART, Transparent, BISYNC, IrDA, HDLC","-","66","CPM","-","8","-","-","-","-","-","-","-","-","0","-","-","-","-","-"
"FSL","Power Architecture 处理器---PowerQUICC通信处理器","MPC866","MPC866PCVR100A","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MPC866&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/power-architecture-processors/powerquicc-processors/powerquicc-i-8xx/powerquicc-processor-with-cpm-4-scc-2-smc-10-100-ethernet:MPC866?&fpsp=1&tab=Documentation_Tab#MPC866PCVR100A","PowerQUICC, 32 Bit Power Architecture, 100MHz, Communications Processor, -40 to 95C","-","-","100 @ CNY416.80 each","PBGA 357","MPC8xx","100","1","8","-","-","DRAM, EPROM, SRAM","PCMCIA","-40 to 95","-","95","-","-","4","357","PRODUCT MATURITY/SATURATION(4)","-","-","-","-","10-YEARS APPLICATION LIFE","-","-","-","-","1","Fast Ethernet","-","UTOPIA, Transparent, IrDA, HDLC, Ethernet, AppleTalk, ATM","1","-","-","-","-","-","-","-","-","-","-","-","-","-40","-","-","1","1","-"
"FSL","Power Architecture 处理器---PowerQUICC通信处理器","MPC866","MPC866PCZP100A","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MPC866&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/power-architecture-processors/powerquicc-processors/powerquicc-i-8xx/powerquicc-processor-with-cpm-4-scc-2-smc-10-100-ethernet:MPC866?&fpsp=1&tab=Documentation_Tab#MPC866PCZP100A","PowerQUICC, 32 Bit Power Architecture, 100MHz, Communications Processor, -40 to 95C","-","-","100 @ CNY416.80 each","PBGA 357","MPC8xx","100","1","8","-","-","DRAM, EPROM, SRAM","PCMCIA","-40 to 95","-","95","-","-","4","357","PRODUCT MATURITY/SATURATION(4)","-","-","-","-","10-YEARS APPLICATION LIFE","-","-","-","-","1","Fast Ethernet","-","UTOPIA, Transparent, IrDA, HDLC, Ethernet, AppleTalk, ATM","1","-","-","-","-","-","-","-","-","-","-","-","-","-40","-","-","1","1","-"
"FSL","Power Architecture 处理器---PowerQUICC通信处理器","MPC866","MPC866PVR100A","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MPC866&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/power-architecture-processors/powerquicc-processors/powerquicc-i-8xx/powerquicc-processor-with-cpm-4-scc-2-smc-10-100-ethernet:MPC866?&fpsp=1&tab=Documentation_Tab#MPC866PVR100A","PowerQUICC, 32 Bit Power Architecture, 100MHz, Communications Processor, 0 to 95C","-","-","100 @ CNY377.44 each","PBGA 357","MPC8xx","100","1","8","-","-","DRAM, EPROM, SRAM","PCMCIA","0 to 95","-","95","-","-","4","357","PRODUCT MATURITY/SATURATION(4)","-","-","-","-","10-YEARS APPLICATION LIFE","-","-","-","-","1","Fast Ethernet","-","UTOPIA, Transparent, IrDA, HDLC, Ethernet, AppleTalk, ATM","1","-","-","-","-","-","-","-","-","-","-","-","-","0","-","-","1","1","-"
"FSL","Power Architecture 处理器---PowerQUICC通信处理器","MPC866","MPC866PVR133A","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MPC866&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/power-architecture-processors/powerquicc-processors/powerquicc-i-8xx/powerquicc-processor-with-cpm-4-scc-2-smc-10-100-ethernet:MPC866?&fpsp=1&tab=Documentation_Tab#MPC866PVR133A","PowerQUICC, 32 Bit Power Architecture, 133MHz, Communications Processor, 0 to 95C","-","-","100 @ CNY414.70 each","PBGA 357","MPC8xx","133","1","8","-","-","DRAM, EPROM, SRAM","PCMCIA","0 to 95","-","95","-","-","4","357","PRODUCT MATURITY/SATURATION(4)","-","-","-","-","10-YEARS APPLICATION LIFE","-","-","-","-","1","Fast Ethernet","-","UTOPIA, Transparent, IrDA, HDLC, Ethernet, AppleTalk, ATM","1","-","-","-","-","-","-","-","-","-","-","-","-","0","-","-","1","1","-"
"FSL","Power Architecture 处理器---PowerQUICC通信处理器","MPC866","MPC866PZP100A","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MPC866&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/power-architecture-processors/powerquicc-processors/powerquicc-i-8xx/powerquicc-processor-with-cpm-4-scc-2-smc-10-100-ethernet:MPC866?&fpsp=1&tab=Documentation_Tab#MPC866PZP100A","PowerQUICC, 32 Bit Power Architecture, 100MHz, Communications Processor, 0 to 95C","-","-","100 @ CNY377.44 each","PBGA 357","MPC8xx","100","1","24","-","8","EDO, EPROM, FLASH, SDRAM, SRAM","PCMCIA","0 to 95","3.3","95","59","132","4","357","PRODUCT MATURITY/SATURATION(4)","0.25","0.21","50","-","10-YEARS APPLICATION LIFE","-","1.8","-","-","-","10/100 BaseT","-","Ethernet, UART, Transparent, TDM, PIP, PCMCIA, HDLC, GCI","-","100","CPM","-","16","-","-","-","-","-","-","-","-","0","-","-","-","-","-"
"FSL","Power Architecture 处理器---PowerQUICC通信处理器","MPC866","MPC866PZP133A","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MPC866&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/power-architecture-processors/powerquicc-processors/powerquicc-i-8xx/powerquicc-processor-with-cpm-4-scc-2-smc-10-100-ethernet:MPC866?&fpsp=1&tab=Documentation_Tab#MPC866PZP133A","PowerQUICC, 32 Bit Power Architecture, 133MHz, Communications Processor, 0 to 95C","-","-","100 @ CNY414.70 each","PBGA 357","MPC8xx","133","1","24","-","8","EDO, EPROM, FLASH, SDRAM, SRAM","PCMCIA","0 to 95","3.3","95","59","176","4","357","PRODUCT MATURITY/SATURATION(4)","0.32","0.26","66","-","10-YEARS APPLICATION LIFE","-","1.8","-","-","-","10/100 BaseT","-","Ethernet, UART, Transparent, TDM, PIP, PCMCIA, HDLC, GCI","-","133","CPM","-","16","-","-","-","-","-","-","-","-","0","-","-","-","-","-"
"FSL","Power Architecture 处理器---PowerQUICC通信处理器","MPC866","MPC866TCVR100A","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MPC866&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/power-architecture-processors/powerquicc-processors/powerquicc-i-8xx/powerquicc-processor-with-cpm-4-scc-2-smc-10-100-ethernet:MPC866?&fpsp=1&tab=Documentation_Tab#MPC866TCVR100A","PowerQUICC, 32 Bit Power Architecture, 100MHz, Communications Processor, -40 to 95C","-","-","100 @ CNY389.33 each","PBGA 357","MPC8xx","100","1","4","-","-","DRAM, EPROM, SRAM","PCMCIA","-40 to 95","-","95","-","-","4","357","PRODUCT MATURITY/SATURATION(4)","-","-","-","-","10-YEARS APPLICATION LIFE","-","-","-","-","1","Fast Ethernet","-","UTOPIA, Transparent, IrDA, HDLC, Ethernet, AppleTalk, ATM","1","-","-","-","-","-","-","-","-","-","-","-","-","-40","-","-","1","1","-"
"FSL","Power Architecture 处理器---PowerQUICC通信处理器","MPC866","MPC866TCZP100A","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MPC866&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/power-architecture-processors/powerquicc-processors/powerquicc-i-8xx/powerquicc-processor-with-cpm-4-scc-2-smc-10-100-ethernet:MPC866?&fpsp=1&tab=Documentation_Tab#MPC866TCZP100A","PowerQUICC, 32 Bit Power Architecture, 100MHz, Communications Processor, -40 to 95C","-","-","100 @ CNY389.33 each","PBGA 357","MPC8xx","100","1","8","-","8","EDO, EPROM, FLASH, SDRAM, SRAM","PCMCIA","-40 to 95","3.3","95","59","132","4","357","PRODUCT MATURITY/SATURATION(4)","0.25","0.21","50","-","10-YEARS APPLICATION LIFE","-","1.8","-","-","-","10/100 BaseT","-","Ethernet, UART, Transparent, TDM, PIP, PCMCIA, HDLC, GCI","-","100","CPM","-","16","-","-","-","-","-","-","-","-","-40","-","-","-","-","-"
