"brand","Series","Series-2","PartNo","DetailLink","Document","Description","Suggested Drivers","预算报价（不含税）(CNY)","封装类型和焊端数","内核：类型","工作频率 (Max) (MHz) ","内核：内核数量 (Spec)","工作环境温度 (Min-Max) (°C) ","缓存 (KB) ","L2缓存 (Max) (KB) ","内部RAM (KB) ","支持外部存储器","多媒体","其他特性","视频/显示功能","PLC代码","Pin count","PLC描述","UART","I2C","USB features","定时器类型","SPI","总线频率 (Max) (MHz) ","定时器特性","定时器","无铅","认证级别","RoHS","内核：工作电压 (Spec) (V) ","Ethernet Type","以太网","I2S","CAN","CAN Type","通信协议","PWM (bit)","PWM (ch)","支持外部存储","外部总线接口","SCC","Camera interfaces","GPU 2D (BLIT)","Display resolution @60Hz (max)","Display interfaces","GPU 2D (Vector Graphics)","GPU 3D","Supported graphics libraries","USB features","Tamper detection","Media Local Bus (MLB)","Audio-specific modules","Debug &amp; Trace"," 片上SRAM (KB)","Boot ROM (KB)","External storage support","HW Video Encoder / Decoder","External memory support","DRAM frequency (max)(MHz)","ECSPI","以太网","SDIO","SATA","CAN","ESAI","PWM modules (resolution)","定时器","Additional security features","Watchdog","Temperature sensor","Recommended PMIC","Integrated power management","PCIe 2.0 (# Lane)","Linux","Android","Junction Temperature (Max) (&#186;C)","USB","Junction Temperature (Min) (&#186;C)","Package Type","Package pitch (mm)","外部总线宽度 (bit) ","HW Dev. Tools","Main CPU: Type","Package dimension (LxWxZ) (mm)","Pin compatible i.MX families","Main CPU: L2 Cache (max) (KB)","Main CPU: L2 Cache (max) (KB)","Main CPU: Number of cores","Main CPU: Operating frequency (max) (MHz)","Real-time companion CPU: I/D Cache (max)(KB)","ADC","Real-time companion CPU: Type","Real-time companion CPU: Operating frequency (max) (MHz)","Real-time companion CPU: Tightly-coupled memory (max)(KB)","替代部件"
"FSL","ARM 处理器---i.MX应用处理器","i.MX6SX","MCIMX6X2AVN08AB","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=i.MX6SX&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/arm-processors/i.mx-applications-processors-based-on-arm-cores/i.mx-6-processors/i.mx6qp/i.mx-6solox-processors-heterogeneous-processing-with-arm-cortex-a9-and-cortex-m4-cores:i.MX6SX?&fpsp=1&tab=Documentation_Tab#MCIMX6X2AVN08AB","i.MX 6 series 32-bit MPU, ARM Cortex-A9 core, 8MHz, ARM Cortex-M4 core, 166MHz, BGA 400","-","1000 @ CNY84.89 each","MAPBGA 400","ARM Cortex-M4, ARM Cortex-A9","800","2","-","32","256","128","DDR3, DDR3L, FLASH, LPDDR2, Quad SPI","-","ADC, Tamper Detect, Temperature Sensor, MLB25/50 (Media Local Bus), PCIe 2.0 1x Lane","LCD Controller","2","400","PRODUCT RAPID GROWTH(2)","6","4","USB OTG HS, USB 2.0, Integrated PHY","-","5","-","-","-","-","AUTO; >=10 YEARS APPLICATION LIFE","-","-","AVB, 1 Gbps + IEEE 1588","1","5","1","FlexCAN","-","-","-","MMC, SD","-","-","1x 24-bit parallel camera port","-","1x WXGA","1x 24-bit RGB","-","-","-","1x HS USB 2.0 Host + HSIC, 2x HS USB 2.0 OTG + PHY","Yes","25/50","ESAI, Audio Accelerator","JTAG","128","96","1x SDXC, 2x QSPI, 3x SD/MMC 4.5","-","16/32-bit NOR, 32-bit DDR3, 32-bit DDR3L, 32-bit LPDDR2, 60-bit ECC, 8-bit managed NAND, DDR QSPI, ONFI2.2","400","1","2x 1Gbps + AVB + IEEE 1588","1","-","2x FlexCAN","1","8 (16-bit)","3","Secure RAM, RDC, NIST approved RNG, MU, Cryptographic accelerator, ARM TrustZone, A-HAB","3","Yes","MMPF0100, MMPF0200, PF3000","Partial PMU integration (LDO)","1","L3.10.53_1.1.0","IMX6_KK443_200_ANDROID","125","3","-40","MAPBGA","0.8","-","MCIMX6SX-SDB","ARM Cortex-A9","17x17","-","32/32","256","1","800","16/16","-","ARM Cortex-M4F","200","64","-"
"FSL","ARM 处理器---i.MX应用处理器","i.MX6SX","MCIMX6X2CVN08AB","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=i.MX6SX&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/arm-processors/i.mx-applications-processors-based-on-arm-cores/i.mx-6-processors/i.mx6qp/i.mx-6solox-processors-heterogeneous-processing-with-arm-cortex-a9-and-cortex-m4-cores:i.MX6SX?&fpsp=1&tab=Documentation_Tab#MCIMX6X2CVN08AB","i.MX 6 series 32-bit MPU, ARM Cortex-A9 core, 800MHz, ARM Cortex-M4 core, 166MHz, BGA 400","-","1000 @ CNY73.82 each","MAPBGA 400","ARM Cortex-M4, ARM Cortex-A9","800","2","-","32","256","128","DDR3, DDR3L, FLASH, LPDDR2, Quad SPI","-","ADC, Tamper Detect, Temperature Sensor, PCIe 2.0 1x Lane","LCD Controller","2","400","PRODUCT RAPID GROWTH(2)","6","4","USB OTG HS, USB 2.0, Integrated PHY","-","5","-","-","-","-","10-YEARS APPLICATION LIFE","-","-","AVB, 1 Gbps + IEEE 1588","1","5","1","FlexCAN","-","-","-","MMC, SD","-","-","1x 24-bit parallel camera port","-","1x WXGA","1x 24-bit RGB","-","-","-","1x HS USB 2.0 Host + HSIC, 2x HS USB 2.0 OTG + PHY","Yes","-","ESAI, Audio Accelerator","JTAG","128","96","1x SDXC, 2x QSPI, 3x SD/MMC 4.5","-","16/32-bit NOR, 32-bit DDR3, 32-bit DDR3L, 32-bit LPDDR2, 60-bit ECC, 8-bit managed NAND, DDR QSPI, ONFI2.2","400","1","2x 1Gbps + AVB + IEEE 1588","1","-","2x FlexCAN","1","8 (16-bit)","3","Secure RAM, RDC, NIST approved RNG, MU, Cryptographic accelerator, ARM TrustZone, A-HAB","3","Yes","MMPF0100, MMPF0200, PF3000","Partial PMU integration (LDO)","1","L3.10.53_1.1.0","IMX6_KK443_200_ANDROID","105","3","-40","MAPBGA","0.8","-","MCIMX6SX-SDB","ARM Cortex-A9","17x17","-","32/32","256","1","800","16/16","-","ARM Cortex-M4F","200","64","-"
"FSL","ARM 处理器---i.MX应用处理器","i.MX6SX","MCIMX6X2EVN10AB","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=i.MX6SX&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/arm-processors/i.mx-applications-processors-based-on-arm-cores/i.mx-6-processors/i.mx6qp/i.mx-6solox-processors-heterogeneous-processing-with-arm-cortex-a9-and-cortex-m4-cores:i.MX6SX?&fpsp=1&tab=Documentation_Tab#MCIMX6X2EVN10AB","i.MX 6 series 32-bit MPU, ARM Cortex-A9 core, 800MHz, ARM Cortex-M4 core, 166MHz, BGA 400","-","1000 @ CNY72.36 each","MAPBGA 400","ARM Cortex-M4, ARM Cortex-A9","1000","2","-","32","256","128","DDR3, DDR3L, FLASH, LPDDR2, Quad SPI","-","ADC, Tamper Detect, Temperature Sensor, PCIe 2.0 1x Lane","LCD Controller","2","400","PRODUCT RAPID GROWTH(2)","6","4","USB OTG HS, USB 2.0, Integrated PHY","-","5","-","-","-","-","10-YEARS APPLICATION LIFE","-","-","AVB, 1 Gbps + IEEE 1588","1","5","1","FlexCAN","-","-","-","MMC, SD","-","-","1x 24-bit parallel camera port","-","1x WXGA","1x 24-bit RGB","-","-","-","1x HS USB 2.0 Host + HSIC, 2x HS USB 2.0 OTG + PHY","Yes","-","ESAI, Audio Accelerator","JTAG","128","96","1x SDXC, 2x QSPI, 3x SD/MMC 4.5","-","16/32-bit NOR, 32-bit DDR3, 32-bit DDR3L, 32-bit LPDDR2, 60-bit ECC, 8-bit managed NAND, DDR QSPI, ONFI2.2","400","1","2x 1Gbps + AVB + IEEE 1588","1","-","2x FlexCAN","1","8 (16-bit)","3","Secure RAM, RDC, NIST approved RNG, MU, Cryptographic accelerator, ARM TrustZone, A-HAB","3","Yes","MMPF0100, MMPF0200, PF3000","Partial PMU integration (LDO)","1","L3.10.53_1.1.0","IMX6_KK443_200_ANDROID","105","3","-20","MAPBGA","0.8","-","MCIMX6SX-SDB","ARM Cortex-A9","17x17","-","32/32","256","1","1000","16/16","-","ARM Cortex-M4F","200","64","-"
"FSL","ARM 处理器---i.MX应用处理器","i.MX6SX","MCIMX6X3CVN08AB","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=i.MX6SX&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/arm-processors/i.mx-applications-processors-based-on-arm-cores/i.mx-6-processors/i.mx6qp/i.mx-6solox-processors-heterogeneous-processing-with-arm-cortex-a9-and-cortex-m4-cores:i.MX6SX?&fpsp=1&tab=Documentation_Tab#MCIMX6X3CVN08AB","i.MX 6 series 32-bit MPU, ARM Cortex-A9 core, 800MHz, ARM Cortex-M4 core, 166MHz, BGA 400","-","1000 @ CNY81.20 each","MAPBGA 400","ARM Cortex-M4, ARM Cortex-A9","800","2","-","32","256","128","DDR3, DDR3L, FLASH, LPDDR2, Quad SPI","-","ADC, Tamper Detect, Temperature Sensor, PCIe 2.0 1x Lane","LCD Controller, OpenGL ES 1.1, OpenGL ES 2.0, OpenVG 1.1","2","400","PRODUCT RAPID GROWTH(2)","6","4","USB OTG HS, USB 2.0, Integrated PHY","-","5","-","-","-","-","10-YEARS APPLICATION LIFE","-","-","AVB, 1 Gbps + IEEE 1588","1","5","1","FlexCAN","-","-","-","MMC, SD","-","-","1x 24-bit parallel camera port","Vivante GC300 (300Mpx/s)","1x WXGA","1x 24-bit RGB","-","Vivante GC400T (17Mtri/s)","OpenGL ES 1.1, OpenGL ES 2.0, OpenVG 1.1","1x HS USB 2.0 Host + HSIC, 2x HS USB 2.0 OTG + PHY","Yes","-","Audio Accelerator, ESAI","JTAG","128","96","1x SDXC, 2x QSPI, 3x SD/MMC 4.5","-","16/32-bit NOR, 32-bit DDR3, 32-bit DDR3L, 32-bit LPDDR2, 60-bit ECC, 8-bit managed NAND, DDR QSPI, ONFI2.2","400","1","2x 1Gbps + AVB + IEEE 1588","1","-","2x FlexCAN","1","8 (16-bit)","3","Secure RAM, RDC, NIST approved RNG, MU, Cryptographic accelerator, ARM TrustZone, A-HAB","3","Yes","MMPF0100, MMPF0200, PF3000","Partial PMU integration (LDO)","1","L3.10.53_1.1.0","IMX6_KK443_200_ANDROID","105","3","-40","MAPBGA","0.8","-","MCIMX6SX-SDB","ARM Cortex-A9","17x17","-","32/32","256","1","800","16/16","-","ARM Cortex-M4F","200","64","-"
"FSL","ARM 处理器---i.MX应用处理器","i.MX6SX","MCIMX6X3CVO08AB","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=i.MX6SX&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/arm-processors/i.mx-applications-processors-based-on-arm-cores/i.mx-6-processors/i.mx6qp/i.mx-6solox-processors-heterogeneous-processing-with-arm-cortex-a9-and-cortex-m4-cores:i.MX6SX?&fpsp=1&tab=Documentation_Tab#MCIMX6X3CVO08AB","i.MX 6 series 32-bit MPU, ARM Cortex-A9 core, 800MHz, ARM Cortex-M4 core, 166MHz, BGA 400","-","1000 @ CNY77.38 each","MAPBGA 400","ARM Cortex-M4, ARM Cortex-A9","800","2","-","32","256","128","DDR3, DDR3L, FLASH, LPDDR2, Quad SPI","-","ADC, Tamper Detect, Temperature Sensor","LCD Controller, OpenGL ES 1.1, OpenGL ES 2.0, OpenVG 1.1","2","400","PRODUCT RAPID GROWTH(2)","6","4","USB OTG HS, USB 2.0, Integrated PHY","-","5","-","-","-","-","10-YEARS APPLICATION LIFE","-","-","AVB, 1 Gbps + IEEE 1588","1","5","1","FlexCAN","-","-","-","MMC, SD","-","-","1x 24-bit parallel camera port","Vivante GC300 (300Mpx/s)","1x WXGA","1x 24-bit RGB","-","Vivante GC400T (17Mtri/s)","OpenGL ES 1.1, OpenGL ES 2.0, OpenVG 1.1","1x HS USB 2.0 Host + HSIC, 2x HS USB 2.0 OTG + PHY","Yes","-","Audio Accelerator, ESAI","JTAG","128","96","1x SDXC, 2x QSPI, 3x SD/MMC 4.5","-","16/32-bit NOR, 32-bit DDR3, 32-bit DDR3L, 32-bit LPDDR2, 60-bit ECC, 8-bit managed NAND, DDR QSPI, ONFI2.2","400","1","2x 1Gbps + AVB + IEEE 1588","1","-","2x FlexCAN","1","8 (16-bit)","3","Secure RAM, RDC, NIST approved RNG, MU, Cryptographic accelerator, ARM TrustZone, A-HAB","3","Yes","MMPF0100, MMPF0200, PF3000","Partial PMU integration (LDO)","-","L3.10.53_1.1.0","IMX6_KK443_200_ANDROID","105","3","-40","MAPBGA","0.8","-","MCIMX6SX-SDB","ARM Cortex-A9","17x17","-","32/32","256","1","800","16/16","2x4ch 12-bit SAR","ARM Cortex-M4F","200","64","-"
"FSL","ARM 处理器---i.MX应用处理器","i.MX6SX","MCIMX6X3EVK10AB","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=i.MX6SX&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/arm-processors/i.mx-applications-processors-based-on-arm-cores/i.mx-6-processors/i.mx6qp/i.mx-6solox-processors-heterogeneous-processing-with-arm-cortex-a9-and-cortex-m4-cores:i.MX6SX?&fpsp=1&tab=Documentation_Tab#MCIMX6X3EVK10AB","i.MX 6 series 32-bit MPU, ARM Cortex-A9 core, 800MHz, ARM Cortex-M4 core, 166MHz, BGA 400","-","1000 @ CNY78.78 each","MAPBGA 400","ARM Cortex-M4, ARM Cortex-A9","1000","2","-","32","256","128","DDR3, DDR3L, FLASH, LPDDR2, Quad SPI","-","ADC, Tamper Detect, Temperature Sensor","LCD Controller, OpenGL ES 1.1, OpenGL ES 2.0, OpenVG 1.1","2","400","PRODUCT RAPID GROWTH(2)","6","4","USB OTG HS, USB 2.0, Integrated PHY","-","5","-","-","-","-","5-YEARS APPLICATION LIFE","-","-","AVB, 1 Gbps + IEEE 1588","1","5","1","FlexCAN","-","-","-","MMC, SD","-","-","1x 24-bit parallel camera port","Vivante GC300 (300Mpx/s)","1x WXGA","1x 24-bit RGB","-","Vivante GC400T (17Mtri/s)","OpenGL ES 1.1, OpenGL ES 2.0, OpenVG 1.1","1x HS USB 2.0 Host + HSIC, 2x HS USB 2.0 OTG + PHY","Yes","-","Audio Accelerator, ESAI","JTAG","128","96","1x SDXC, 2x QSPI, 3x SD/MMC 4.5","-","16/32-bit NOR, 32-bit DDR3, 32-bit DDR3L, 32-bit LPDDR2, 60-bit ECC, 8-bit managed NAND, DDR QSPI, ONFI2.2","400","1","2x 1Gbps + AVB + IEEE 1588","1","-","2x FlexCAN","1","8 (16-bit)","3","Secure RAM, RDC, NIST approved RNG, MU, Cryptographic accelerator, ARM TrustZone, A-HAB","3","Yes","MMPF0100, MMPF0200, PF3000","Partial PMU integration (LDO)","-","L3.10.53_1.1.0","IMX6_KK443_200_ANDROID","105","3","-20","MAPBGA","0.65","-","MCIMX6SX-SDB","ARM Cortex-A9","14x14x1.165","-","32/32","256","1","1000","16/16","2x4ch 12-bit SAR","ARM Cortex-M4F","200","64","-"
"FSL","ARM 处理器---i.MX应用处理器","i.MX6SX","MCIMX6X3EVN10AB","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=i.MX6SX&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/arm-processors/i.mx-applications-processors-based-on-arm-cores/i.mx-6-processors/i.mx6qp/i.mx-6solox-processors-heterogeneous-processing-with-arm-cortex-a9-and-cortex-m4-cores:i.MX6SX?&fpsp=1&tab=Documentation_Tab#MCIMX6X3EVN10AB","i.MX 6 series 32-bit MPU, ARM Cortex-A9 core, 800MHz, ARM Cortex-M4 core, 166MHz, BGA 400","-","1000 @ CNY79.61 each","MAPBGA 400","ARM Cortex-M4, ARM Cortex-A9","1000","2","-","32","256","128","DDR3, DDR3L, FLASH, LPDDR2, Quad SPI","-","ADC, Tamper Detect, Temperature Sensor, PCIe 2.0 1x Lane","LCD Controller, OpenGL ES 1.1, OpenGL ES 2.0, OpenVG 1.1","2","400","PRODUCT RAPID GROWTH(2)","6","4","USB OTG HS, USB 2.0, Integrated PHY","-","5","-","-","-","-","5-YEARS APPLICATION LIFE","-","-","AVB, 1 Gbps + IEEE 1588","1","5","1","FlexCAN","-","-","-","MMC, SD","-","-","1x 24-bit parallel camera port","Vivante GC300 (300Mpx/s)","1x WXGA","1x 24-bit RGB","-","Vivante GC400T (17Mtri/s)","OpenGL ES 1.1, OpenGL ES 2.0, OpenVG 1.1","1x HS USB 2.0 Host + HSIC, 2x HS USB 2.0 OTG + PHY","Yes","-","Audio Accelerator, ESAI","JTAG","128","96","1x SDXC, 2x QSPI, 3x SD/MMC 4.5","-","16/32-bit NOR, 32-bit DDR3, 32-bit DDR3L, 32-bit LPDDR2, 60-bit ECC, 8-bit managed NAND, DDR QSPI, ONFI2.2","400","1","2x 1Gbps + AVB + IEEE 1588","1","-","2x FlexCAN","1","8 (16-bit)","3","Secure RAM, RDC, NIST approved RNG, MU, Cryptographic accelerator, ARM TrustZone, A-HAB","3","Yes","MMPF0100, MMPF0200, PF3000","Partial PMU integration (LDO)","1","L3.10.53_1.1.0","IMX6_KK443_200_ANDROID","105","3","-20","MAPBGA","0.8","-","MCIMX6SX-SDB","ARM Cortex-A9","17x17","-","32/32","256","1","1000","16/16","-","ARM Cortex-M4F","200","64","-"
"FSL","ARM 处理器---i.MX应用处理器","i.MX6SX","MCIMX6X3EVO10AB","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=i.MX6SX&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/arm-processors/i.mx-applications-processors-based-on-arm-cores/i.mx-6-processors/i.mx6qp/i.mx-6solox-processors-heterogeneous-processing-with-arm-cortex-a9-and-cortex-m4-cores:i.MX6SX?&fpsp=1&tab=Documentation_Tab#MCIMX6X3EVO10AB","i.MX 6 series 32-bit MPU, ARM Cortex-A9 core, 800MHz, ARM Cortex-M4 core, 166MHz, BGA 400","-","1000 @ CNY75.79 each","MAPBGA 400","ARM Cortex-M4, ARM Cortex-A9","1000","2","-","32","256","128","DDR3, DDR3L, FLASH, LPDDR2, Quad SPI","-","ADC, Tamper Detect, Temperature Sensor","LCD Controller, OpenGL ES 1.1, OpenGL ES 2.0, OpenVG 1.1","2","400","PRODUCT RAPID GROWTH(2)","6","4","USB OTG HS, USB 2.0, Integrated PHY","-","5","-","-","-","-","5-YEARS APPLICATION LIFE","-","-","AVB, 1 Gbps + IEEE 1588","1","5","1","FlexCAN","-","-","-","MMC, SD","-","-","1x 24-bit parallel camera port","Vivante GC300 (300Mpx/s)","1x WXGA","1x 24-bit RGB","-","Vivante GC400T (17Mtri/s)","OpenGL ES 1.1, OpenGL ES 2.0, OpenVG 1.1","1x HS USB 2.0 Host + HSIC, 2x HS USB 2.0 OTG + PHY","Yes","-","Audio Accelerator, ESAI","JTAG","128","96","1x SDXC, 2x QSPI, 3x SD/MMC 4.5","-","16/32-bit NOR, 32-bit DDR3, 32-bit DDR3L, 32-bit LPDDR2, 60-bit ECC, 8-bit managed NAND, DDR QSPI, ONFI2.2","400","1","2x 1Gbps + AVB + IEEE 1588","1","-","2x FlexCAN","1","8 (16-bit)","3","Secure RAM, RDC, NIST approved RNG, MU, Cryptographic accelerator, ARM TrustZone, A-HAB","3","Yes","MMPF0100, MMPF0200, PF3000","Partial PMU integration (LDO)","-","L3.10.53_1.1.0","IMX6_KK443_200_ANDROID","105","3","-20","MAPBGA","0.8","-","MCIMX6SX-SDB","ARM Cortex-A9","17x17","-","32/32","256","1","1000","16/16","2x4ch 12-bit SAR","ARM Cortex-M4F","200","64","-"
"FSL","ARM 处理器---i.MX应用处理器","i.MX6SX","MCIMX6X4AVM08AB","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=i.MX6SX&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/arm-processors/i.mx-applications-processors-based-on-arm-cores/i.mx-6-processors/i.mx6qp/i.mx-6solox-processors-heterogeneous-processing-with-arm-cortex-a9-and-cortex-m4-cores:i.MX6SX?&fpsp=1&tab=Documentation_Tab#MCIMX6X4AVM08AB","i.MX 6 series 32-bit MPU, ARM Cortex-A9 core, 800MHz, ARM Cortex-M4 core, 166MHz, BGA 400","-","1000 @ CNY88.96 each","MAPBGA 529","ARM Cortex-M4, ARM Cortex-A9","800","2","-","32","256","128","DDR3, DDR3L, FLASH, LPDDR2, Quad SPI","-","ADC, Tamper Detect, Temperature Sensor, PCIe 2.0 1x Lane, MLB25/50 (Media Local Bus), LVDS","LCD Controller, OpenGL ES 1.1, OpenGL ES 2.0, OpenVG 1.1, VADC","2","529","PRODUCT RAPID GROWTH(2)","6","4","USB OTG HS, USB 2.0, Integrated PHY","-","5","-","-","-","-","AUTO; >=10 YEARS APPLICATION LIFE","-","-","AVB, 1 Gbps + IEEE 1588","1","5","1","FlexCAN","-","-","-","MMC, SD","-","-","1x 24-bit parallel camera port, Video ADC","Vivante GC300 (300Mpx/s)","2x WXGA","1x 24-bit RGB, 1x LVDS","-","Vivante GC400T (17Mtri/s)","OpenGL ES 1.1, OpenGL ES 2.0, OpenVG 1.1","1x HS USB 2.0 Host + HSIC, 2x HS USB 2.0 OTG + PHY","Yes","25/50","Audio Accelerator, ESAI","JTAG","128","96","1x SDXC, 2x QSPI, 3x SD/MMC 4.5","-","16/32-bit NOR, 32-bit DDR3, 32-bit DDR3L, 32-bit LPDDR2, 60-bit ECC, 8-bit managed NAND, DDR QSPI, ONFI2.2","400","1","2x 1Gbps + AVB + IEEE 1588","1","-","2x FlexCAN","1","8 (16-bit)","3","Secure RAM, RDC, NIST approved RNG, MU, Cryptographic accelerator, ARM TrustZone, A-HAB","3","Yes","MMPF0100, MMPF0200, PF3000","Partial PMU integration (LDO)","1","L3.10.53_1.1.0","IMX6_KK443_200_ANDROID","125","3","-40","MAPBGA","0.8","-","MCIMX6SX-SDB","ARM Cortex-A9","19x19x1.37","-","32/32","256","1","800","16/16","2x4ch 12-bit SAR","ARM Cortex-M4F","200","64","-"
"FSL","ARM 处理器---i.MX应用处理器","i.MX6SX","MCIMX6X4CVM08AB","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=i.MX6SX&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/arm-processors/i.mx-applications-processors-based-on-arm-cores/i.mx-6-processors/i.mx6qp/i.mx-6solox-processors-heterogeneous-processing-with-arm-cortex-a9-and-cortex-m4-cores:i.MX6SX?&fpsp=1&tab=Documentation_Tab#MCIMX6X4CVM08AB","i.MX 6 series 32-bit MPU, ARM Cortex-A9 core, 800MHz, ARM Cortex-M4 core, 166MHz, BGA 400","-","1000 @ CNY84.31 each","MAPBGA 529","ARM Cortex-M4, ARM Cortex-A9","800","2","-","32","256","128","DDR3, DDR3L, FLASH, LPDDR2, Quad SPI","-","ADC, Tamper Detect, Temperature Sensor, LVDS, PCIe 2.0 1x Lane","LCD Controller, OpenGL ES 1.1, OpenGL ES 2.0, OpenVG 1.1, VADC","2","529","PRODUCT RAPID GROWTH(2)","6","4","USB OTG HS, USB 2.0, Integrated PHY","-","5","-","-","-","-","10-YEARS APPLICATION LIFE","-","-","AVB, 1 Gbps + IEEE 1588","1","5","1","FlexCAN","-","-","-","MMC, SD","-","-","1x 24-bit parallel camera port, Video ADC","Vivante GC300 (300Mpx/s)","2x WXGA","1x 24-bit RGB, 1x LVDS","-","Vivante GC400T (17Mtri/s)","OpenGL ES 1.1, OpenGL ES 2.0, OpenVG 1.1","1x HS USB 2.0 Host + HSIC, 2x HS USB 2.0 OTG + PHY","Yes","-","Audio Accelerator, ESAI","JTAG","128","96","1x SDXC, 2x QSPI, 3x SD/MMC 4.5","-","16/32-bit NOR, 32-bit DDR3, 32-bit DDR3L, 32-bit LPDDR2, 60-bit ECC, 8-bit managed NAND, DDR QSPI, ONFI2.2","400","1","2x 1Gbps + AVB + IEEE 1588","1","-","2x FlexCAN","1","8 (16-bit)","3","Secure RAM, RDC, NIST approved RNG, MU, Cryptographic accelerator, ARM TrustZone, A-HAB","3","Yes","MMPF0100, MMPF0200, PF3000","Partial PMU integration (LDO)","1","L3.10.53_1.1.0","IMX6_KK443_200_ANDROID","105","3","-40","MAPBGA","0.8","-","MCIMX6SX-SDB","ARM Cortex-A9","19x19x1.37","-","32/32","256","1","800","16/16","2x4ch 12-bit SAR","ARM Cortex-M4F","200","64","-"
"FSL","ARM 处理器---i.MX应用处理器","i.MX6SX","MCIMX6X4EVM10AB","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=i.MX6SX&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/arm-processors/i.mx-applications-processors-based-on-arm-cores/i.mx-6-processors/i.mx6qp/i.mx-6solox-processors-heterogeneous-processing-with-arm-cortex-a9-and-cortex-m4-cores:i.MX6SX?&fpsp=1&tab=Documentation_Tab#MCIMX6X4EVM10AB","i.MX 6 series 32-bit MPU, ARM Cortex-A9 core, 800MHz, ARM Cortex-M4 core, 166MHz, BGA 400","-","1000 @ CNY82.72 each","MAPBGA 529","ARM Cortex-M4, ARM Cortex-A9","1000","2","-","32","256","128","DDR3, DDR3L, FLASH, LPDDR2, Quad SPI","-","ADC, Tamper Detect, Temperature Sensor, LVDS, PCIe 2.0 1x Lane","LCD Controller, OpenGL ES 1.1, OpenGL ES 2.0, OpenVG 1.1, VADC","2","529","PRODUCT RAPID GROWTH(2)","6","4","USB OTG HS, USB 2.0, Integrated PHY","-","5","-","-","-","-","5-YEARS APPLICATION LIFE","-","-","AVB, 1 Gbps + IEEE 1588","1","5","1","FlexCAN","-","-","-","MMC, SD","-","-","1x 24-bit parallel camera port","Vivante GC300 (300Mpx/s)","2x WXGA","1x 24-bit RGB, 1x LVDS","-","Vivante GC400T (17Mtri/s)","OpenGL ES 1.1, OpenGL ES 2.0, OpenVG 1.1","1x HS USB 2.0 Host + HSIC, 2x HS USB 2.0 OTG + PHY","Yes","-","Audio Accelerator, ESAI","JTAG","128","96","1x SDXC, 2x QSPI, 3x SD/MMC 4.5","-","16/32-bit NOR, 32-bit DDR3, 32-bit DDR3L, 32-bit LPDDR2, 60-bit ECC, 8-bit managed NAND, DDR QSPI, ONFI2.2","400","1","2x 1Gbps + AVB + IEEE 1588","1","-","2x FlexCAN","1","8 (16-bit)","3","Secure RAM, RDC, NIST approved RNG, MU, Cryptographic accelerator, ARM TrustZone, A-HAB","3","Yes","MMPF0100, MMPF0200, PF3000","Partial PMU integration (LDO)","1","L3.10.53_1.1.0","IMX6_KK443_200_ANDROID","105","3","-20","MAPBGA","0.8","-","MCIMX6SX-SDB","ARM Cortex-A9","19x19x1.37","-","32/32","256","1","1000","16/16","2x4ch 12-bit SAR","ARM Cortex-M4F","200","64","-"
