"brand","Series","Series-2","PartNo","DetailLink","Document","Description","Suggested Drivers","预算报价（不含税）(CNY)","内核：内核数量 (Spec)","内核：类型","工作频率 (Max) (MHz) ","工作环境温度 (Min-Max) (°C) ","L2缓存 (Max) (KB) ","L3缓存 (Max) (KB) ","Data Path","安全","PCIe","USB features","支持外部存储器","CAN","Typical Power","Junction Temperature (Max) (&#186;C)","PLC代码","封装类型和焊端数","Pin count","硬件加密","PLC描述","SPI","Ethernet Type","GPIOs","I2C","缓存 (KB) ","外部总线接口","总线频率 (Max) (MHz) ","无铅","认证级别","RoHS","DUART","其他特性","视频/显示功能","I2S","sRIO","加速度传感器数量","eSPI"
"FSL","Power Architecture 处理器---基于Power Architecture技术的QorIQ处理器","P1010","P1010NSE5HHB","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=P1010&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/power-architecture-processors/qoriq-power-architecture-processors/qoriq-p1010-14-low-power-communications-processors-with-trust-architecture:P1010?&fpsp=1&tab=Documentation_Tab#P1010NSE5HHB","QorIQ, 32-Bit Power Arch, SoC, 800 MHz, USB, SATA, SEC, GbE, PCIe, DDR3, Trusted Boot, 0-105C, R2.01","-","1000 @ CNY168.44 each","1","e500","800","0 to 105","256","-","Software","4.4","2","1 x USB 2.0","DDR3, DDR3L","2","1.6","105","3","TEPBGA 425","425","Yes","PRODUCT STABLE GROWTH/MATURITY(3)","1","SGMII, 1GBaseT","32","2","32","Memory Controller, PCI-Express","400","-","10-YEARS APPLICATION LIFE","-","2","-","-","-","-","-","-"
"FSL","Power Architecture 处理器---基于Power Architecture技术的QorIQ处理器","P1010","P1010NSE5KHB","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=P1010&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/power-architecture-processors/qoriq-power-architecture-processors/qoriq-p1010-14-low-power-communications-processors-with-trust-architecture:P1010?&fpsp=1&tab=Documentation_Tab#P1010NSE5KHB","QorIQ, 32-Bit Power Arch, SoC, 1000 MHz, USB, SATA, SEC, GbE, PCIe, DDR3, Trusted Boot, 0-105C,R2.01","-","1000 @ CNY205.51 each","1","e500","1000","0 to 105","256","-","Software","4.4","2","1 x USB 2.0","DDR3, DDR3L","2","1.6","105","3","TEPBGA 425","425","Yes","PRODUCT STABLE GROWTH/MATURITY(3)","1","SGMII, 1GBaseT","32","2","32","Memory Controller, PCI-Express","400","-","10-YEARS APPLICATION LIFE","-","2","-","-","-","-","-","-"
"FSL","Power Architecture 处理器---基于Power Architecture技术的QorIQ处理器","P1010","P1010NSN5DFB","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=P1010&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/power-architecture-processors/qoriq-power-architecture-processors/qoriq-p1010-14-low-power-communications-processors-with-trust-architecture:P1010?&fpsp=1&tab=Documentation_Tab#P1010NSN5DFB","QorIQ, 32-Bit Power Arch, SoC, 533 MHz, USB, SATA, GbE, PCIe, DDR3, Trusted Boot, 0-105C, Rev2.01","-","1000 @ CNY129.90 each","1","e500","533","0 to 105","256","-","Software","4.4","2","1 x USB 2.0","DDR3, DDR3L","2","1.6","105","3","TEPBGA 425","425","No","PRODUCT STABLE GROWTH/MATURITY(3)","1","SGMII, 1GBaseT","32","2","32","Memory Controller, PCI-Express","400","-","10-YEARS APPLICATION LIFE","-","2","-","-","-","-","-","-"
"FSL","Power Architecture 处理器---基于Power Architecture技术的QorIQ处理器","P1010","P1010NSN5FFB","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=P1010&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/power-architecture-processors/qoriq-power-architecture-processors/qoriq-p1010-14-low-power-communications-processors-with-trust-architecture:P1010?&fpsp=1&tab=Documentation_Tab#P1010NSN5FFB","QorIQ, 32-Bit Power Arch, SoC, 667 MHz, USB, SATA, GbE, PCIe, DDR3, Trusted Boot, 0-105C, Rev2.01","-","1000 @ CNY136.83 each","1","e500","667","0 to 105","256","-","Software","4.4","2","1 x USB 2.0","DDR3, DDR3L","2","1.6","105","3","TEPBGA 425","425","No","PRODUCT STABLE GROWTH/MATURITY(3)","1","SGMII, 1GBaseT","32","2","32","Memory Controller, PCI-Express","400","-","10-YEARS APPLICATION LIFE","-","2","-","-","-","-","-","-"
"FSL","Power Architecture 处理器---基于Power Architecture技术的QorIQ处理器","P1010","P1010NSN5HFB","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=P1010&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/power-architecture-processors/qoriq-power-architecture-processors/qoriq-p1010-14-low-power-communications-processors-with-trust-architecture:P1010?&fpsp=1&tab=Documentation_Tab#P1010NSN5HFB","QorIQ, 32-Bit Power Arch, SoC, 800 MHz, USB, SATA, GbE, PCIe, DDR3, Trusted Boot, 0-105C, Rev2.01","-","1000 @ CNY144.02 each","1","e500","800","0 to 105","256","-","Software","4.4","2","1 x USB 2.0","DDR3, DDR3L","2","1.6","105","3","TEPBGA 425","425","No","PRODUCT STABLE GROWTH/MATURITY(3)","1","SGMII, 1GBaseT","32","2","32","Memory Controller, PCI-Express","400","-","10-YEARS APPLICATION LIFE","-","2","-","-","-","-","-","-"
"FSL","Power Architecture 处理器---基于Power Architecture技术的QorIQ处理器","P1010","P1010NSN5HHB","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=P1010&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/power-architecture-processors/qoriq-power-architecture-processors/qoriq-p1010-14-low-power-communications-processors-with-trust-architecture:P1010?&fpsp=1&tab=Documentation_Tab#P1010NSN5HHB","QorIQ, 32-Bit Power Arch, SoC, 800 MHz, USB, SATA, GbE, PCIe, DDR3, Trusted Boot, 0-105C, Rev2.01","-","1000 @ CNY159.98 each","1","e500","800","0 to 105","256","-","Software","4.4","2","1 x USB 2.0","DDR3, DDR3L","2","1.6","105","3","TEPBGA 425","425","No","PRODUCT STABLE GROWTH/MATURITY(3)","1","SGMII, 1GBaseT","32","2","32","Memory Controller, PCI-Express","400","-","10-YEARS APPLICATION LIFE","-","2","-","-","-","-","-","-"
"FSL","Power Architecture 处理器---基于Power Architecture技术的QorIQ处理器","P1010","P1010NSN5KHB","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=P1010&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/power-architecture-processors/qoriq-power-architecture-processors/qoriq-p1010-14-low-power-communications-processors-with-trust-architecture:P1010?&fpsp=1&tab=Documentation_Tab#P1010NSN5KHB","QorIQ, 32-Bit Power Arch, SoC, 1000 MHz, USB, SATA, GbE, PCIe, DDR3, Trusted Boot, 0-105C, Rev2.01","-","1000 @ CNY195.14 each","1","e500","1000","0 to 105","256","-","Software","4.4","2","1 x USB 2.0","DDR3, DDR3L","2","1.6","105","3","TEPBGA 425","425","No","PRODUCT STABLE GROWTH/MATURITY(3)","1","SGMII, 1GBaseT","32","2","32","Memory Controller, PCI-Express","400","-","10-YEARS APPLICATION LIFE","-","2","-","-","-","-","-","-"
"FSL","Power Architecture 处理器---基于Power Architecture技术的QorIQ处理器","P1010","P1010NXE5DFB","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=P1010&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/power-architecture-processors/qoriq-power-architecture-processors/qoriq-p1010-14-low-power-communications-processors-with-trust-architecture:P1010?&fpsp=1&tab=Documentation_Tab#P1010NXE5DFB","QorIQ, 32-Bit Power Arch, SoC, 533 MHz, SATA, SEC, GbE, PCIe, DDR3, Trust Arch, -40C to 105C,Rev2.01","-","1000 @ CNY160.87 each","1","e500","533","-40 to 105","256","-","Software","4.4","2","1 x USB 2.0","DDR3, DDR3L","2","1.6","105","3","TEPBGA 425","425","Yes","PRODUCT STABLE GROWTH/MATURITY(3)","1","SGMII, 1GBaseT","32","2","32","Memory Controller, PCI-Express","400","-","10-YEARS APPLICATION LIFE","-","2","-","-","-","-","-","-"
"FSL","Power Architecture 处理器---基于Power Architecture技术的QorIQ处理器","P1010","P1010NXE5FFB","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=P1010&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/power-architecture-processors/qoriq-power-architecture-processors/qoriq-p1010-14-low-power-communications-processors-with-trust-architecture:P1010?&fpsp=1&tab=Documentation_Tab#P1010NXE5FFB","QorIQ, 32-Bit Power Arch, SoC, 667 MHz, USB, SATA, SEC, GbE, PCIe, DDR3, -40C to 105C, Rev2.01","-","1000 @ CNY169.39 each","1","e500","667","-40 to 105","256","-","Software","4.4","2","1 x USB 2.0","DDR3, DDR3L","2","1.6","105","3","TEPBGA 425","425","Yes","PRODUCT STABLE GROWTH/MATURITY(3)","1","1GBaseT, SGMII","-","2","32","-","-","-","10-YEARS APPLICATION LIFE","-","-","-","-","-","-","-","-"
"FSL","Power Architecture 处理器---基于Power Architecture技术的QorIQ处理器","P1010","P1010NXE5HFB","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=P1010&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/power-architecture-processors/qoriq-power-architecture-processors/qoriq-p1010-14-low-power-communications-processors-with-trust-architecture:P1010?&fpsp=1&tab=Documentation_Tab#P1010NXE5HFB","QorIQ, 32-Bit Power Arch, SoC, 800 MHz, USB, SATA, SEC, GbE, PCIe, DDR3, -40C to 105C, Rev2.01","-","1000 @ CNY178.36 each","1","e500","800","-40 to 105","256","-","Software","4.4","2","1 x USB 2.0","DDR3, DDR3L","2","1.6","105","3","TEPBGA 425","425","Yes","PRODUCT STABLE GROWTH/MATURITY(3)","1","1GBaseT, SGMII","-","2","32","-","-","-","10-YEARS APPLICATION LIFE","-","-","-","-","-","-","-","-"
"FSL","Power Architecture 处理器---基于Power Architecture技术的QorIQ处理器","P1010","P1010NXE5HHB","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=P1010&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/power-architecture-processors/qoriq-power-architecture-processors/qoriq-p1010-14-low-power-communications-processors-with-trust-architecture:P1010?&fpsp=1&tab=Documentation_Tab#P1010NXE5HHB","QorIQ, 32-Bit Power Arch, SoC, 800 MHz,SATA, SEC, GbE, PCIe, DDR3, Trust Arch, -40C to 105C, Rev2.01","-","1000 @ CNY198.13 each","1","e500","800","-40 to 105","256","-","Software","4.4","2","1 x USB 2.0","DDR3, DDR3L","2","1.6","105","3","TEPBGA 425","425","Yes","PRODUCT STABLE GROWTH/MATURITY(3)","1","SGMII, 1GBaseT","32","2","32","Memory Controller, PCI-Express","400","-","10-YEARS APPLICATION LIFE","-","2","-","-","-","-","-","-"
"FSL","Power Architecture 处理器---基于Power Architecture技术的QorIQ处理器","P1010","P1010NXE5KHB","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=P1010&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/power-architecture-processors/qoriq-power-architecture-processors/qoriq-p1010-14-low-power-communications-processors-with-trust-architecture:P1010?&fpsp=1&tab=Documentation_Tab#P1010NXE5KHB","QorIQ, 32-Bit Power Arch, SoC, 1000 MHz, USB, SATA, SEC, GbE, PCIe, DDR3, -40C to105C, Rev2.01","-","1000 @ CNY236.35 each","1","e500","1000","-40 to 105","256","-","Software","4.4","2","1 x USB 2.0","DDR3, DDR3L","2","1.6","105","3","TEPBGA 425","425","Yes","PRODUCT STABLE GROWTH/MATURITY(3)","1","1GBaseT, SGMII","-","2","32","-","-","-","10-YEARS APPLICATION LIFE","-","-","-","-","-","-","-","-"
"FSL","Power Architecture 处理器---基于Power Architecture技术的QorIQ处理器","P1010","P1010NXN5DFB","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=P1010&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/power-architecture-processors/qoriq-power-architecture-processors/qoriq-p1010-14-low-power-communications-processors-with-trust-architecture:P1010?&fpsp=1&tab=Documentation_Tab#P1010NXN5DFB","QorIQ, 32-Bit Power Arch, SoC, 533 MHz, USB, SATA, SEC, GbE, PCIe, DDR3, -40C to 105C, Rev2.01","-","1000 @ CNY152.86 each","1","e500","533","-40 to 105","256","-","Software","4.4","2","1 x USB 2.0","DDR3, DDR3L","2","1.6","105","3","TEPBGA 425","425","No","PRODUCT STABLE GROWTH/MATURITY(3)","1","1GBaseT, SGMII","-","2","32","-","-","-","10-YEARS APPLICATION LIFE","-","-","-","-","-","-","-","-"
"FSL","Power Architecture 处理器---基于Power Architecture技术的QorIQ处理器","P1010","P1010NXN5FFB","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=P1010&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/power-architecture-processors/qoriq-power-architecture-processors/qoriq-p1010-14-low-power-communications-processors-with-trust-architecture:P1010?&fpsp=1&tab=Documentation_Tab#P1010NXN5FFB","QorIQ, 32-Bit Power Arch, SoC, 667 MHz, USB, SATA, SEC, GbE, PCIe, DDR3, -40C to 105C, Rev2.01","-","1000 @ CNY160.87 each","1","e500","667","-40 to 105","256","-","Software","4.4","2","1 x USB 2.0","DDR3, DDR3L","2","1.6","105","3","TEPBGA 425","425","No","PRODUCT STABLE GROWTH/MATURITY(3)","1","1GBaseT, SGMII","-","2","32","-","-","-","10-YEARS APPLICATION LIFE","-","-","-","-","-","-","-","-"
"FSL","Power Architecture 处理器---基于Power Architecture技术的QorIQ处理器","P1010","P1010NXN5HFB","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=P1010&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/power-architecture-processors/qoriq-power-architecture-processors/qoriq-p1010-14-low-power-communications-processors-with-trust-architecture:P1010?&fpsp=1&tab=Documentation_Tab#P1010NXN5HFB","QorIQ, 32-Bit Power Arch, SoC, 800 MHz,SATA, SEC, GbE, PCIe, DDR3, Trust Arch, -40C to 105C, Rev2.01","-","1000 @ CNY169.39 each","1","e500","800","-40 to 105","256","-","Software","4.4","2","1 x USB 2.0","DDR3, DDR3L","2","1.6","105","3","TEPBGA 425","425","No","PRODUCT STABLE GROWTH/MATURITY(3)","1","SGMII, 1GBaseT","32","2","32","Memory Controller, PCI-Express","400","-","10-YEARS APPLICATION LIFE","-","2","-","-","-","-","-","-"
"FSL","Power Architecture 处理器---基于Power Architecture技术的QorIQ处理器","P1010","P1010NXN5HHB","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=P1010&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/power-architecture-processors/qoriq-power-architecture-processors/qoriq-p1010-14-low-power-communications-processors-with-trust-architecture:P1010?&fpsp=1&tab=Documentation_Tab#P1010NXN5HHB","QorIQ, 32-Bit Power Arch, SoC, 800 MHz, USB, SATA, SEC, GbE, PCIe, DDR3, -40C to 105C, Rev2.01","-","1000 @ CNY188.21 each","1","e500","800","-40 to 105","256","-","Software","4.4","2","1 x USB 2.0","DDR3, DDR3L","2","1.6","105","3","TEPBGA 425","425","No","PRODUCT STABLE GROWTH/MATURITY(3)","1","1GBaseT, SGMII","-","2","32","-","-","-","10-YEARS APPLICATION LIFE","-","-","-","-","-","-","-","-"
"FSL","Power Architecture 处理器---基于Power Architecture技术的QorIQ处理器","P1010","P1010NXN5KHB","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=P1010&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/power-architecture-processors/qoriq-power-architecture-processors/qoriq-p1010-14-low-power-communications-processors-with-trust-architecture:P1010?&fpsp=1&tab=Documentation_Tab#P1010NXN5KHB","QorIQ, 32-Bit Power Arch, SoC, 1000 MHz, USB, SATA, SEC, GbE, PCIe, DDR3, -40C to 105C, Rev2.01","-","1000 @ CNY224.46 each","1","e500","1000","-40 to 105","256","-","Software","4.4","2","1 x USB 2.0","DDR3, DDR3L","2","1.6","105","3","TEPBGA 425","425","No","PRODUCT STABLE GROWTH/MATURITY(3)","1","1GBaseT, SGMII","-","2","32","-","-","-","10-YEARS APPLICATION LIFE","-","-","-","-","-","-","-","-"
"FSL","Power Architecture 处理器---基于Power Architecture技术的QorIQ处理器","P1010","P1014NSE5DFB","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=P1010&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/power-architecture-processors/qoriq-power-architecture-processors/qoriq-p1010-14-low-power-communications-processors-with-trust-architecture:P1010?&fpsp=1&tab=Documentation_Tab#P1014NSE5DFB","QorIQ, 32-Bit Power Arch, SoC, 533 MHz, USB, SATA, SEC, GbE, PCIe, DDR3, 0-105C, Rev2.01","-","1000 @ CNY116.30 each","1","e500","533","0 to 105","256","-","Software","4.4","2","1 x USB 2.0","DDR3, DDR3L","2","1.13","105","3","TEPBGA 425","425","Yes","PRODUCT STABLE GROWTH/MATURITY(3)","1","1GBaseT, SGMII","-","2","32","-","-","-","10-YEARS APPLICATION LIFE","-","-","-","-","-","-","-","-"
"FSL","Power Architecture 处理器---基于Power Architecture技术的QorIQ处理器","P1010","P1014NSE5FFB","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=P1010&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/power-architecture-processors/qoriq-power-architecture-processors/qoriq-p1010-14-low-power-communications-processors-with-trust-architecture:P1010?&fpsp=1&tab=Documentation_Tab#P1014NSE5FFB","QorIQ, 32-Bit Power Arch, SoC, 667 MHz, USB, SATA, SEC, GbE, PCIe, DDR3, 0-105C, Rev2.01","-","1000 @ CNY122.40 each","1","e500","667","0 to 105","256","-","Software","4.4","2","1 x USB 2.0","DDR3, DDR3L","2","1.13","105","3","TEPBGA 425","425","Yes","PRODUCT STABLE GROWTH/MATURITY(3)","1","SGMII, 1GBaseT","32","2","32","Memory Controller, PCI-Express","400","-","10-YEARS APPLICATION LIFE","-","2","-","-","-","-","-","-"
"FSL","Power Architecture 处理器---基于Power Architecture技术的QorIQ处理器","P1010","P1014NSE5HFB","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=P1010&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/power-architecture-processors/qoriq-power-architecture-processors/qoriq-p1010-14-low-power-communications-processors-with-trust-architecture:P1010?&fpsp=1&tab=Documentation_Tab#P1014NSE5HFB","QorIQ, 32-Bit Power Arch, SoC, 800 MHz, USB, SATA, SEC, GbE, PCIe, DDR3, 0-105C, Rev2.01","-","1000 @ CNY128.82 each","1","e500","800","0 to 105","256","-","Software","4.4","2","1 x USB 2.0","DDR3, DDR3L","2","1.13","105","3","TEPBGA 425","425","Yes","PRODUCT STABLE GROWTH/MATURITY(3)","1","SGMII, 1GBaseT","32","2","32","Memory Controller, PCI-Express","400","-","10-YEARS APPLICATION LIFE","-","2","-","-","-","-","-","-"
"FSL","Power Architecture 处理器---基于Power Architecture技术的QorIQ处理器","P1010","P1014NSE5HHB","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=P1010&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/power-architecture-processors/qoriq-power-architecture-processors/qoriq-p1010-14-low-power-communications-processors-with-trust-architecture:P1010?&fpsp=1&tab=Documentation_Tab#P1014NSE5HHB","QorIQ, 32-Bit Power Arch, SoC, 800 MHz, USB, SATA, SEC, GbE, PCIe, DDR3, 0-105C, Rev2.01","-","1000 @ CNY140.01 each","1","e500","800","0 to 105","256","-","Software","4.4","2","1 x USB 2.0","DDR3, DDR3L","2","1.13","105","3","TEPBGA 425","425","Yes","PRODUCT STABLE GROWTH/MATURITY(3)","1","SGMII, 1GBaseT","32","2","32","Memory Controller, PCI-Express","400","-","10-YEARS APPLICATION LIFE","-","2","-","-","-","-","-","-"
"FSL","Power Architecture 处理器---基于Power Architecture技术的QorIQ处理器","P1010","P1014NSN5DFB","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=P1010&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/power-architecture-processors/qoriq-power-architecture-processors/qoriq-p1010-14-low-power-communications-processors-with-trust-architecture:P1010?&fpsp=1&tab=Documentation_Tab#P1014NSN5DFB","QorIQ, 32-Bit Power Arch, SoC, 533 MHz, USB, SATA, GbE, PCIe, DDR3, 0-105C, Rev2.01","-","1000 @ CNY110.45 each","1","e500","533","0 to 105","256","-","Software","4.4","2","1 x USB 2.0","DDR3, DDR3L","2","1.13","105","3","TEPBGA 425","425","No","PRODUCT STABLE GROWTH/MATURITY(3)","1","SGMII, 1GBaseT","32","2","32","Memory Controller, PCI-Express","400","-","10-YEARS APPLICATION LIFE","-","2","-","-","-","-","-","-"
"FSL","Power Architecture 处理器---基于Power Architecture技术的QorIQ处理器","P1010","P1014NSN5FFB","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=P1010&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/power-architecture-processors/qoriq-power-architecture-processors/qoriq-p1010-14-low-power-communications-processors-with-trust-architecture:P1010?&fpsp=1&tab=Documentation_Tab#P1014NSN5FFB","QorIQ, 32-Bit Power Arch, SoC, 667 MHz, USB, SATA, GbE, PCIe, DDR3, 0-105C, Rev2.01","-","1000 @ CNY116.30 each","1","e500","667","0 to 105","256","-","Software","4.4","2","1 x USB 2.0","DDR3, DDR3L","2","1.13","105","3","TEPBGA 425","425","No","PRODUCT STABLE GROWTH/MATURITY(3)","1","SGMII, 1GBaseT","32","2","32","Memory Controller, PCI-Express","400","-","10-YEARS APPLICATION LIFE","-","2","-","-","-","-","-","-"
"FSL","Power Architecture 处理器---基于Power Architecture技术的QorIQ处理器","P1010","P1014NSN5HFB","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=P1010&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/power-architecture-processors/qoriq-power-architecture-processors/qoriq-p1010-14-low-power-communications-processors-with-trust-architecture:P1010?&fpsp=1&tab=Documentation_Tab#P1014NSN5HFB","QorIQ, 32-Bit Power Arch, SoC, 800 MHz, USB, SATA, GbE, PCIe, DDR3, 0-105C, Rev2.01","-","1000 @ CNY122.40 each","1","e500","800","0 to 105","256","-","Software","4.4","2","1 x USB 2.0","DDR3, DDR3L","2","1.13","105","3","TEPBGA 425","425","No","PRODUCT STABLE GROWTH/MATURITY(3)","1","SGMII, 1GBaseT","32","2","32","Memory Controller, PCI-Express","400","-","10-YEARS APPLICATION LIFE","-","2","-","-","-","-","-","-"
"FSL","Power Architecture 处理器---基于Power Architecture技术的QorIQ处理器","P1010","P1014NSN5HHB","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=P1010&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/power-architecture-processors/qoriq-power-architecture-processors/qoriq-p1010-14-low-power-communications-processors-with-trust-architecture:P1010?&fpsp=1&tab=Documentation_Tab#P1014NSN5HHB","QorIQ, 32-Bit Power Arch, SoC, 800 MHz, USB, SATA, GbE, PCIe, DDR3, 0-105C, Rev2.01","-","1000 @ CNY133.02 each","1","e500","800","0 to 105","256","-","Software","4.4","2","1 x USB 2.0","DDR3, DDR3L","2","1.13","105","3","TEPBGA 425","425","No","PRODUCT STABLE GROWTH/MATURITY(3)","1","SGMII, 1GBaseT","32","2","32","Memory Controller, PCI-Express","400","-","10-YEARS APPLICATION LIFE","-","2","-","-","-","-","-","-"
"FSL","Power Architecture 处理器---基于Power Architecture技术的QorIQ处理器","P1010","P1014NXE5DFB","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=P1010&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/power-architecture-processors/qoriq-power-architecture-processors/qoriq-p1010-14-low-power-communications-processors-with-trust-architecture:P1010?&fpsp=1&tab=Documentation_Tab#P1014NXE5DFB","QorIQ, 32-Bit Power Arch, SoC, 533 MHz, USB, SATA, SEC, GbE, PCIe, DDR3, -40C to 105C, Rev2.01","-","1000 @ CNY136.83 each","1","e500","533","-40 to 105","256","-","Software","4.4","2","1 x USB 2.0","DDR3, DDR3L","2","1.13","105","3","TEPBGA 425","425","Yes","PRODUCT STABLE GROWTH/MATURITY(3)","1","SGMII, 1GBaseT","32","2","32","Memory Controller, PCI-Express","400","-","10-YEARS APPLICATION LIFE","-","2","-","-","-","-","-","-"
"FSL","Power Architecture 处理器---基于Power Architecture技术的QorIQ处理器","P1010","P1014NXE5FFB","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=P1010&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/power-architecture-processors/qoriq-power-architecture-processors/qoriq-p1010-14-low-power-communications-processors-with-trust-architecture:P1010?&fpsp=1&tab=Documentation_Tab#P1014NXE5FFB","QorIQ, 32-Bit Power Arch, SoC, 667 MHz, USB, SATA, SEC, GbE, PCIe, DDR3, -40C to 105C, Rev2.01","-","1000 @ CNY144.02 each","-","-","667","-","-","-","Software","4.4","2","1 x USB 2.0","-","2","1.13","-","3","TEPBGA 425","425","Yes","PRODUCT STABLE GROWTH/MATURITY(3)","1","-","-","2","-","-","-","-","10-YEARS APPLICATION LIFE","-","-","-","-","-","-","-","-"
"FSL","Power Architecture 处理器---基于Power Architecture技术的QorIQ处理器","P1010","P1014NXE5HFB","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=P1010&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/power-architecture-processors/qoriq-power-architecture-processors/qoriq-p1010-14-low-power-communications-processors-with-trust-architecture:P1010?&fpsp=1&tab=Documentation_Tab#P1014NXE5HFB","QorIQ, 32-Bit Power Arch, SoC, 800 MHz, USB, SATA, SEC, GbE, PCIe, DDR3, -40C to 105C, Rev2.01","-","1000 @ CNY151.59 each","1","e500","800","-40 to 105","256","-","Software","4.4","2","1 x USB 2.0","DDR3, DDR3L","2","1.13","105","3","TEPBGA 425","425","Yes","PRODUCT STABLE GROWTH/MATURITY(3)","1","1GBaseT, SGMII","-","2","32","-","-","-","10-YEARS APPLICATION LIFE","-","-","-","-","-","-","-","-"
"FSL","Power Architecture 处理器---基于Power Architecture技术的QorIQ处理器","P1010","P1014NXE5HHB","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=P1010&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/power-architecture-processors/qoriq-power-architecture-processors/qoriq-p1010-14-low-power-communications-processors-with-trust-architecture:P1010?&fpsp=1&tab=Documentation_Tab#P1014NXE5HHB","QorIQ, 32-Bit Power Arch, SoC, 800 MHz, USB, SATA, SEC, GbE, PCIe, DDR3, -40C to105C, Rev2.01","-","1000 @ CNY164.69 each","1","e500","800","-40 to 105","256","-","Software","4.4","2","1 x USB 2.0","DDR3, DDR3L","2","1.13","105","3","TEPBGA 425","425","Yes","PRODUCT STABLE GROWTH/MATURITY(3)","1","1GBaseT, SGMII","-","2","32","-","-","-","10-YEARS APPLICATION LIFE","-","-","-","-","-","-","-","-"
