"brand","Series","Series-2","PartNo","DetailLink","Document","Description","Suggested Drivers","状态","替代部件","器件功能","预算报价（不含税）(CNY)","封装类型和焊端数","负载电流 (Typ) (A) (IL)","通道数","漏源导通电阻 (Typ) (mOhm) (RDS(ON))","每路输出电流限值 (Min) (A) (ILIM)","负载供电电压 (Min) (V) ","负载供电电压 (Max) (V) ","供电电压 (Min-Max) (V) ","接口和输入控制","工作环境温度 (Min-Max) (°C) ","保护","诊断","其他特性-模拟","RoHS","PLC代码","Pin count","PLC描述","无铅","认证级别","负载电流 (Max) (A) (IL)","Sleep Current (Max) (mA) ","开关升压稳压器数量","输出电压","输出电流 (A) ","SafeAssure 功能安全","PWM Frquency (Hz) ","内核：内核数量 (Spec)","内部RAM (KB) ","数据传输速率 (Spec) (kbps) ","数据传输速率 (Max) (kbps) ","数据传输速率 (Min) (kbps) ","通信协议","工作频率 (Max) (MHz) ","内核：类型","内部闪存 (KB) ","内核：工作电压 (Spec) (V) "
"FSL","模拟与电源管理---驱动器和开关","MC12XSB","MC34988CHFK","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MC12XSB&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/analog-power-management/drivers-and-switches/high-side-switches/12-v-industrial-multipurpose-low-rdson-extreme-switch:MC12XSB?&fpsp=1&tab=Documentation_Tab#MC34988CHFK","High-Side Switch, 12V, Dual 8mOhm, PQFN 16, Tray","-","-","-","High Side Switch","-","QFN-EP 16","-","2","8","-","0","27","6 to 27","Parallel, SPI","-40 to 125","Overtemperature, Overvoltage, Undervoltage, Overcurrent","Status Reporting","Fault Status Output, Output OFF Open Load Reporting, Output ON Open Load Reporting, Output Slew Rate Control, PWM Capable, Sleep Mode, Enable/Sleep Input, Fail Safe Input","-","2","16","PRODUCT RAPID GROWTH(2)","-","10-YEARS APPLICATION LIFE","30","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"FSL","模拟与电源管理---驱动器和开关","MC12XSB","MC34988CHFKR2","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MC12XSB&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/analog-power-management/drivers-and-switches/high-side-switches/12-v-industrial-multipurpose-low-rdson-extreme-switch:MC12XSB?&fpsp=1&tab=Documentation_Tab#MC34988CHFKR2","High-Side Switch, 12V, Dual 8mOhm, PQFN 16, Reel","-","-","-","High Side Switch","-","QFN-EP 16","-","2","8","-","0","27","6 to 27","Parallel, SPI","-40 to 125","Overtemperature, Overvoltage, Undervoltage, Overcurrent","Status Reporting","Enable/Sleep Input, Fail Safe Input, Fault Status Output, Output OFF Open Load Reporting, Output ON Open Load Reporting, Output Slew Rate Control, PWM Capable, Sleep Mode","-","2","16","PRODUCT RAPID GROWTH(2)","-","10-YEARS APPLICATION LIFE","30","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"FSL","模拟与电源管理---驱动器和开关","MC12XS6","MC07XS6517BEK","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MC12XS6&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/analog-power-management/drivers-and-switches/high-side-switches/external-automotive-lighting-multichannel-extreme-switch:MC12XS6?&fpsp=1&tab=Documentation_Tab#MC07XS6517BEK","High-Side Switch, 12V, Triple 7mOhm + Dual 17mOhm, SOICEP 32, Rail","-","-","-","High Side Switch","-","SOIC 54","11, 5.5","3, 2","7, 17","100, 42","7","18","4.5 to 5.5","Parallel, SPI","-40 to 125","Bus Short Circuit to Battery, Overcurrent Protected Bus, Overtemperature","SPI","Diagnostics Reporting, Fail Safe Input, Fault Status Output, Open Load Detect Current Contr, Output Current Monitor, PWM Capable","-","2","54","PRODUCT RAPID GROWTH(2)","-","AUTO; >=10 YEARS APPLICATION LIFE","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"FSL","模拟与电源管理---驱动器和开关","MC12XS6","MC07XS6517BEKR2","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MC12XS6&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/analog-power-management/drivers-and-switches/high-side-switches/external-automotive-lighting-multichannel-extreme-switch:MC12XS6?&fpsp=1&tab=Documentation_Tab#MC07XS6517BEKR2","High-Side Switch, 12V, Triple 7mOhm + Dual 17mOhm, SOICEP 32, Reel","-","-","-","High Side Switch","-","SOIC 54","11, 5.5","3, 2","7, 17","100, 42","7","18","4.5 to 5.5","Parallel, SPI","-40 to 125","Bus Short Circuit to Battery, Overcurrent Protected Bus, Overtemperature","SPI","Diagnostics Reporting, Fail Safe Input, Fault Status Output, Open Load Detect Current Contr, Output Current Monitor, PWM Capable","-","2","54","PRODUCT RAPID GROWTH(2)","-","AUTO; >=10 YEARS APPLICATION LIFE","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"FSL","模拟与电源管理---驱动器和开关","MC12XS6","MC08XS6421EK","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MC12XS6&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/analog-power-management/drivers-and-switches/high-side-switches/external-automotive-lighting-multichannel-extreme-switch:MC12XS6?&fpsp=1&tab=Documentation_Tab#MC08XS6421EK","High-Side Switch, 12V, Dual 8mOhms + Dual 21mOhms SOICEP 32, Rail","-","-","-","High Side Switch","1000 @ CNY16.34 each","SOIC-EP 32","11, 5.5","2, 2","8, 21","96, 40","7","18","4.5 to 5.5","Parallel, SPI","-40 to 125","Bus Short Circuit to Battery, Overcurrent Protected Bus, Overtemperature","SPI","Diagnostics Reporting, Fail Safe Input, Fault Status Output, Open Load Detect Current Contr, Output Current Monitor, PWM Capable","-","2","32","PRODUCT RAPID GROWTH(2)","-","AUTO; >=10 YEARS APPLICATION LIFE","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"FSL","模拟与电源管理---驱动器和开关","MC12XS6","MC08XS6421EKR2","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MC12XS6&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/analog-power-management/drivers-and-switches/high-side-switches/external-automotive-lighting-multichannel-extreme-switch:MC12XS6?&fpsp=1&tab=Documentation_Tab#MC08XS6421EKR2","High-Side Switch, 12V, Dual 8mOhms + Dual 21mOhms SOICEP 32, Reel","-","-","-","High Side Switch","1000 @ CNY16.34 each","SOIC-EP 32","11, 5.5","2, 2","8, 21","96, 40","7","18","4.5 to 5.5","Parallel, SPI","-40 to 125","Bus Short Circuit to Battery, Overcurrent Protected Bus, Overtemperature","SPI","Diagnostics Reporting, Fail Safe Input, Fault Status Output, Open Load Detect Current Contr, Output Current Monitor, PWM Capable","-","2","32","PRODUCT RAPID GROWTH(2)","-","AUTO; >=10 YEARS APPLICATION LIFE","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"FSL","模拟与电源管理---驱动器和开关","MC12XS6","MC10XS6200EK","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MC12XS6&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/analog-power-management/drivers-and-switches/high-side-switches/external-automotive-lighting-multichannel-extreme-switch:MC12XS6?&fpsp=1&tab=Documentation_Tab#MC10XS6200EK","High-Side Switch, 12V, Dual 10mOhms, SOICEP 32, Rail","-","-","-","High Side Switch","1000 @ CNY14.56 each","SOIC-EP 32","9","2","10","15","7","18","4.5 to 5.5","Parallel, SPI","-40 to 125","Bus Short Circuit to Battery, Overcurrent Protected Bus, Overtemperature, Undervoltage","SPI","Diagnostics Reporting, Fail Safe Input, Fault Status Output, Open Load Detect Current Contr, Output Current Monitor, PWM Capable","-","2","32","PRODUCT RAPID GROWTH(2)","-","AUTO; >=10 YEARS APPLICATION LIFE","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"FSL","模拟与电源管理---驱动器和开关","MC12XS6","MC10XS6200EKR2","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MC12XS6&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/analog-power-management/drivers-and-switches/high-side-switches/external-automotive-lighting-multichannel-extreme-switch:MC12XS6?&fpsp=1&tab=Documentation_Tab#MC10XS6200EKR2","High-Side Switch, 12V, Dual 10mOhms, SOICEP 32, Reel","-","-","-","High Side Switch","1000 @ CNY14.56 each","SOIC-EP 32","9","2","10","15","7","18","4.5 to 5.5","Parallel, SPI","-40 to 125","Bus Short Circuit to Battery, Overcurrent Protected Bus, Overtemperature, Undervoltage","SPI","Diagnostics Reporting, Fail Safe Input, Fault Status Output, Open Load Detect Current Contr, Output Current Monitor, PWM Capable","-","2","32","PRODUCT RAPID GROWTH(2)","-","AUTO; >=10 YEARS APPLICATION LIFE","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"FSL","模拟与电源管理---驱动器和开关","MC12XS6","MC10XS6225EK","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MC12XS6&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/analog-power-management/drivers-and-switches/high-side-switches/external-automotive-lighting-multichannel-extreme-switch:MC12XS6?&fpsp=1&tab=Documentation_Tab#MC10XS6225EK","High-Side Switch, 12V, single10,single25mOhms, SOICEP 32, Rail","-","-","-","High Side Switch","1000 @ CNY12.46 each","SOIC-EP 32","9, 3.8","1, 1","10, 25","15, 6.5","7","18","4.5 to 5.5","Parallel, SPI","-40 to 125","Bus Short Circuit to Battery, Overcurrent Protected Bus, Overtemperature, Undervoltage","SPI","Diagnostics Reporting, Fail Safe Input, Fault Status Output, Open Load Detect Current Contr, Output Current Monitor, PWM Capable","-","2","32","PRODUCT RAPID GROWTH(2)","-","AUTO; >=10 YEARS APPLICATION LIFE","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"FSL","模拟与电源管理---驱动器和开关","MC12XS6","MC10XS6225EKR2","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MC12XS6&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/analog-power-management/drivers-and-switches/high-side-switches/external-automotive-lighting-multichannel-extreme-switch:MC12XS6?&fpsp=1&tab=Documentation_Tab#MC10XS6225EKR2","High-Side Switch, 12V, single10,single25mOhms, SOICEP 32, Reel","-","-","-","High Side Switch","1000 @ CNY12.46 each","SOIC-EP 32","9, 3.8","1, 1","10, 25","15, 6.5","7","18","4.5 to 5.5","Parallel, SPI","-40 to 125","Bus Short Circuit to Battery, Overcurrent Protected Bus, Overtemperature, Undervoltage","SPI","Diagnostics Reporting, Fail Safe Input, Fault Status Output, Open Load Detect Current Contr, Output Current Monitor, PWM Capable","-","2","32","PRODUCT RAPID GROWTH(2)","-","AUTO; >=10 YEARS APPLICATION LIFE","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"FSL","模拟与电源管理---驱动器和开关","MC12XS6","MC10XS6325EK","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MC12XS6&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/analog-power-management/drivers-and-switches/high-side-switches/external-automotive-lighting-multichannel-extreme-switch:MC12XS6?&fpsp=1&tab=Documentation_Tab#MC10XS6325EK","High-Side Switch, 12V, Dual 10mOhms + single 25mOhms, SOIC-EP 32, Reel","-","-","-","High Side Switch","1000 @ CNY15.13 each","SOIC-EP 32","9, 3.8","2, 1","10, 25","15, 6.5","7","18","4.5 to 5.5","Parallel, SPI","-40 to 125","Bus Short Circuit to Battery, Overcurrent Protected Bus, Overtemperature, Undervoltage","SPI","Diagnostics Reporting, Fail Safe Input, Fault Status Output, Open Load Detect Current Contr, Output Current Monitor, PWM Capable","-","2","32","PRODUCT RAPID GROWTH(2)","-","AUTO; >=10 YEARS APPLICATION LIFE","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"FSL","模拟与电源管理---驱动器和开关","MC12XS6","MC10XS6325EKR2","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MC12XS6&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/analog-power-management/drivers-and-switches/high-side-switches/external-automotive-lighting-multichannel-extreme-switch:MC12XS6?&fpsp=1&tab=Documentation_Tab#MC10XS6325EKR2","High side switch, dual 10, single25mohm.","-","-","-","High Side Switch","1000 @ CNY15.13 each","SOIC-EP 32","9, 3.8","2, 1","10, 25","15, 6.5","7","18","4.5 to 5.5","Parallel, SPI","-40 to 125","Bus Short Circuit to Battery, Overcurrent Protected Bus, Overtemperature, Undervoltage","SPI","Diagnostics Reporting, Fail Safe Input, Fault Status Output, Open Load Detect Current Contr, Output Current Monitor, PWM Capable","-","2","32","PRODUCT RAPID GROWTH(2)","-","AUTO; >=10 YEARS APPLICATION LIFE","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"FSL","模拟与电源管理---驱动器和开关","MC12XS6","MC17XS6400EK","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MC12XS6&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/analog-power-management/drivers-and-switches/high-side-switches/external-automotive-lighting-multichannel-extreme-switch:MC12XS6?&fpsp=1&tab=Documentation_Tab#MC17XS6400EK","High-Side Switch, 12V, Quad 17mOhms, SOIC 32, Rail","-","-","-","High Side Switch","1000 @ CNY13.42 each","SOIC-EP 32","5.5","4","17","42","7","18","4.5 to 5.5","Parallel, SPI","-40 to 125","Bus Short Circuit to Battery, Overcurrent Protected Bus, Overtemperature, Undervoltage","SPI","Diagnostics Reporting, Fail Safe Input, Fault Status Output, Open Load Detect Current Contr, Output Current Monitor, PWM Capable","-","2","32","PRODUCT RAPID GROWTH(2)","-","AUTO; >=10 YEARS APPLICATION LIFE","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"FSL","模拟与电源管理---驱动器和开关","MC12XS6","MC17XS6400EKR2","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MC12XS6&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/analog-power-management/drivers-and-switches/high-side-switches/external-automotive-lighting-multichannel-extreme-switch:MC12XS6?&fpsp=1&tab=Documentation_Tab#MC17XS6400EKR2","High-Side Switch, 12V, Quad 17mOhm, SOIC 32, Reel","-","-","-","High Side Switch","1000 @ CNY13.42 each","SOIC-EP 32","5.5","4","17","42","7","18","4.5 to 5.5","Parallel, SPI","-40 to 125","Bus Short Circuit to Battery, Overcurrent Protected Bus, Overtemperature, Undervoltage","SPI","Diagnostics Reporting, Fail Safe Input, Fault Status Output, Open Load Detect Current Contr, Output Current Monitor, PWM Capable","-","2","32","PRODUCT RAPID GROWTH(2)","-","AUTO; >=10 YEARS APPLICATION LIFE","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"FSL","模拟与电源管理---驱动器和开关","MC12XS6","MC17XS6500BEK","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MC12XS6&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/analog-power-management/drivers-and-switches/high-side-switches/external-automotive-lighting-multichannel-extreme-switch:MC12XS6?&fpsp=1&tab=Documentation_Tab#MC17XS6500BEK","High-Side Switch, 12V, Penta 17mOhm, SOICEP 32, Rail","-","-","-","High Side Switch","-","SOIC-EP 32","5.5","5","17","42","7","18","4.5 to 5.5","Parallel, SPI","-40 to 125","Bus Short Circuit to Battery, Overcurrent Protected Bus, Overtemperature","SPI","Diagnostics Reporting, Fail Safe Input, Fault Status Output, Open Load Detect Current Contr, Output Current Monitor, PWM Capable","-","2","32","PRODUCT RAPID GROWTH(2)","-","AUTO; >=10 YEARS APPLICATION LIFE","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"FSL","模拟与电源管理---驱动器和开关","MC12XS6","MC17XS6500BEKR2","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MC12XS6&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/analog-power-management/drivers-and-switches/high-side-switches/external-automotive-lighting-multichannel-extreme-switch:MC12XS6?&fpsp=1&tab=Documentation_Tab#MC17XS6500BEKR2","High-Side Switch, 12V, Penta 17mOhm, SOICEP 32, Reel","-","-","-","High Side Switch","-","SOIC-EP 32","5.5","5","17","42","7","18","4.5 to 5.5","Parallel, SPI","-40 to 125","Bus Short Circuit to Battery, Overcurrent Protected Bus, Overtemperature","SPI","Diagnostics Reporting, Fail Safe Input, Fault Status Output, Open Load Detect Current Contr, Output Current Monitor, PWM Capable","-","2","32","PRODUCT RAPID GROWTH(2)","-","AUTO; >=10 YEARS APPLICATION LIFE","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"FSL","模拟与电源管理---驱动器和开关","MC12XS6","MC25XS6300EK","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MC12XS6&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/analog-power-management/drivers-and-switches/high-side-switches/external-automotive-lighting-multichannel-extreme-switch:MC12XS6?&fpsp=1&tab=Documentation_Tab#MC25XS6300EK","High-Side Switch, 12V, Quad 25mOhms, SOIC 32","-","-","-","High Side Switch","1000 @ CNY12.91 each","SOIC-EP 32","3.8","3","25","6.5","7","18","4.5 to 5.5","Parallel, SPI","-40 to 125","Bus Short Circuit to Battery, Overcurrent Protected Bus, Overtemperature, Undervoltage","SPI","Diagnostics Reporting, Fail Safe Input, Fault Status Output, Open Load Detect Current Contr, Output Current Monitor, PWM Capable","-","2","32","PRODUCT RAPID GROWTH(2)","-","AUTO; >=10 YEARS APPLICATION LIFE","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"FSL","模拟与电源管理---驱动器和开关","MC12XS6","MC25XS6300EKR2","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MC12XS6&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/analog-power-management/drivers-and-switches/high-side-switches/external-automotive-lighting-multichannel-extreme-switch:MC12XS6?&fpsp=1&tab=Documentation_Tab#MC25XS6300EKR2","High-Side Switch, 12V, Triple 25mOhm SOIC 32, Reel","-","-","-","High Side Switch","1000 @ CNY12.91 each","SOIC-EP 32","3.8","3","25","6.5","7","18","4.5 to 5.5","Parallel, SPI","-40 to 125","Bus Short Circuit to Battery, Overcurrent Protected Bus, Overtemperature, Undervoltage","SPI","Diagnostics Reporting, Fail Safe Input, Fault Status Output, Open Load Detect Current Contr, Output Current Monitor, PWM Capable","-","2","32","PRODUCT RAPID GROWTH(2)","-","AUTO; >=10 YEARS APPLICATION LIFE","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"FSL","模拟与电源管理---驱动器和开关","MC12XS6","MC40XS6500EK","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MC12XS6&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/analog-power-management/drivers-and-switches/high-side-switches/external-automotive-lighting-multichannel-extreme-switch:MC12XS6?&fpsp=1&tab=Documentation_Tab#MC40XS6500EK","High-Side Switch, 12V, Penta 40mOhms, SOIC 32, Rail.","-","-","-","High Side Switch, LED Drivers","1000 @ CNY12.21 each","SOIC-EP 32","3.9","5","40","28","7","18","4.5 to 5.5","SPI, Parallel","-40 to 125","Loss of Ground, Overcurrent, Overvoltage","SPI","Diagnostics Reporting, Fault Status Output, Output Current Monitor, PWM Capable","-","2","32","PRODUCT RAPID GROWTH(2)","-","AUTO; >=10 YEARS APPLICATION LIFE","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"FSL","模拟与电源管理---驱动器和开关","MC12XS6","MC40XS6500EKR2","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MC12XS6&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/analog-power-management/drivers-and-switches/high-side-switches/external-automotive-lighting-multichannel-extreme-switch:MC12XS6?&fpsp=1&tab=Documentation_Tab#MC40XS6500EKR2","High-Side Switch, 12V, Penta 40mOhms, SOIC 32, Reel","-","-","-","High Side Switch, LED Drivers","1000 @ CNY12.21 each","SOIC-EP 32","3.9","5","40","28","7","18","4.5 to 5.5","SPI, Parallel","-40 to 125","Loss of Ground, Overcurrent, Overvoltage","SPI","Diagnostics Reporting, Fault Status Output, Output Current Monitor, PWM Capable","-","2","32","PRODUCT RAPID GROWTH(2)","-","AUTO; >=10 YEARS APPLICATION LIFE","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"FSL","模拟与电源管理---驱动器和开关","MC12XS2","MC33981ABHFK","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MC12XS2&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/analog-power-management/drivers-and-switches/high-side-switches/12v-multipurpose-low-rdson-extreme-switch:MC12XS2?&fpsp=1&tab=Documentation_Tab#MC33981ABHFK","High-Side Switch, 12V, Single 4m?, PQFN 16, Tray","-","-","-","High Side Switch","1000 @ CNY29.50 each","QFN-EP 16","2.8","1","4","9","0","27","4.5 to 27","Parallel","-40 to 125","Short Circuit, Undervoltage Lockout, Overcurrent, Overtemperature","Status Flag","PWM Capable, Internal Charge Pump, Enable/Sleep Input","-","3","16","PRODUCT STABLE GROWTH/MATURITY(3)","-","10-YEARS APPLICATION LIFE","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"FSL","模拟与电源管理---驱动器和开关","MC12XS2","MC33981ABHFKR2","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MC12XS2&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/analog-power-management/drivers-and-switches/high-side-switches/12v-multipurpose-low-rdson-extreme-switch:MC12XS2?&fpsp=1&tab=Documentation_Tab#MC33981ABHFKR2","High-Side Switch, 12V, Single 4m?, PQFN 16, Reel","-","-","-","High Side Switch","1000 @ CNY29.50 each","QFN-EP 16","2.8","1","4","9","0","27","4.5 to 27","Parallel","-40 to 125","Short Circuit, Undervoltage Lockout, Overcurrent, Overtemperature","Status Flag","PWM Capable, Internal Charge Pump, Enable/Sleep Input","-","3","16","PRODUCT STABLE GROWTH/MATURITY(3)","-","10-YEARS APPLICATION LIFE","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"FSL","模拟与电源管理---驱动器和开关","MC12XS2","MC33981BHFK","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MC12XS2&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/analog-power-management/drivers-and-switches/high-side-switches/12v-multipurpose-low-rdson-extreme-switch:MC12XS2?&fpsp=1&tab=Documentation_Tab#MC33981BHFK","High-Side Switch, 12V, Single 4m?, PQFN 16, Tray","-","-","-","High Side Switch","1000 @ CNY18.95 each","QFN-EP 16","2.8","1","4","9","0","27","4.5 to 27","Parallel","-40 to 125","Short Circuit, Undervoltage Lockout, Overcurrent, Overtemperature","Status Flag","PWM Capable, Internal Charge Pump, Enable/Sleep Input","-","3","16","PRODUCT STABLE GROWTH/MATURITY(3)","-","AUTO; >=10 YEARS APPLICATION LIFE","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"FSL","模拟与电源管理---驱动器和开关","MC12XS2","MC33981BHFKR2","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MC12XS2&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/analog-power-management/drivers-and-switches/high-side-switches/12v-multipurpose-low-rdson-extreme-switch:MC12XS2?&fpsp=1&tab=Documentation_Tab#MC33981BHFKR2","High-Side Switch, 12V, Single 4m?, PQFN 16, Reel","-","-","-","High Side Switch","1000 @ CNY18.95 each","QFN-EP 16","2.8","1","4","9","0","27","4.5 to 27","Parallel","-40 to 125","Short Circuit, Undervoltage Lockout, Overcurrent, Overtemperature","Status Flag","PWM Capable, Internal Charge Pump, Enable/Sleep Input","-","3","16","PRODUCT STABLE GROWTH/MATURITY(3)","-","AUTO; >=10 YEARS APPLICATION LIFE","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"FSL","模拟与电源管理---驱动器和开关","MC12XS2","MC33982CHFK","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MC12XS2&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/analog-power-management/drivers-and-switches/high-side-switches/12v-multipurpose-low-rdson-extreme-switch:MC12XS2?&fpsp=1&tab=Documentation_Tab#MC33982CHFK","High-Side Switch, 12V, Single 2m?, PQFN 16, Tray","-","-","-","High Side Switch","1000 @ CNY28.17 each","QFN-EP 16","30","1","2","120","0","27","6 to 27","Parallel, SPI","-40 to 125","Load Dump, Loss of Ground, Output Short to Ground, Undervoltage Lockout, Overvoltage, Reverse Battery, Overtemperature, Overcurrent","SPI","Watchdog Timer, Wake, PWM Capable, Output Slew Rate Control, Output OFF Open Load Reporting, Output Current Monitor, Internal Charge Pump, H-S Current Monitor Output, Fault Status Output, Fail Safe Input","-","3","16","PRODUCT STABLE GROWTH/MATURITY(3)","-","AUTO; >=10 YEARS APPLICATION LIFE","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"FSL","模拟与电源管理---驱动器和开关","MC12XS2","MC33982CHFKR2","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MC12XS2&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/analog-power-management/drivers-and-switches/high-side-switches/12v-multipurpose-low-rdson-extreme-switch:MC12XS2?&fpsp=1&tab=Documentation_Tab#MC33982CHFKR2","High-Side Switch, 12V, Single 2m?, PQFN 16, Reel","-","-","-","High Side Switch","1000 @ CNY28.17 each","QFN-EP 16","30","1","2","120","0","27","6 to 27","Parallel, SPI","-40 to 125","Load Dump, Loss of Ground, Output Short to Ground, Undervoltage Lockout, Overvoltage, Reverse Battery, Overtemperature, Overcurrent","SPI","Watchdog Timer, Wake, PWM Capable, Output Slew Rate Control, Output OFF Open Load Reporting, Output Current Monitor, Internal Charge Pump, H-S Current Monitor Output, Fault Status Output, Fail Safe Input","-","3","16","PRODUCT STABLE GROWTH/MATURITY(3)","-","AUTO; >=10 YEARS APPLICATION LIFE","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"FSL","模拟与电源管理---驱动器和开关","MC12XS2","MC33984CHFK","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MC12XS2&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/analog-power-management/drivers-and-switches/high-side-switches/12v-multipurpose-low-rdson-extreme-switch:MC12XS2?&fpsp=1&tab=Documentation_Tab#MC33984CHFK","High-Side Switch, 12V, Dual 4m?, PQFN 16, Tray","-","-","-","High Side Switch","1000 @ CNY32.62 each","QFN-EP 16","15","2","4","80","0","27","6 to 27","Parallel, SPI","-40 to 125","Load Dump, Loss of Ground, Output Short to Ground, Undervoltage Lockout, Overvoltage, Reverse Battery, Overtemperature, Overcurrent","SPI","Watchdog Timer, Wake, PWM Capable, Output Slew Rate Control, Output OFF Open Load Reporting, Output Current Monitor, Internal Charge Pump, H-S Current Monitor Output, Fault Status Output, Fail Safe Input","-","3","16","PRODUCT STABLE GROWTH/MATURITY(3)","-","AUTO; >=10 YEARS APPLICATION LIFE","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
