"brand","Series","Series-2","PartNo","DataSheet","DetailLink","Description","VCC (V)","No. of  Tx","No. of  Rx","Duplex","Data Rate  (kbps)","ESD  (kV)","Typ.  Shutdown  ICC (µA)","Rx  Fail safe  Open","Rx  Fail safe  Short","Shutdown","Multi-Drop  Nodes"
"exar","Connectivity---Serial Transceivers-RS422-RS422","SP3076E","SP3076EEN-L","http://www.exar.com/common/content/document.ashx?id=1399&languageid=1033&type=datasheet&part=sp3076e","http://www.exar.com/connectivity/transceiver/rs422/sp3076e/","High Speed, 3.3V, 15kV, Failsafe RS-485/RS-422 Full-Duplex","3.3","1","1","Full","16000","15","0.5","▪","▪","▪","256"
"exar","Connectivity---Serial Transceivers-RS422-RS422","SP3076E","SP3076EEN-L/TR","http://www.exar.com/common/content/document.ashx?id=1399&languageid=1033&type=datasheet&part=sp3076e","http://www.exar.com/connectivity/transceiver/rs422/sp3076e/","High Speed, 3.3V, 15kV, Failsafe RS-485/RS-422 Full-Duplex","3.3","1","1","Full","16000","15","0.5","▪","▪","▪","256"
"exar","Connectivity---Serial Transceivers-RS422-RS422","SP3076E","SP3076EMN","http://www.exar.com/common/content/document.ashx?id=1399&languageid=1033&type=datasheet&part=sp3076e","http://www.exar.com/connectivity/transceiver/rs422/sp3076e/","High Speed, 3.3V, 15kV, Failsafe RS-485/RS-422 Full-Duplex","3.3","1","1","Full","16000","15","0.5","▪","▪","▪","256"
"exar","Connectivity---Serial Transceivers-RS422-RS422","SP3076E","SP3076EMN/TR","http://www.exar.com/common/content/document.ashx?id=1399&languageid=1033&type=datasheet&part=sp3076e","http://www.exar.com/connectivity/transceiver/rs422/sp3076e/","High Speed, 3.3V, 15kV, Failsafe RS-485/RS-422 Full-Duplex","3.3","1","1","Full","16000","15","0.5","▪","▪","▪","256"
"exar","Connectivity---Serial Transceivers-RS422-RS422","SP3076E","SP3076EMN-L","http://www.exar.com/common/content/document.ashx?id=1399&languageid=1033&type=datasheet&part=sp3076e","http://www.exar.com/connectivity/transceiver/rs422/sp3076e/","High Speed, 3.3V, 15kV, Failsafe RS-485/RS-422 Full-Duplex","3.3","1","1","Full","16000","15","0.5","▪","▪","▪","256"
"exar","Connectivity---Serial Transceivers-RS422-RS422","SP3076E","SP3076EMN-L/TR","http://www.exar.com/common/content/document.ashx?id=1399&languageid=1033&type=datasheet&part=sp3076e","http://www.exar.com/connectivity/transceiver/rs422/sp3076e/","High Speed, 3.3V, 15kV, Failsafe RS-485/RS-422 Full-Duplex","3.3","1","1","Full","16000","15","0.5","▪","▪","▪","256"
"exar","Connectivity---Serial Transceivers-RS422-RS422","SP3072E","SP3072EEN","http://www.exar.com/common/content/document.ashx?id=1399&languageid=1033&type=datasheet&part=sp3072e","http://www.exar.com/connectivity/transceiver/rs422/sp3072e/","3.3V, 15kV, Failsafe RS-485/RS-422 Half-Duplex with Slew Limit","3.3","1","1","Half","250","15","0.5","▪","▪","▪","256"
"exar","Connectivity---Serial Transceivers-RS422-RS422","SP3072E","SP3072EEN/TR","http://www.exar.com/common/content/document.ashx?id=1399&languageid=1033&type=datasheet&part=sp3072e","http://www.exar.com/connectivity/transceiver/rs422/sp3072e/","3.3V, 15kV, Failsafe RS-485/RS-422 Half-Duplex with Slew Limit","3.3","1","1","Half","250","15","0.5","▪","▪","▪","256"
"exar","Connectivity---Serial Transceivers-RS422-RS422","SP3072E","SP3072EEN-L","http://www.exar.com/common/content/document.ashx?id=1399&languageid=1033&type=datasheet&part=sp3072e","http://www.exar.com/connectivity/transceiver/rs422/sp3072e/","3.3V, 15kV, Failsafe RS-485/RS-422 Half-Duplex with Slew Limit","3.3","1","1","Half","250","15","0.5","▪","▪","▪","256"
"exar","Connectivity---Serial Transceivers-RS422-RS422","SP3072E","SP3072EEN-L/TR","http://www.exar.com/common/content/document.ashx?id=1399&languageid=1033&type=datasheet&part=sp3072e","http://www.exar.com/connectivity/transceiver/rs422/sp3072e/","3.3V, 15kV, Failsafe RS-485/RS-422 Half-Duplex with Slew Limit","3.3","1","1","Half","250","15","0.5","▪","▪","▪","256"
"exar","Connectivity---Serial Transceivers-RS422-RS422","SP3072E","SP3072EEP","http://www.exar.com/common/content/document.ashx?id=1399&languageid=1033&type=datasheet&part=sp3072e","http://www.exar.com/connectivity/transceiver/rs422/sp3072e/","3.3V, 15kV, Failsafe RS-485/RS-422 Half-Duplex with Slew Limit","3.3","1","1","Half","250","15","0.5","▪","▪","▪","256"
"exar","Connectivity---Serial Transceivers-RS422-RS422","SP3072E","SP3072EMN","http://www.exar.com/common/content/document.ashx?id=1399&languageid=1033&type=datasheet&part=sp3072e","http://www.exar.com/connectivity/transceiver/rs422/sp3072e/","3.3V, 15kV, Failsafe RS-485/RS-422 Half-Duplex with Slew Limit","3.3","1","1","Half","250","15","0.5","▪","▪","▪","256"
"exar","Connectivity---Serial Transceivers-RS422-RS422","SP3072E","SP3072EMN/TR","http://www.exar.com/common/content/document.ashx?id=1399&languageid=1033&type=datasheet&part=sp3072e","http://www.exar.com/connectivity/transceiver/rs422/sp3072e/","3.3V, 15kV, Failsafe RS-485/RS-422 Half-Duplex with Slew Limit","3.3","1","1","Half","250","15","0.5","▪","▪","▪","256"
"exar","Connectivity---Serial Transceivers-RS422-RS422","SP3072E","SP3072EMN-L","http://www.exar.com/common/content/document.ashx?id=1399&languageid=1033&type=datasheet&part=sp3072e","http://www.exar.com/connectivity/transceiver/rs422/sp3072e/","3.3V, 15kV, Failsafe RS-485/RS-422 Half-Duplex with Slew Limit","3.3","1","1","Half","250","15","0.5","▪","▪","▪","256"
"exar","Connectivity---Serial Transceivers-RS422-RS422","SP3072E","SP3072EMN-L/TR","http://www.exar.com/common/content/document.ashx?id=1399&languageid=1033&type=datasheet&part=sp3072e","http://www.exar.com/connectivity/transceiver/rs422/sp3072e/","3.3V, 15kV, Failsafe RS-485/RS-422 Half-Duplex with Slew Limit","3.3","1","1","Half","250","15","0.5","▪","▪","▪","256"
"exar","Connectivity---Serial Transceivers-RS422-RS422","SP3077E","SP3077EEN","http://www.exar.com/common/content/document.ashx?id=1399&languageid=1033&type=datasheet&part=sp3077e","http://www.exar.com/connectivity/transceiver/rs422/sp3077e/","High Speed, 3.3V, 15kV, Failsafe RS-485/RS-422 Full-Duplex","3.3","1","1","Full","16000","15","0.05","▪","▪","-","256"
"exar","Connectivity---Serial Transceivers-RS422-RS422","SP3077E","SP3077EEN/TR","http://www.exar.com/common/content/document.ashx?id=1399&languageid=1033&type=datasheet&part=sp3077e","http://www.exar.com/connectivity/transceiver/rs422/sp3077e/","High Speed, 3.3V, 15kV, Failsafe RS-485/RS-422 Full-Duplex","3.3","1","1","Full","16000","15","0.05","▪","▪","-","256"
"exar","Connectivity---Serial Transceivers-RS422-RS422","SP3077E","SP3077EEN-L","http://www.exar.com/common/content/document.ashx?id=1399&languageid=1033&type=datasheet&part=sp3077e","http://www.exar.com/connectivity/transceiver/rs422/sp3077e/","High Speed, 3.3V, 15kV, Failsafe RS-485/RS-422 Full-Duplex","3.3","1","1","Full","16000","15","0.05","▪","▪","-","256"
"exar","Connectivity---Serial Transceivers-RS422-RS422","SP3077E","SP3077EEN-L/TR","http://www.exar.com/common/content/document.ashx?id=1399&languageid=1033&type=datasheet&part=sp3077e","http://www.exar.com/connectivity/transceiver/rs422/sp3077e/","High Speed, 3.3V, 15kV, Failsafe RS-485/RS-422 Full-Duplex","3.3","1","1","Full","16000","15","0.05","▪","▪","-","256"
"exar","Connectivity---Serial Transceivers-RS422-RS422","SP3077E","SP3077EEP","http://www.exar.com/common/content/document.ashx?id=1399&languageid=1033&type=datasheet&part=sp3077e","http://www.exar.com/connectivity/transceiver/rs422/sp3077e/","High Speed, 3.3V, 15kV, Failsafe RS-485/RS-422 Full-Duplex","3.3","1","1","Full","16000","15","0.05","▪","▪","-","256"
"exar","Connectivity---Serial Transceivers-RS422-RS422","SP3077E","SP3077EMN","http://www.exar.com/common/content/document.ashx?id=1399&languageid=1033&type=datasheet&part=sp3077e","http://www.exar.com/connectivity/transceiver/rs422/sp3077e/","High Speed, 3.3V, 15kV, Failsafe RS-485/RS-422 Full-Duplex","3.3","1","1","Full","16000","15","0.05","▪","▪","-","256"
"exar","Connectivity---Serial Transceivers-RS422-RS422","SP3077E","SP3077EMN/TR","http://www.exar.com/common/content/document.ashx?id=1399&languageid=1033&type=datasheet&part=sp3077e","http://www.exar.com/connectivity/transceiver/rs422/sp3077e/","High Speed, 3.3V, 15kV, Failsafe RS-485/RS-422 Full-Duplex","3.3","1","1","Full","16000","15","0.05","▪","▪","-","256"
"exar","Connectivity---Serial Transceivers-RS422-RS422","SP3077E","SP3077EMN-L","http://www.exar.com/common/content/document.ashx?id=1399&languageid=1033&type=datasheet&part=sp3077e","http://www.exar.com/connectivity/transceiver/rs422/sp3077e/","High Speed, 3.3V, 15kV, Failsafe RS-485/RS-422 Full-Duplex","3.3","1","1","Full","16000","15","0.05","▪","▪","-","256"
"exar","Connectivity---Serial Transceivers-RS422-RS422","SP3077E","SP3077EMN-L/TR","http://www.exar.com/common/content/document.ashx?id=1399&languageid=1033&type=datasheet&part=sp3077e","http://www.exar.com/connectivity/transceiver/rs422/sp3077e/","High Speed, 3.3V, 15kV, Failsafe RS-485/RS-422 Full-Duplex","3.3","1","1","Full","16000","15","0.05","▪","▪","-","256"
"exar","Connectivity---Serial Transceivers-RS422-RS422","SP3073E","SP3073EEN","http://www.exar.com/common/content/document.ashx?id=1399&languageid=1033&type=datasheet&part=sp3073e","http://www.exar.com/connectivity/transceiver/rs422/sp3073e/","3.3V, 15kV, Failsafe RS-485/RS-422 Full-Duplex","3.3","1","1","Full","500","15","0.5","▪","▪","▪","256"
"exar","Connectivity---Serial Transceivers-RS422-RS422","SP3073E","SP3073EEN/TR","http://www.exar.com/common/content/document.ashx?id=1399&languageid=1033&type=datasheet&part=sp3073e","http://www.exar.com/connectivity/transceiver/rs422/sp3073e/","3.3V, 15kV, Failsafe RS-485/RS-422 Full-Duplex","3.3","1","1","Full","500","15","0.5","▪","▪","▪","256"
"exar","Connectivity---Serial Transceivers-RS422-RS422","SP3073E","SP3073EEN-L","http://www.exar.com/common/content/document.ashx?id=1399&languageid=1033&type=datasheet&part=sp3073e","http://www.exar.com/connectivity/transceiver/rs422/sp3073e/","3.3V, 15kV, Failsafe RS-485/RS-422 Full-Duplex","3.3","1","1","Full","500","15","0.5","▪","▪","▪","256"
"exar","Connectivity---Serial Transceivers-RS422-RS422","SP3073E","SP3073EEN-L/TR","http://www.exar.com/common/content/document.ashx?id=1399&languageid=1033&type=datasheet&part=sp3073e","http://www.exar.com/connectivity/transceiver/rs422/sp3073e/","3.3V, 15kV, Failsafe RS-485/RS-422 Full-Duplex","3.3","1","1","Full","500","15","0.5","▪","▪","▪","256"
"exar","Connectivity---Serial Transceivers-RS422-RS422","SP3073E","SP3073EEP","http://www.exar.com/common/content/document.ashx?id=1399&languageid=1033&type=datasheet&part=sp3073e","http://www.exar.com/connectivity/transceiver/rs422/sp3073e/","3.3V, 15kV, Failsafe RS-485/RS-422 Full-Duplex","3.3","1","1","Full","500","15","0.5","▪","▪","▪","256"
"exar","Connectivity---Serial Transceivers-RS422-RS422","SP3073E","SP3073EMN","http://www.exar.com/common/content/document.ashx?id=1399&languageid=1033&type=datasheet&part=sp3073e","http://www.exar.com/connectivity/transceiver/rs422/sp3073e/","3.3V, 15kV, Failsafe RS-485/RS-422 Full-Duplex","3.3","1","1","Full","500","15","0.5","▪","▪","▪","256"
"exar","Connectivity---Serial Transceivers-RS422-RS422","SP3073E","SP3073EMN/TR","http://www.exar.com/common/content/document.ashx?id=1399&languageid=1033&type=datasheet&part=sp3073e","http://www.exar.com/connectivity/transceiver/rs422/sp3073e/","3.3V, 15kV, Failsafe RS-485/RS-422 Full-Duplex","3.3","1","1","Full","500","15","0.5","▪","▪","▪","256"
"exar","Connectivity---Serial Transceivers-RS422-RS422","SP3073E","SP3073EMN-L","http://www.exar.com/common/content/document.ashx?id=1399&languageid=1033&type=datasheet&part=sp3073e","http://www.exar.com/connectivity/transceiver/rs422/sp3073e/","3.3V, 15kV, Failsafe RS-485/RS-422 Full-Duplex","3.3","1","1","Full","500","15","0.5","▪","▪","▪","256"
"exar","Connectivity---Serial Transceivers-RS422-RS422","SP3073E","SP3073EMN-L/TR","http://www.exar.com/common/content/document.ashx?id=1399&languageid=1033&type=datasheet&part=sp3073e","http://www.exar.com/connectivity/transceiver/rs422/sp3073e/","3.3V, 15kV, Failsafe RS-485/RS-422 Full-Duplex","3.3","1","1","Full","500","15","0.5","▪","▪","▪","256"
"exar","Connectivity---Serial Transceivers-RS422-RS422","SP3074E","SP3074EEN","http://www.exar.com/common/content/document.ashx?id=1399&languageid=1033&type=datasheet&part=sp3074e","http://www.exar.com/connectivity/transceiver/rs422/sp3074e/","3.3V, 15kV, Failsafe RS-485/RS-422 Full-Duplex","3.3","1","1","Full","500","15","0.05","▪","▪","-","256"
"exar","Connectivity---Serial Transceivers-RS422-RS422","SP3074E","SP3074EEN/TR","http://www.exar.com/common/content/document.ashx?id=1399&languageid=1033&type=datasheet&part=sp3074e","http://www.exar.com/connectivity/transceiver/rs422/sp3074e/","3.3V, 15kV, Failsafe RS-485/RS-422 Full-Duplex","3.3","1","1","Full","500","15","0.05","▪","▪","-","256"
"exar","Connectivity---Serial Transceivers-RS422-RS422","SP3074E","SP3074EEN-L","http://www.exar.com/common/content/document.ashx?id=1399&languageid=1033&type=datasheet&part=sp3074e","http://www.exar.com/connectivity/transceiver/rs422/sp3074e/","3.3V, 15kV, Failsafe RS-485/RS-422 Full-Duplex","3.3","1","1","Full","500","15","0.05","▪","▪","-","256"
"exar","Connectivity---Serial Transceivers-RS422-RS422","SP3074E","SP3074EEN-L/TR","http://www.exar.com/common/content/document.ashx?id=1399&languageid=1033&type=datasheet&part=sp3074e","http://www.exar.com/connectivity/transceiver/rs422/sp3074e/","3.3V, 15kV, Failsafe RS-485/RS-422 Full-Duplex","3.3","1","1","Full","500","15","0.05","▪","▪","-","256"
"exar","Connectivity---Serial Transceivers-RS422-RS422","SP3074E","SP3074EEP","http://www.exar.com/common/content/document.ashx?id=1399&languageid=1033&type=datasheet&part=sp3074e","http://www.exar.com/connectivity/transceiver/rs422/sp3074e/","3.3V, 15kV, Failsafe RS-485/RS-422 Full-Duplex","3.3","1","1","Full","500","15","0.05","▪","▪","-","256"
"exar","Connectivity---Serial Transceivers-RS422-RS422","SP3074E","SP3074EMN","http://www.exar.com/common/content/document.ashx?id=1399&languageid=1033&type=datasheet&part=sp3074e","http://www.exar.com/connectivity/transceiver/rs422/sp3074e/","3.3V, 15kV, Failsafe RS-485/RS-422 Full-Duplex","3.3","1","1","Full","500","15","0.05","▪","▪","-","256"
"exar","Connectivity---Serial Transceivers-RS422-RS422","SP3074E","SP3074EMN/TR","http://www.exar.com/common/content/document.ashx?id=1399&languageid=1033&type=datasheet&part=sp3074e","http://www.exar.com/connectivity/transceiver/rs422/sp3074e/","3.3V, 15kV, Failsafe RS-485/RS-422 Full-Duplex","3.3","1","1","Full","500","15","0.05","▪","▪","-","256"
"exar","Connectivity---Serial Transceivers-RS422-RS422","SP3074E","SP3074EMN-L","http://www.exar.com/common/content/document.ashx?id=1399&languageid=1033&type=datasheet&part=sp3074e","http://www.exar.com/connectivity/transceiver/rs422/sp3074e/","3.3V, 15kV, Failsafe RS-485/RS-422 Full-Duplex","3.3","1","1","Full","500","15","0.05","▪","▪","-","256"
"exar","Connectivity---Serial Transceivers-RS422-RS422","SP3074E","SP3074EMN-L/TR","http://www.exar.com/common/content/document.ashx?id=1399&languageid=1033&type=datasheet&part=sp3074e","http://www.exar.com/connectivity/transceiver/rs422/sp3074e/","3.3V, 15kV, Failsafe RS-485/RS-422 Full-Duplex","3.3","1","1","Full","500","15","0.05","▪","▪","-","256"
"exar","Connectivity---Serial Transceivers-RS422-RS422","SP3071E","SP3071EEN","http://www.exar.com/common/content/document.ashx?id=1399&languageid=1033&type=datasheet&part=sp3071e","http://www.exar.com/connectivity/transceiver/rs422/sp3071e/","3.3V, 15kV, Failsafe RS-485/RS-422 Full-Duplex with Slew Limit","3.3","1","1","Full","250","15","0.05","▪","▪","-","256"
"exar","Connectivity---Serial Transceivers-RS422-RS422","SP3071E","SP3071EEN/TR","http://www.exar.com/common/content/document.ashx?id=1399&languageid=1033&type=datasheet&part=sp3071e","http://www.exar.com/connectivity/transceiver/rs422/sp3071e/","3.3V, 15kV, Failsafe RS-485/RS-422 Full-Duplex with Slew Limit","3.3","1","1","Full","250","15","0.05","▪","▪","-","256"
"exar","Connectivity---Serial Transceivers-RS422-RS422","SP3071E","SP3071EEN-L","http://www.exar.com/common/content/document.ashx?id=1399&languageid=1033&type=datasheet&part=sp3071e","http://www.exar.com/connectivity/transceiver/rs422/sp3071e/","3.3V, 15kV, Failsafe RS-485/RS-422 Full-Duplex with Slew Limit","3.3","1","1","Full","250","15","0.05","▪","▪","-","256"
"exar","Connectivity---Serial Transceivers-RS422-RS422","SP3071E","SP3071EEN-L/TR","http://www.exar.com/common/content/document.ashx?id=1399&languageid=1033&type=datasheet&part=sp3071e","http://www.exar.com/connectivity/transceiver/rs422/sp3071e/","3.3V, 15kV, Failsafe RS-485/RS-422 Full-Duplex with Slew Limit","3.3","1","1","Full","250","15","0.05","▪","▪","-","256"
"exar","Connectivity---Serial Transceivers-RS422-RS422","SP3071E","SP3071EEP","http://www.exar.com/common/content/document.ashx?id=1399&languageid=1033&type=datasheet&part=sp3071e","http://www.exar.com/connectivity/transceiver/rs422/sp3071e/","3.3V, 15kV, Failsafe RS-485/RS-422 Full-Duplex with Slew Limit","3.3","1","1","Full","250","15","0.05","▪","▪","-","256"
"exar","Connectivity---Serial Transceivers-RS422-RS422","SP3071E","SP3071EMN","http://www.exar.com/common/content/document.ashx?id=1399&languageid=1033&type=datasheet&part=sp3071e","http://www.exar.com/connectivity/transceiver/rs422/sp3071e/","3.3V, 15kV, Failsafe RS-485/RS-422 Full-Duplex with Slew Limit","3.3","1","1","Full","250","15","0.05","▪","▪","-","256"
"exar","Connectivity---Serial Transceivers-RS422-RS422","SP3071E","SP3071EMN/TR","http://www.exar.com/common/content/document.ashx?id=1399&languageid=1033&type=datasheet&part=sp3071e","http://www.exar.com/connectivity/transceiver/rs422/sp3071e/","3.3V, 15kV, Failsafe RS-485/RS-422 Full-Duplex with Slew Limit","3.3","1","1","Full","250","15","0.05","▪","▪","-","256"
"exar","Connectivity---Serial Transceivers-RS422-RS422","SP3071E","SP3071EMN-L","http://www.exar.com/common/content/document.ashx?id=1399&languageid=1033&type=datasheet&part=sp3071e","http://www.exar.com/connectivity/transceiver/rs422/sp3071e/","3.3V, 15kV, Failsafe RS-485/RS-422 Full-Duplex with Slew Limit","3.3","1","1","Full","250","15","0.05","▪","▪","-","256"
"exar","Connectivity---Serial Transceivers-RS422-RS422","SP3071E","SP3071EMN-L/TR","http://www.exar.com/common/content/document.ashx?id=1399&languageid=1033&type=datasheet&part=sp3071e","http://www.exar.com/connectivity/transceiver/rs422/sp3071e/","3.3V, 15kV, Failsafe RS-485/RS-422 Full-Duplex with Slew Limit","3.3","1","1","Full","250","15","0.05","▪","▪","-","256"
"exar","Connectivity---Serial Transceivers-RS422-RS422","SP1491E","SP1491ECN","http://www.exar.com/common/content/document.ashx?id=1413&languageid=1033&type=datasheet&part=sp1491e","http://www.exar.com/connectivity/transceiver/rs422/sp1491e/","20Mbps Full-Duplex RS-485 Transceivers with +/-15KV ESD","5","1","1","Full","20000","15","10","▪","-","▪","32"
"exar","Connectivity---Serial Transceivers-RS422-RS422","SP1491E","SP1491ECN/TR","http://www.exar.com/common/content/document.ashx?id=1413&languageid=1033&type=datasheet&part=sp1491e","http://www.exar.com/connectivity/transceiver/rs422/sp1491e/","20Mbps Full-Duplex RS-485 Transceivers with +/-15KV ESD","5","1","1","Full","20000","15","10","▪","-","▪","32"
"exar","Connectivity---Serial Transceivers-RS422-RS422","SP1491E","SP1491ECN-L","http://www.exar.com/common/content/document.ashx?id=1413&languageid=1033&type=datasheet&part=sp1491e","http://www.exar.com/connectivity/transceiver/rs422/sp1491e/","20Mbps Full-Duplex RS-485 Transceivers with +/-15KV ESD","5","1","1","Full","20000","15","10","▪","-","▪","32"
"exar","Connectivity---Serial Transceivers-RS422-RS422","SP1491E","SP1491ECN-L/TR","http://www.exar.com/common/content/document.ashx?id=1413&languageid=1033&type=datasheet&part=sp1491e","http://www.exar.com/connectivity/transceiver/rs422/sp1491e/","20Mbps Full-Duplex RS-485 Transceivers with +/-15KV ESD","5","1","1","Full","20000","15","10","▪","-","▪","32"
"exar","Connectivity---Serial Transceivers-RS422-RS422","SP1491E","SP1491ECP","http://www.exar.com/common/content/document.ashx?id=1413&languageid=1033&type=datasheet&part=sp1491e","http://www.exar.com/connectivity/transceiver/rs422/sp1491e/","20Mbps Full-Duplex RS-485 Transceivers with +/-15KV ESD","5","1","1","Full","20000","15","10","▪","-","▪","32"
"exar","Connectivity---Serial Transceivers-RS422-RS422","SP1491E","SP1491ECP-L","http://www.exar.com/common/content/document.ashx?id=1413&languageid=1033&type=datasheet&part=sp1491e","http://www.exar.com/connectivity/transceiver/rs422/sp1491e/","20Mbps Full-Duplex RS-485 Transceivers with +/-15KV ESD","5","1","1","Full","20000","15","10","▪","-","▪","32"
"exar","Connectivity---Serial Transceivers-RS422-RS422","SP1491E","SP1491ECS","http://www.exar.com/common/content/document.ashx?id=1413&languageid=1033&type=datasheet&part=sp1491e","http://www.exar.com/connectivity/transceiver/rs422/sp1491e/","20Mbps Full-Duplex RS-485 Transceivers with +/-15KV ESD","5","1","1","Full","20000","15","10","▪","-","▪","32"
"exar","Connectivity---Serial Transceivers-RS422-RS422","SP1491E","SP1491EEN","http://www.exar.com/common/content/document.ashx?id=1413&languageid=1033&type=datasheet&part=sp1491e","http://www.exar.com/connectivity/transceiver/rs422/sp1491e/","20Mbps Full-Duplex RS-485 Transceivers with +/-15KV ESD","5","1","1","Full","20000","15","10","▪","-","▪","32"
"exar","Connectivity---Serial Transceivers-RS422-RS422","SP1491E","SP1491EEN/TR","http://www.exar.com/common/content/document.ashx?id=1413&languageid=1033&type=datasheet&part=sp1491e","http://www.exar.com/connectivity/transceiver/rs422/sp1491e/","20Mbps Full-Duplex RS-485 Transceivers with +/-15KV ESD","5","1","1","Full","20000","15","10","▪","-","▪","32"
"exar","Connectivity---Serial Transceivers-RS422-RS422","SP1491E","SP1491EEN-L","http://www.exar.com/common/content/document.ashx?id=1413&languageid=1033&type=datasheet&part=sp1491e","http://www.exar.com/connectivity/transceiver/rs422/sp1491e/","20Mbps Full-Duplex RS-485 Transceivers with +/-15KV ESD","5","1","1","Full","20000","15","10","▪","-","▪","32"
"exar","Connectivity---Serial Transceivers-RS422-RS422","SP1491E","SP1491EEN-L/TR","http://www.exar.com/common/content/document.ashx?id=1413&languageid=1033&type=datasheet&part=sp1491e","http://www.exar.com/connectivity/transceiver/rs422/sp1491e/","20Mbps Full-Duplex RS-485 Transceivers with +/-15KV ESD","5","1","1","Full","20000","15","10","▪","-","▪","32"
"exar","Connectivity---Serial Transceivers-RS422-RS422","SP1491E","SP1491EEP","http://www.exar.com/common/content/document.ashx?id=1413&languageid=1033&type=datasheet&part=sp1491e","http://www.exar.com/connectivity/transceiver/rs422/sp1491e/","20Mbps Full-Duplex RS-485 Transceivers with +/-15KV ESD","5","1","1","Full","20000","15","10","▪","-","▪","32"
"exar","Connectivity---Serial Transceivers-RS422-RS422","SP1491E","SP1491EEP-L","http://www.exar.com/common/content/document.ashx?id=1413&languageid=1033&type=datasheet&part=sp1491e","http://www.exar.com/connectivity/transceiver/rs422/sp1491e/","20Mbps Full-Duplex RS-485 Transceivers with +/-15KV ESD","5","1","1","Full","20000","15","10","▪","-","▪","32"
"exar","Connectivity---Serial Transceivers-RS422-RS422","SP1490E","SP1490ECN","http://www.exar.com/common/content/document.ashx?id=1413&languageid=1033&type=datasheet&part=sp1490e","http://www.exar.com/connectivity/transceiver/rs422/sp1490e/","20Mbps Full-Duplex RS-485 Transceivers with +/-15KV ESD","5","1","1","Full","20000","15","-","▪","-","-","32"
"exar","Connectivity---Serial Transceivers-RS422-RS422","SP1490E","SP1490ECN/TR","http://www.exar.com/common/content/document.ashx?id=1413&languageid=1033&type=datasheet&part=sp1490e","http://www.exar.com/connectivity/transceiver/rs422/sp1490e/","20Mbps Full-Duplex RS-485 Transceivers with +/-15KV ESD","5","1","1","Full","20000","15","-","▪","-","-","32"
"exar","Connectivity---Serial Transceivers-RS422-RS422","SP1490E","SP1490ECN-L","http://www.exar.com/common/content/document.ashx?id=1413&languageid=1033&type=datasheet&part=sp1490e","http://www.exar.com/connectivity/transceiver/rs422/sp1490e/","20Mbps Full-Duplex RS-485 Transceivers with +/-15KV ESD","5","1","1","Full","20000","15","-","▪","-","-","32"
"exar","Connectivity---Serial Transceivers-RS422-RS422","SP1490E","SP1490ECN-L/TR","http://www.exar.com/common/content/document.ashx?id=1413&languageid=1033&type=datasheet&part=sp1490e","http://www.exar.com/connectivity/transceiver/rs422/sp1490e/","20Mbps Full-Duplex RS-485 Transceivers with +/-15KV ESD","5","1","1","Full","20000","15","-","▪","-","-","32"
"exar","Connectivity---Serial Transceivers-RS422-RS422","SP1490E","SP1490ECP","http://www.exar.com/common/content/document.ashx?id=1413&languageid=1033&type=datasheet&part=sp1490e","http://www.exar.com/connectivity/transceiver/rs422/sp1490e/","20Mbps Full-Duplex RS-485 Transceivers with +/-15KV ESD","5","1","1","Full","20000","15","-","▪","-","-","32"
"exar","Connectivity---Serial Transceivers-RS422-RS422","SP1490E","SP1490ECP-L","http://www.exar.com/common/content/document.ashx?id=1413&languageid=1033&type=datasheet&part=sp1490e","http://www.exar.com/connectivity/transceiver/rs422/sp1490e/","20Mbps Full-Duplex RS-485 Transceivers with +/-15KV ESD","5","1","1","Full","20000","15","-","▪","-","-","32"
"exar","Connectivity---Serial Transceivers-RS422-RS422","SP1490E","SP1490EEN","http://www.exar.com/common/content/document.ashx?id=1413&languageid=1033&type=datasheet&part=sp1490e","http://www.exar.com/connectivity/transceiver/rs422/sp1490e/","20Mbps Full-Duplex RS-485 Transceivers with +/-15KV ESD","5","1","1","Full","20000","15","-","▪","-","-","32"
"exar","Connectivity---Serial Transceivers-RS422-RS422","SP1490E","SP1490EEN/TR","http://www.exar.com/common/content/document.ashx?id=1413&languageid=1033&type=datasheet&part=sp1490e","http://www.exar.com/connectivity/transceiver/rs422/sp1490e/","20Mbps Full-Duplex RS-485 Transceivers with +/-15KV ESD","5","1","1","Full","20000","15","-","▪","-","-","32"
"exar","Connectivity---Serial Transceivers-RS422-RS422","SP1490E","SP1490EEN-L","http://www.exar.com/common/content/document.ashx?id=1413&languageid=1033&type=datasheet&part=sp1490e","http://www.exar.com/connectivity/transceiver/rs422/sp1490e/","20Mbps Full-Duplex RS-485 Transceivers with +/-15KV ESD","5","1","1","Full","20000","15","-","▪","-","-","32"
"exar","Connectivity---Serial Transceivers-RS422-RS422","SP1490E","SP1490EEN-L/TR","http://www.exar.com/common/content/document.ashx?id=1413&languageid=1033&type=datasheet&part=sp1490e","http://www.exar.com/connectivity/transceiver/rs422/sp1490e/","20Mbps Full-Duplex RS-485 Transceivers with +/-15KV ESD","5","1","1","Full","20000","15","-","▪","-","-","32"
"exar","Connectivity---Serial Transceivers-RS422-RS422","SP1490E","SP1490EEP","http://www.exar.com/common/content/document.ashx?id=1413&languageid=1033&type=datasheet&part=sp1490e","http://www.exar.com/connectivity/transceiver/rs422/sp1490e/","20Mbps Full-Duplex RS-485 Transceivers with +/-15KV ESD","5","1","1","Full","20000","15","-","▪","-","-","32"
