"brand","Series","Series-2","PartNo","DataSheet","DetailLink","Description","CPU  Interface","CH","Max Data Rate  @  5/3.3/2.5/1.8V (Mbps)","Tx/Rx  FIFO  (Bytes)","Tx/Rx  FIFO  Ctrs","Tx/Rx  FIFO  INT Trig","Auto  RTS/CTS","IrDa  Sup","5V  Tol  Inputs","Sup V","Pkgs"
"exar","Connectivity---UART & Bridging Solutions-8-Bit/VLIO UARTs-8-Bit/VLIO UARTs","XR16V698","XR16V698IQ100TR-F","http://www.exar.com/common/content/document.ashx?id=943&languageid=1033&type=datasheet&part=xr16v698","http://www.exar.com/connectivity/uart-and-bridging-solutions/8-bit-vlio-uarts/xr16v698/","2.25V to 3.6V High Performance Octal UART with 32-Byte FIFO","Intel or Motorola","8","na/15/10/na","32/32","▪","Program/ Program","▪","▪","▪","2.25-3.6","QFP-100"
"exar","Connectivity---UART & Bridging Solutions-8-Bit/VLIO UARTs-8-Bit/VLIO UARTs","XR16V654D","XR16V654DIV","http://www.exar.com/common/content/document.ashx?id=479&languageid=1033&type=datasheet&part=xr16v654d","http://www.exar.com/connectivity/uart-and-bridging-solutions/8-bit-vlio-uarts/xr16v654d/","2.25V to 3.6V Quad UART with 64-Byte FIFO","Intel","4","na/16/12.5/na","64/64","-","4 Levels/ 4 Levels","▪","▪","▪","2.25-3.6","LQFP-64"
"exar","Connectivity---UART & Bridging Solutions-8-Bit/VLIO UARTs-8-Bit/VLIO UARTs","XR16V654D","XR16V654DIV-F","http://www.exar.com/common/content/document.ashx?id=479&languageid=1033&type=datasheet&part=xr16v654d","http://www.exar.com/connectivity/uart-and-bridging-solutions/8-bit-vlio-uarts/xr16v654d/","2.25V to 3.6V Quad UART with 64-Byte FIFO","Intel","4","na/16/12.5/na","64/64","-","4 Levels/ 4 Levels","▪","▪","▪","2.25-3.6","LQFP-64"
"exar","Connectivity---UART & Bridging Solutions-8-Bit/VLIO UARTs-8-Bit/VLIO UARTs","XR16V654D","XR16V654DIVTR-F","http://www.exar.com/common/content/document.ashx?id=479&languageid=1033&type=datasheet&part=xr16v654d","http://www.exar.com/connectivity/uart-and-bridging-solutions/8-bit-vlio-uarts/xr16v654d/","2.25V to 3.6V Quad UART with 64-Byte FIFO","Intel","4","na/16/12.5/na","64/64","-","4 Levels/ 4 Levels","▪","▪","▪","2.25-3.6","LQFP-64"
"exar","Connectivity---UART & Bridging Solutions-8-Bit/VLIO UARTs-8-Bit/VLIO UARTs","XR16V598","XR16V598IQ100-F","http://www.exar.com/common/content/document.ashx?id=942&languageid=1033&type=datasheet&part=xr16v598","http://www.exar.com/connectivity/uart-and-bridging-solutions/8-bit-vlio-uarts/xr16v598/","2.25V to 3.6V High Performance Octal UART with 16-Byte FIFO","Intel or Motorola","8","na/15/10/na","16/16","▪","Program/ Program","▪","▪","▪","2.25-3.6","QFP-100"
"exar","Connectivity---UART & Bridging Solutions-8-Bit/VLIO UARTs-8-Bit/VLIO UARTs","XR16V598","XR16V598IQ100TR-F","http://www.exar.com/common/content/document.ashx?id=942&languageid=1033&type=datasheet&part=xr16v598","http://www.exar.com/connectivity/uart-and-bridging-solutions/8-bit-vlio-uarts/xr16v598/","2.25V to 3.6V High Performance Octal UART with 16-Byte FIFO","Intel or Motorola","8","na/15/10/na","16/16","▪","Program/ Program","▪","▪","▪","2.25-3.6","QFP-100"
"exar","Connectivity---UART & Bridging Solutions-8-Bit/VLIO UARTs-8-Bit/VLIO UARTs","XR16V654","XR16V654IJ-F","http://www.exar.com/common/content/document.ashx?id=437&languageid=1033&type=datasheet&part=xr16v654","http://www.exar.com/connectivity/uart-and-bridging-solutions/8-bit-vlio-uarts/xr16v654/","2.25V to 3.6V Quad UART with 64-Byte FIFO","Intel or Motorola","4","na/16/12.5/na","64/64","-","4 Levels/ 4 Levels","▪","▪","▪","2.25-3.6","PLCC-68, LQFP-64, QFN-48, LQFP-80, QFP-100"
"exar","Connectivity---UART & Bridging Solutions-8-Bit/VLIO UARTs-8-Bit/VLIO UARTs","XR16V654","XR16V654IJTR-F","http://www.exar.com/common/content/document.ashx?id=437&languageid=1033&type=datasheet&part=xr16v654","http://www.exar.com/connectivity/uart-and-bridging-solutions/8-bit-vlio-uarts/xr16v654/","2.25V to 3.6V Quad UART with 64-Byte FIFO","Intel or Motorola","4","na/16/12.5/na","64/64","-","4 Levels/ 4 Levels","▪","▪","▪","2.25-3.6","PLCC-68, LQFP-64, QFN-48, LQFP-80, QFP-100"
"exar","Connectivity---UART & Bridging Solutions-8-Bit/VLIO UARTs-8-Bit/VLIO UARTs","XR16V654","XR16V654IL-F","http://www.exar.com/common/content/document.ashx?id=437&languageid=1033&type=datasheet&part=xr16v654","http://www.exar.com/connectivity/uart-and-bridging-solutions/8-bit-vlio-uarts/xr16v654/","2.25V to 3.6V Quad UART with 64-Byte FIFO","Intel or Motorola","4","na/16/12.5/na","64/64","-","4 Levels/ 4 Levels","▪","▪","▪","2.25-3.6","PLCC-68, LQFP-64, QFN-48, LQFP-80, QFP-100"
"exar","Connectivity---UART & Bridging Solutions-8-Bit/VLIO UARTs-8-Bit/VLIO UARTs","XR16V654","XR16V654ILTR-F","http://www.exar.com/common/content/document.ashx?id=437&languageid=1033&type=datasheet&part=xr16v654","http://www.exar.com/connectivity/uart-and-bridging-solutions/8-bit-vlio-uarts/xr16v654/","2.25V to 3.6V Quad UART with 64-Byte FIFO","Intel or Motorola","4","na/16/12.5/na","64/64","-","4 Levels/ 4 Levels","▪","▪","▪","2.25-3.6","PLCC-68, LQFP-64, QFN-48, LQFP-80, QFP-100"
"exar","Connectivity---UART & Bridging Solutions-8-Bit/VLIO UARTs-8-Bit/VLIO UARTs","XR16V654","XR16V654IQ-F","http://www.exar.com/common/content/document.ashx?id=437&languageid=1033&type=datasheet&part=xr16v654","http://www.exar.com/connectivity/uart-and-bridging-solutions/8-bit-vlio-uarts/xr16v654/","2.25V to 3.6V Quad UART with 64-Byte FIFO","Intel or Motorola","4","na/16/12.5/na","64/64","-","4 Levels/ 4 Levels","▪","▪","▪","2.25-3.6","PLCC-68, LQFP-64, QFN-48, LQFP-80, QFP-100"
"exar","Connectivity---UART & Bridging Solutions-8-Bit/VLIO UARTs-8-Bit/VLIO UARTs","XR16V654","XR16V654IQTR-F","http://www.exar.com/common/content/document.ashx?id=437&languageid=1033&type=datasheet&part=xr16v654","http://www.exar.com/connectivity/uart-and-bridging-solutions/8-bit-vlio-uarts/xr16v654/","2.25V to 3.6V Quad UART with 64-Byte FIFO","Intel or Motorola","4","na/16/12.5/na","64/64","-","4 Levels/ 4 Levels","▪","▪","▪","2.25-3.6","PLCC-68, LQFP-64, QFN-48, LQFP-80, QFP-100"
"exar","Connectivity---UART & Bridging Solutions-8-Bit/VLIO UARTs-8-Bit/VLIO UARTs","XR16V654","XR16V654IV","http://www.exar.com/common/content/document.ashx?id=437&languageid=1033&type=datasheet&part=xr16v654","http://www.exar.com/connectivity/uart-and-bridging-solutions/8-bit-vlio-uarts/xr16v654/","2.25V to 3.6V Quad UART with 64-Byte FIFO","Intel or Motorola","4","na/16/12.5/na","64/64","-","4 Levels/ 4 Levels","▪","▪","▪","2.25-3.6","PLCC-68, LQFP-64, QFN-48, LQFP-80, QFP-100"
"exar","Connectivity---UART & Bridging Solutions-8-Bit/VLIO UARTs-8-Bit/VLIO UARTs","XR16V654","XR16V654IV80-F","http://www.exar.com/common/content/document.ashx?id=437&languageid=1033&type=datasheet&part=xr16v654","http://www.exar.com/connectivity/uart-and-bridging-solutions/8-bit-vlio-uarts/xr16v654/","2.25V to 3.6V Quad UART with 64-Byte FIFO","Intel or Motorola","4","na/16/12.5/na","64/64","-","4 Levels/ 4 Levels","▪","▪","▪","2.25-3.6","PLCC-68, LQFP-64, QFN-48, LQFP-80, QFP-100"
"exar","Connectivity---UART & Bridging Solutions-8-Bit/VLIO UARTs-8-Bit/VLIO UARTs","XR16V654","XR16V654IV80TR-F","http://www.exar.com/common/content/document.ashx?id=437&languageid=1033&type=datasheet&part=xr16v654","http://www.exar.com/connectivity/uart-and-bridging-solutions/8-bit-vlio-uarts/xr16v654/","2.25V to 3.6V Quad UART with 64-Byte FIFO","Intel or Motorola","4","na/16/12.5/na","64/64","-","4 Levels/ 4 Levels","▪","▪","▪","2.25-3.6","PLCC-68, LQFP-64, QFN-48, LQFP-80, QFP-100"
"exar","Connectivity---UART & Bridging Solutions-8-Bit/VLIO UARTs-8-Bit/VLIO UARTs","XR16V654","XR16V654IV-F","http://www.exar.com/common/content/document.ashx?id=437&languageid=1033&type=datasheet&part=xr16v654","http://www.exar.com/connectivity/uart-and-bridging-solutions/8-bit-vlio-uarts/xr16v654/","2.25V to 3.6V Quad UART with 64-Byte FIFO","Intel or Motorola","4","na/16/12.5/na","64/64","-","4 Levels/ 4 Levels","▪","▪","▪","2.25-3.6","PLCC-68, LQFP-64, QFN-48, LQFP-80, QFP-100"
"exar","Connectivity---UART & Bridging Solutions-8-Bit/VLIO UARTs-8-Bit/VLIO UARTs","XR16V654","XR16V654IVTR-F","http://www.exar.com/common/content/document.ashx?id=437&languageid=1033&type=datasheet&part=xr16v654","http://www.exar.com/connectivity/uart-and-bridging-solutions/8-bit-vlio-uarts/xr16v654/","2.25V to 3.6V Quad UART with 64-Byte FIFO","Intel or Motorola","4","na/16/12.5/na","64/64","-","4 Levels/ 4 Levels","▪","▪","▪","2.25-3.6","PLCC-68, LQFP-64, QFN-48, LQFP-80, QFP-100"
"exar","Connectivity---UART & Bridging Solutions-8-Bit/VLIO UARTs-8-Bit/VLIO UARTs","XR16V564D","XR16V564DIV","http://www.exar.com/common/content/document.ashx?id=506&languageid=1033&type=datasheet&part=xr16v564d","http://www.exar.com/connectivity/uart-and-bridging-solutions/8-bit-vlio-uarts/xr16v564d/","2.25V to 3.6V Quad UART with 32-Byte FIFO","Intel","4","na/16/12.5/na","32/32","-","4 Levels/ 4 Levels","▪","▪","▪","2.25-3.6","LQFP-64"
"exar","Connectivity---UART & Bridging Solutions-8-Bit/VLIO UARTs-8-Bit/VLIO UARTs","XR16V564D","XR16V564DIV-F","http://www.exar.com/common/content/document.ashx?id=506&languageid=1033&type=datasheet&part=xr16v564d","http://www.exar.com/connectivity/uart-and-bridging-solutions/8-bit-vlio-uarts/xr16v564d/","2.25V to 3.6V Quad UART with 32-Byte FIFO","Intel","4","na/16/12.5/na","32/32","-","4 Levels/ 4 Levels","▪","▪","▪","2.25-3.6","LQFP-64"
"exar","Connectivity---UART & Bridging Solutions-8-Bit/VLIO UARTs-8-Bit/VLIO UARTs","XR16V564D","XR16V564DIVTR-F","http://www.exar.com/common/content/document.ashx?id=506&languageid=1033&type=datasheet&part=xr16v564d","http://www.exar.com/connectivity/uart-and-bridging-solutions/8-bit-vlio-uarts/xr16v564d/","2.25V to 3.6V Quad UART with 32-Byte FIFO","Intel","4","na/16/12.5/na","32/32","-","4 Levels/ 4 Levels","▪","▪","▪","2.25-3.6","LQFP-64"
"exar","Connectivity---UART & Bridging Solutions-8-Bit/VLIO UARTs-8-Bit/VLIO UARTs","XR16V2751","XR16V2751IM-F","http://www.exar.com/common/content/document.ashx?id=503&languageid=1033&type=datasheet&part=xr16v2751","http://www.exar.com/connectivity/uart-and-bridging-solutions/8-bit-vlio-uarts/xr16v2751/","High Performance DUART with 64-byte FIFO and Powersave Feature","Intel or Motorola","2","na/8/6.25/na","64/64","▪","Program/ Program","▪","▪","▪","2.25-3.6","TQFP-48"
"exar","Connectivity---UART & Bridging Solutions-8-Bit/VLIO UARTs-8-Bit/VLIO UARTs","XR16V2751","XR16V2751IMTR-F","http://www.exar.com/common/content/document.ashx?id=503&languageid=1033&type=datasheet&part=xr16v2751","http://www.exar.com/connectivity/uart-and-bridging-solutions/8-bit-vlio-uarts/xr16v2751/","High Performance DUART with 64-byte FIFO and Powersave Feature","Intel or Motorola","2","na/8/6.25/na","64/64","▪","Program/ Program","▪","▪","▪","2.25-3.6","TQFP-48"
"exar","Connectivity---UART & Bridging Solutions-8-Bit/VLIO UARTs-8-Bit/VLIO UARTs","XR16V554","XR16V554IJ-F","http://www.exar.com/common/content/document.ashx?id=505&languageid=1033&type=datasheet&part=xr16v554","http://www.exar.com/connectivity/uart-and-bridging-solutions/8-bit-vlio-uarts/xr16v554/","2.25V to 3.6V Quad UART with 16-Byte FIFO","Intel or Motorola","4","na/4/3.125/na","16/16","-","No/ 4 Levels","-","-","▪","2.25-3.6","PLCC-68, LQFP-64, QFN-48, LQFP-80"
"exar","Connectivity---UART & Bridging Solutions-8-Bit/VLIO UARTs-8-Bit/VLIO UARTs","XR16V554","XR16V554IJTR-F","http://www.exar.com/common/content/document.ashx?id=505&languageid=1033&type=datasheet&part=xr16v554","http://www.exar.com/connectivity/uart-and-bridging-solutions/8-bit-vlio-uarts/xr16v554/","2.25V to 3.6V Quad UART with 16-Byte FIFO","Intel or Motorola","4","na/4/3.125/na","16/16","-","No/ 4 Levels","-","-","▪","2.25-3.6","PLCC-68, LQFP-64, QFN-48, LQFP-80"
"exar","Connectivity---UART & Bridging Solutions-8-Bit/VLIO UARTs-8-Bit/VLIO UARTs","XR16V554","XR16V554IL-F","http://www.exar.com/common/content/document.ashx?id=505&languageid=1033&type=datasheet&part=xr16v554","http://www.exar.com/connectivity/uart-and-bridging-solutions/8-bit-vlio-uarts/xr16v554/","2.25V to 3.6V Quad UART with 16-Byte FIFO","Intel or Motorola","4","na/4/3.125/na","16/16","-","No/ 4 Levels","-","-","▪","2.25-3.6","PLCC-68, LQFP-64, QFN-48, LQFP-80"
"exar","Connectivity---UART & Bridging Solutions-8-Bit/VLIO UARTs-8-Bit/VLIO UARTs","XR16V554","XR16V554ILTR-F","http://www.exar.com/common/content/document.ashx?id=505&languageid=1033&type=datasheet&part=xr16v554","http://www.exar.com/connectivity/uart-and-bridging-solutions/8-bit-vlio-uarts/xr16v554/","2.25V to 3.6V Quad UART with 16-Byte FIFO","Intel or Motorola","4","na/4/3.125/na","16/16","-","No/ 4 Levels","-","-","▪","2.25-3.6","PLCC-68, LQFP-64, QFN-48, LQFP-80"
"exar","Connectivity---UART & Bridging Solutions-8-Bit/VLIO UARTs-8-Bit/VLIO UARTs","XR16V554","XR16V554IV","http://www.exar.com/common/content/document.ashx?id=505&languageid=1033&type=datasheet&part=xr16v554","http://www.exar.com/connectivity/uart-and-bridging-solutions/8-bit-vlio-uarts/xr16v554/","2.25V to 3.6V Quad UART with 16-Byte FIFO","Intel or Motorola","4","na/4/3.125/na","16/16","-","No/ 4 Levels","-","-","▪","2.25-3.6","PLCC-68, LQFP-64, QFN-48, LQFP-80"
"exar","Connectivity---UART & Bridging Solutions-8-Bit/VLIO UARTs-8-Bit/VLIO UARTs","XR16V554","XR16V554IV80-F","http://www.exar.com/common/content/document.ashx?id=505&languageid=1033&type=datasheet&part=xr16v554","http://www.exar.com/connectivity/uart-and-bridging-solutions/8-bit-vlio-uarts/xr16v554/","2.25V to 3.6V Quad UART with 16-Byte FIFO","Intel or Motorola","4","na/4/3.125/na","16/16","-","No/ 4 Levels","-","-","▪","2.25-3.6","PLCC-68, LQFP-64, QFN-48, LQFP-80"
"exar","Connectivity---UART & Bridging Solutions-8-Bit/VLIO UARTs-8-Bit/VLIO UARTs","XR16V554","XR16V554IV80TR-F","http://www.exar.com/common/content/document.ashx?id=505&languageid=1033&type=datasheet&part=xr16v554","http://www.exar.com/connectivity/uart-and-bridging-solutions/8-bit-vlio-uarts/xr16v554/","2.25V to 3.6V Quad UART with 16-Byte FIFO","Intel or Motorola","4","na/4/3.125/na","16/16","-","No/ 4 Levels","-","-","▪","2.25-3.6","PLCC-68, LQFP-64, QFN-48, LQFP-80"
"exar","Connectivity---UART & Bridging Solutions-8-Bit/VLIO UARTs-8-Bit/VLIO UARTs","XR16V554","XR16V554IV-F","http://www.exar.com/common/content/document.ashx?id=505&languageid=1033&type=datasheet&part=xr16v554","http://www.exar.com/connectivity/uart-and-bridging-solutions/8-bit-vlio-uarts/xr16v554/","2.25V to 3.6V Quad UART with 16-Byte FIFO","Intel or Motorola","4","na/4/3.125/na","16/16","-","No/ 4 Levels","-","-","▪","2.25-3.6","PLCC-68, LQFP-64, QFN-48, LQFP-80"
"exar","Connectivity---UART & Bridging Solutions-8-Bit/VLIO UARTs-8-Bit/VLIO UARTs","XR16V554","XR16V554IVTR-F","http://www.exar.com/common/content/document.ashx?id=505&languageid=1033&type=datasheet&part=xr16v554","http://www.exar.com/connectivity/uart-and-bridging-solutions/8-bit-vlio-uarts/xr16v554/","2.25V to 3.6V Quad UART with 16-Byte FIFO","Intel or Motorola","4","na/4/3.125/na","16/16","-","No/ 4 Levels","-","-","▪","2.25-3.6","PLCC-68, LQFP-64, QFN-48, LQFP-80"
"exar","Connectivity---UART & Bridging Solutions-8-Bit/VLIO UARTs-8-Bit/VLIO UARTs","XR16V564","XR16V564IJ-F","http://www.exar.com/common/content/document.ashx?id=506&languageid=1033&type=datasheet&part=xr16v564","http://www.exar.com/connectivity/uart-and-bridging-solutions/8-bit-vlio-uarts/xr16v564/","2.25V to 3.6V Quad UART with 32-Byte FIFO","Intel or Motorola","4","na/16/12.5/na","32/32","-","4 Levels/ 4 Levels","▪","▪","▪","2.25-3.6","PLCC-68, LQFP-64, QFN-48, LQFP-80"
"exar","Connectivity---UART & Bridging Solutions-8-Bit/VLIO UARTs-8-Bit/VLIO UARTs","XR16V564","XR16V564IJTR-F","http://www.exar.com/common/content/document.ashx?id=506&languageid=1033&type=datasheet&part=xr16v564","http://www.exar.com/connectivity/uart-and-bridging-solutions/8-bit-vlio-uarts/xr16v564/","2.25V to 3.6V Quad UART with 32-Byte FIFO","Intel or Motorola","4","na/16/12.5/na","32/32","-","4 Levels/ 4 Levels","▪","▪","▪","2.25-3.6","PLCC-68, LQFP-64, QFN-48, LQFP-80"
"exar","Connectivity---UART & Bridging Solutions-8-Bit/VLIO UARTs-8-Bit/VLIO UARTs","XR16V564","XR16V564IL-F","http://www.exar.com/common/content/document.ashx?id=506&languageid=1033&type=datasheet&part=xr16v564","http://www.exar.com/connectivity/uart-and-bridging-solutions/8-bit-vlio-uarts/xr16v564/","2.25V to 3.6V Quad UART with 32-Byte FIFO","Intel or Motorola","4","na/16/12.5/na","32/32","-","4 Levels/ 4 Levels","▪","▪","▪","2.25-3.6","PLCC-68, LQFP-64, QFN-48, LQFP-80"
"exar","Connectivity---UART & Bridging Solutions-8-Bit/VLIO UARTs-8-Bit/VLIO UARTs","XR16V564","XR16V564ILTR-F","http://www.exar.com/common/content/document.ashx?id=506&languageid=1033&type=datasheet&part=xr16v564","http://www.exar.com/connectivity/uart-and-bridging-solutions/8-bit-vlio-uarts/xr16v564/","2.25V to 3.6V Quad UART with 32-Byte FIFO","Intel or Motorola","4","na/16/12.5/na","32/32","-","4 Levels/ 4 Levels","▪","▪","▪","2.25-3.6","PLCC-68, LQFP-64, QFN-48, LQFP-80"
"exar","Connectivity---UART & Bridging Solutions-8-Bit/VLIO UARTs-8-Bit/VLIO UARTs","XR16V564","XR16V564IV","http://www.exar.com/common/content/document.ashx?id=506&languageid=1033&type=datasheet&part=xr16v564","http://www.exar.com/connectivity/uart-and-bridging-solutions/8-bit-vlio-uarts/xr16v564/","2.25V to 3.6V Quad UART with 32-Byte FIFO","Intel or Motorola","4","na/16/12.5/na","32/32","-","4 Levels/ 4 Levels","▪","▪","▪","2.25-3.6","PLCC-68, LQFP-64, QFN-48, LQFP-80"
"exar","Connectivity---UART & Bridging Solutions-8-Bit/VLIO UARTs-8-Bit/VLIO UARTs","XR16V564","XR16V564IV80-F","http://www.exar.com/common/content/document.ashx?id=506&languageid=1033&type=datasheet&part=xr16v564","http://www.exar.com/connectivity/uart-and-bridging-solutions/8-bit-vlio-uarts/xr16v564/","2.25V to 3.6V Quad UART with 32-Byte FIFO","Intel or Motorola","4","na/16/12.5/na","32/32","-","4 Levels/ 4 Levels","▪","▪","▪","2.25-3.6","PLCC-68, LQFP-64, QFN-48, LQFP-80"
"exar","Connectivity---UART & Bridging Solutions-8-Bit/VLIO UARTs-8-Bit/VLIO UARTs","XR16V564","XR16V564IV80TR-F","http://www.exar.com/common/content/document.ashx?id=506&languageid=1033&type=datasheet&part=xr16v564","http://www.exar.com/connectivity/uart-and-bridging-solutions/8-bit-vlio-uarts/xr16v564/","2.25V to 3.6V Quad UART with 32-Byte FIFO","Intel or Motorola","4","na/16/12.5/na","32/32","-","4 Levels/ 4 Levels","▪","▪","▪","2.25-3.6","PLCC-68, LQFP-64, QFN-48, LQFP-80"
"exar","Connectivity---UART & Bridging Solutions-8-Bit/VLIO UARTs-8-Bit/VLIO UARTs","XR16V564","XR16V564IV-F","http://www.exar.com/common/content/document.ashx?id=506&languageid=1033&type=datasheet&part=xr16v564","http://www.exar.com/connectivity/uart-and-bridging-solutions/8-bit-vlio-uarts/xr16v564/","2.25V to 3.6V Quad UART with 32-Byte FIFO","Intel or Motorola","4","na/16/12.5/na","32/32","-","4 Levels/ 4 Levels","▪","▪","▪","2.25-3.6","PLCC-68, LQFP-64, QFN-48, LQFP-80"
"exar","Connectivity---UART & Bridging Solutions-8-Bit/VLIO UARTs-8-Bit/VLIO UARTs","XR16V564","XR16V564IVTR-F","http://www.exar.com/common/content/document.ashx?id=506&languageid=1033&type=datasheet&part=xr16v564","http://www.exar.com/connectivity/uart-and-bridging-solutions/8-bit-vlio-uarts/xr16v564/","2.25V to 3.6V Quad UART with 32-Byte FIFO","Intel or Motorola","4","na/16/12.5/na","32/32","-","4 Levels/ 4 Levels","▪","▪","▪","2.25-3.6","PLCC-68, LQFP-64, QFN-48, LQFP-80"
"exar","Connectivity---UART & Bridging Solutions-8-Bit/VLIO UARTs-8-Bit/VLIO UARTs","XR68M752","XR68M752IB49-F","http://www.exar.com/common/content/document.ashx?id=1334&languageid=1033&type=datasheet&part=xr68m752","http://www.exar.com/connectivity/uart-and-bridging-solutions/8-bit-vlio-uarts/xr68m752/","High Performance DUART with 64-Byte FIFO","Motorola","2","na/16/12.5/8","64/64","-","4 Levels/ 4 Levels","▪","▪","-","1.62-3.63","TQFP-48, QFN-32"
"exar","Connectivity---UART & Bridging Solutions-8-Bit/VLIO UARTs-8-Bit/VLIO UARTs","XR68M752","XR68M752IL32-F","http://www.exar.com/common/content/document.ashx?id=1334&languageid=1033&type=datasheet&part=xr68m752","http://www.exar.com/connectivity/uart-and-bridging-solutions/8-bit-vlio-uarts/xr68m752/","High Performance DUART with 64-Byte FIFO","Motorola","2","na/16/12.5/8","64/64","-","4 Levels/ 4 Levels","▪","▪","-","1.62-3.63","TQFP-48, QFN-32"
