"brand","Series","Series-2","PartNo","DataSheet","DetailLink","Description","VCC (V)","No. of  Tx","No. of  Rx","Duplex","Data Rate  (kbps)","ESD  (kV)","Typ.  Shutdown  ICC (µA)","Rx  Fail safe  Open","Rx  Fail safe  Short","Shutdown","Multi-Drop  Nodes"
"exar","Connectivity-Serial Transceivers-RS485-RS485","SP3494","SP3494CP-L","http://www.exar.com/common/content/document.ashx?id=703&languageid=1033&type=datasheet&part=sp3494","http://www.exar.com/connectivity/transceiver/rs485/sp3494/","3.3V Slew Limited RS-485/RS-422, 2.5Mbps Half-Duplex","3.3","1","1","Half","2500","2","10","▪","-","▪","32"
"exar","Connectivity-Serial Transceivers-RS485-RS485","SP3494","SP3494EN","http://www.exar.com/common/content/document.ashx?id=703&languageid=1033&type=datasheet&part=sp3494","http://www.exar.com/connectivity/transceiver/rs485/sp3494/","3.3V Slew Limited RS-485/RS-422, 2.5Mbps Half-Duplex","3.3","1","1","Half","2500","2","10","▪","-","▪","32"
"exar","Connectivity-Serial Transceivers-RS485-RS485","SP3494","SP3494EN/TR","http://www.exar.com/common/content/document.ashx?id=703&languageid=1033&type=datasheet&part=sp3494","http://www.exar.com/connectivity/transceiver/rs485/sp3494/","3.3V Slew Limited RS-485/RS-422, 2.5Mbps Half-Duplex","3.3","1","1","Half","2500","2","10","▪","-","▪","32"
"exar","Connectivity-Serial Transceivers-RS485-RS485","SP3494","SP3494EN-L","http://www.exar.com/common/content/document.ashx?id=703&languageid=1033&type=datasheet&part=sp3494","http://www.exar.com/connectivity/transceiver/rs485/sp3494/","3.3V Slew Limited RS-485/RS-422, 2.5Mbps Half-Duplex","3.3","1","1","Half","2500","2","10","▪","-","▪","32"
"exar","Connectivity-Serial Transceivers-RS485-RS485","SP3494","SP3494EN-L/TR","http://www.exar.com/common/content/document.ashx?id=703&languageid=1033&type=datasheet&part=sp3494","http://www.exar.com/connectivity/transceiver/rs485/sp3494/","3.3V Slew Limited RS-485/RS-422, 2.5Mbps Half-Duplex","3.3","1","1","Half","2500","2","10","▪","-","▪","32"
"exar","Connectivity-Serial Transceivers-RS485-RS485","SP3494","SP3494EP","http://www.exar.com/common/content/document.ashx?id=703&languageid=1033&type=datasheet&part=sp3494","http://www.exar.com/connectivity/transceiver/rs485/sp3494/","3.3V Slew Limited RS-485/RS-422, 2.5Mbps Half-Duplex","3.3","1","1","Half","2500","2","10","▪","-","▪","32"
"exar","Connectivity-Serial Transceivers-RS485-RS485","SP3494","SP3494EP-L","http://www.exar.com/common/content/document.ashx?id=703&languageid=1033&type=datasheet&part=sp3494","http://www.exar.com/connectivity/transceiver/rs485/sp3494/","3.3V Slew Limited RS-485/RS-422, 2.5Mbps Half-Duplex","3.3","1","1","Half","2500","2","10","▪","-","▪","32"
"exar","Connectivity-Serial Transceivers-RS485-RS485","SP3491","SP3491CN","http://www.exar.com/common/content/document.ashx?id=641&languageid=1033&type=datasheet&part=sp3491","http://www.exar.com/connectivity/transceiver/rs485/sp3491/","3.3V Low Power Full Duplex RS-485 Transceivers with 10Mbps Data Rate","3.3","1","1","Full","10000","2","10","▪","-","▪","32"
"exar","Connectivity-Serial Transceivers-RS485-RS485","SP3491","SP3491CN/TR","http://www.exar.com/common/content/document.ashx?id=641&languageid=1033&type=datasheet&part=sp3491","http://www.exar.com/connectivity/transceiver/rs485/sp3491/","3.3V Low Power Full Duplex RS-485 Transceivers with 10Mbps Data Rate","3.3","1","1","Full","10000","2","10","▪","-","▪","32"
"exar","Connectivity-Serial Transceivers-RS485-RS485","SP3491","SP3491CN-L","http://www.exar.com/common/content/document.ashx?id=641&languageid=1033&type=datasheet&part=sp3491","http://www.exar.com/connectivity/transceiver/rs485/sp3491/","3.3V Low Power Full Duplex RS-485 Transceivers with 10Mbps Data Rate","3.3","1","1","Full","10000","2","10","▪","-","▪","32"
"exar","Connectivity-Serial Transceivers-RS485-RS485","SP3491","SP3491CN-L/TR","http://www.exar.com/common/content/document.ashx?id=641&languageid=1033&type=datasheet&part=sp3491","http://www.exar.com/connectivity/transceiver/rs485/sp3491/","3.3V Low Power Full Duplex RS-485 Transceivers with 10Mbps Data Rate","3.3","1","1","Full","10000","2","10","▪","-","▪","32"
"exar","Connectivity-Serial Transceivers-RS485-RS485","SP3491","SP3491CP","http://www.exar.com/common/content/document.ashx?id=641&languageid=1033&type=datasheet&part=sp3491","http://www.exar.com/connectivity/transceiver/rs485/sp3491/","3.3V Low Power Full Duplex RS-485 Transceivers with 10Mbps Data Rate","3.3","1","1","Full","10000","2","10","▪","-","▪","32"
"exar","Connectivity-Serial Transceivers-RS485-RS485","SP3491","SP3491CP-L","http://www.exar.com/common/content/document.ashx?id=641&languageid=1033&type=datasheet&part=sp3491","http://www.exar.com/connectivity/transceiver/rs485/sp3491/","3.3V Low Power Full Duplex RS-485 Transceivers with 10Mbps Data Rate","3.3","1","1","Full","10000","2","10","▪","-","▪","32"
"exar","Connectivity-Serial Transceivers-RS485-RS485","SP3491","SP3491EN","http://www.exar.com/common/content/document.ashx?id=641&languageid=1033&type=datasheet&part=sp3491","http://www.exar.com/connectivity/transceiver/rs485/sp3491/","3.3V Low Power Full Duplex RS-485 Transceivers with 10Mbps Data Rate","3.3","1","1","Full","10000","2","10","▪","-","▪","32"
"exar","Connectivity-Serial Transceivers-RS485-RS485","SP3491","SP3491EN/TR","http://www.exar.com/common/content/document.ashx?id=641&languageid=1033&type=datasheet&part=sp3491","http://www.exar.com/connectivity/transceiver/rs485/sp3491/","3.3V Low Power Full Duplex RS-485 Transceivers with 10Mbps Data Rate","3.3","1","1","Full","10000","2","10","▪","-","▪","32"
"exar","Connectivity-Serial Transceivers-RS485-RS485","SP3491","SP3491EN-L","http://www.exar.com/common/content/document.ashx?id=641&languageid=1033&type=datasheet&part=sp3491","http://www.exar.com/connectivity/transceiver/rs485/sp3491/","3.3V Low Power Full Duplex RS-485 Transceivers with 10Mbps Data Rate","3.3","1","1","Full","10000","2","10","▪","-","▪","32"
"exar","Connectivity-Serial Transceivers-RS485-RS485","SP3491","SP3491EN-L/TR","http://www.exar.com/common/content/document.ashx?id=641&languageid=1033&type=datasheet&part=sp3491","http://www.exar.com/connectivity/transceiver/rs485/sp3491/","3.3V Low Power Full Duplex RS-485 Transceivers with 10Mbps Data Rate","3.3","1","1","Full","10000","2","10","▪","-","▪","32"
"exar","Connectivity-Serial Transceivers-RS485-RS485","SP3491","SP3491EP","http://www.exar.com/common/content/document.ashx?id=641&languageid=1033&type=datasheet&part=sp3491","http://www.exar.com/connectivity/transceiver/rs485/sp3491/","3.3V Low Power Full Duplex RS-485 Transceivers with 10Mbps Data Rate","3.3","1","1","Full","10000","2","10","▪","-","▪","32"
"exar","Connectivity-Serial Transceivers-RS485-RS485","SP3491","SP3491EP-L","http://www.exar.com/common/content/document.ashx?id=641&languageid=1033&type=datasheet&part=sp3491","http://www.exar.com/connectivity/transceiver/rs485/sp3491/","3.3V Low Power Full Duplex RS-485 Transceivers with 10Mbps Data Rate","3.3","1","1","Full","10000","2","10","▪","-","▪","32"
"exar","Connectivity-Serial Transceivers-RS485-RS485","SP3483","SP3483CN","http://www.exar.com/common/content/document.ashx?id=638&languageid=1033&type=datasheet&part=sp3483","http://www.exar.com/connectivity/transceiver/rs485/sp3483/","3.3V Low Power Slew Rate Limited Half-Duplex RS-485 Transceiver","3.3","1","1","Half","250","2","1","▪","-","▪","32"
"exar","Connectivity-Serial Transceivers-RS485-RS485","SP3483","SP3483CN/TR","http://www.exar.com/common/content/document.ashx?id=638&languageid=1033&type=datasheet&part=sp3483","http://www.exar.com/connectivity/transceiver/rs485/sp3483/","3.3V Low Power Slew Rate Limited Half-Duplex RS-485 Transceiver","3.3","1","1","Half","250","2","1","▪","-","▪","32"
"exar","Connectivity-Serial Transceivers-RS485-RS485","SP3483","SP3483CN-L","http://www.exar.com/common/content/document.ashx?id=638&languageid=1033&type=datasheet&part=sp3483","http://www.exar.com/connectivity/transceiver/rs485/sp3483/","3.3V Low Power Slew Rate Limited Half-Duplex RS-485 Transceiver","3.3","1","1","Half","250","2","1","▪","-","▪","32"
"exar","Connectivity-Serial Transceivers-RS485-RS485","SP3483","SP3483CN-L/TR","http://www.exar.com/common/content/document.ashx?id=638&languageid=1033&type=datasheet&part=sp3483","http://www.exar.com/connectivity/transceiver/rs485/sp3483/","3.3V Low Power Slew Rate Limited Half-Duplex RS-485 Transceiver","3.3","1","1","Half","250","2","1","▪","-","▪","32"
"exar","Connectivity-Serial Transceivers-RS485-RS485","SP3483","SP3483CP","http://www.exar.com/common/content/document.ashx?id=638&languageid=1033&type=datasheet&part=sp3483","http://www.exar.com/connectivity/transceiver/rs485/sp3483/","3.3V Low Power Slew Rate Limited Half-Duplex RS-485 Transceiver","3.3","1","1","Half","250","2","1","▪","-","▪","32"
"exar","Connectivity-Serial Transceivers-RS485-RS485","SP3483","SP3483CP-L","http://www.exar.com/common/content/document.ashx?id=638&languageid=1033&type=datasheet&part=sp3483","http://www.exar.com/connectivity/transceiver/rs485/sp3483/","3.3V Low Power Slew Rate Limited Half-Duplex RS-485 Transceiver","3.3","1","1","Half","250","2","1","▪","-","▪","32"
"exar","Connectivity-Serial Transceivers-RS485-RS485","SP3483","SP3483EN","http://www.exar.com/common/content/document.ashx?id=638&languageid=1033&type=datasheet&part=sp3483","http://www.exar.com/connectivity/transceiver/rs485/sp3483/","3.3V Low Power Slew Rate Limited Half-Duplex RS-485 Transceiver","3.3","1","1","Half","250","2","1","▪","-","▪","32"
"exar","Connectivity-Serial Transceivers-RS485-RS485","SP3483","SP3483EN/TR","http://www.exar.com/common/content/document.ashx?id=638&languageid=1033&type=datasheet&part=sp3483","http://www.exar.com/connectivity/transceiver/rs485/sp3483/","3.3V Low Power Slew Rate Limited Half-Duplex RS-485 Transceiver","3.3","1","1","Half","250","2","1","▪","-","▪","32"
"exar","Connectivity-Serial Transceivers-RS485-RS485","SP3483","SP3483EN-L","http://www.exar.com/common/content/document.ashx?id=638&languageid=1033&type=datasheet&part=sp3483","http://www.exar.com/connectivity/transceiver/rs485/sp3483/","3.3V Low Power Slew Rate Limited Half-Duplex RS-485 Transceiver","3.3","1","1","Half","250","2","1","▪","-","▪","32"
"exar","Connectivity-Serial Transceivers-RS485-RS485","SP3483","SP3483EN-L/TR","http://www.exar.com/common/content/document.ashx?id=638&languageid=1033&type=datasheet&part=sp3483","http://www.exar.com/connectivity/transceiver/rs485/sp3483/","3.3V Low Power Slew Rate Limited Half-Duplex RS-485 Transceiver","3.3","1","1","Half","250","2","1","▪","-","▪","32"
"exar","Connectivity-Serial Transceivers-RS485-RS485","SP3483","SP3483EP","http://www.exar.com/common/content/document.ashx?id=638&languageid=1033&type=datasheet&part=sp3483","http://www.exar.com/connectivity/transceiver/rs485/sp3483/","3.3V Low Power Slew Rate Limited Half-Duplex RS-485 Transceiver","3.3","1","1","Half","250","2","1","▪","-","▪","32"
"exar","Connectivity-Serial Transceivers-RS485-RS485","SP3483","SP3483EP-L","http://www.exar.com/common/content/document.ashx?id=638&languageid=1033&type=datasheet&part=sp3483","http://www.exar.com/connectivity/transceiver/rs485/sp3483/","3.3V Low Power Slew Rate Limited Half-Duplex RS-485 Transceiver","3.3","1","1","Half","250","2","1","▪","-","▪","32"
"exar","Connectivity-Serial Transceivers-RS485-RS485","SP3485","SP3485CN","http://www.exar.com/common/content/document.ashx?id=639&languageid=1033&type=datasheet&part=sp3485","http://www.exar.com/connectivity/transceiver/rs485/sp3485/","3.3V Low Power Half-Duplex RS-485 Transceivers with 10Mbps Data Rate","3.3","1","1","Half","10000","2","10","▪","-","-","32"
"exar","Connectivity-Serial Transceivers-RS485-RS485","SP3485","SP3485CN/TR","http://www.exar.com/common/content/document.ashx?id=639&languageid=1033&type=datasheet&part=sp3485","http://www.exar.com/connectivity/transceiver/rs485/sp3485/","3.3V Low Power Half-Duplex RS-485 Transceivers with 10Mbps Data Rate","3.3","1","1","Half","10000","2","10","▪","-","-","32"
"exar","Connectivity-Serial Transceivers-RS485-RS485","SP3485","SP3485CN-L","http://www.exar.com/common/content/document.ashx?id=639&languageid=1033&type=datasheet&part=sp3485","http://www.exar.com/connectivity/transceiver/rs485/sp3485/","3.3V Low Power Half-Duplex RS-485 Transceivers with 10Mbps Data Rate","3.3","1","1","Half","10000","2","10","▪","-","-","32"
"exar","Connectivity-Serial Transceivers-RS485-RS485","SP3485","SP3485CN-L/TR","http://www.exar.com/common/content/document.ashx?id=639&languageid=1033&type=datasheet&part=sp3485","http://www.exar.com/connectivity/transceiver/rs485/sp3485/","3.3V Low Power Half-Duplex RS-485 Transceivers with 10Mbps Data Rate","3.3","1","1","Half","10000","2","10","▪","-","-","32"
"exar","Connectivity-Serial Transceivers-RS485-RS485","SP3485","SP3485CP","http://www.exar.com/common/content/document.ashx?id=639&languageid=1033&type=datasheet&part=sp3485","http://www.exar.com/connectivity/transceiver/rs485/sp3485/","3.3V Low Power Half-Duplex RS-485 Transceivers with 10Mbps Data Rate","3.3","1","1","Half","10000","2","10","▪","-","-","32"
"exar","Connectivity-Serial Transceivers-RS485-RS485","SP3485","SP3485CP-L","http://www.exar.com/common/content/document.ashx?id=639&languageid=1033&type=datasheet&part=sp3485","http://www.exar.com/connectivity/transceiver/rs485/sp3485/","3.3V Low Power Half-Duplex RS-485 Transceivers with 10Mbps Data Rate","3.3","1","1","Half","10000","2","10","▪","-","-","32"
"exar","Connectivity-Serial Transceivers-RS485-RS485","SP3485","SP3485EN","http://www.exar.com/common/content/document.ashx?id=639&languageid=1033&type=datasheet&part=sp3485","http://www.exar.com/connectivity/transceiver/rs485/sp3485/","3.3V Low Power Half-Duplex RS-485 Transceivers with 10Mbps Data Rate","3.3","1","1","Half","10000","2","10","▪","-","-","32"
"exar","Connectivity-Serial Transceivers-RS485-RS485","SP3485","SP3485EN/TR","http://www.exar.com/common/content/document.ashx?id=639&languageid=1033&type=datasheet&part=sp3485","http://www.exar.com/connectivity/transceiver/rs485/sp3485/","3.3V Low Power Half-Duplex RS-485 Transceivers with 10Mbps Data Rate","3.3","1","1","Half","10000","2","10","▪","-","-","32"
"exar","Connectivity-Serial Transceivers-RS485-RS485","SP3485","SP3485EN-L","http://www.exar.com/common/content/document.ashx?id=639&languageid=1033&type=datasheet&part=sp3485","http://www.exar.com/connectivity/transceiver/rs485/sp3485/","3.3V Low Power Half-Duplex RS-485 Transceivers with 10Mbps Data Rate","3.3","1","1","Half","10000","2","10","▪","-","-","32"
"exar","Connectivity-Serial Transceivers-RS485-RS485","SP3485","SP3485EN-L/TR","http://www.exar.com/common/content/document.ashx?id=639&languageid=1033&type=datasheet&part=sp3485","http://www.exar.com/connectivity/transceiver/rs485/sp3485/","3.3V Low Power Half-Duplex RS-485 Transceivers with 10Mbps Data Rate","3.3","1","1","Half","10000","2","10","▪","-","-","32"
"exar","Connectivity-Serial Transceivers-RS485-RS485","SP3485","SP3485EP","http://www.exar.com/common/content/document.ashx?id=639&languageid=1033&type=datasheet&part=sp3485","http://www.exar.com/connectivity/transceiver/rs485/sp3485/","3.3V Low Power Half-Duplex RS-485 Transceivers with 10Mbps Data Rate","3.3","1","1","Half","10000","2","10","▪","-","-","32"
"exar","Connectivity-Serial Transceivers-RS485-RS485","SP3485","SP3485EP-L","http://www.exar.com/common/content/document.ashx?id=639&languageid=1033&type=datasheet&part=sp3485","http://www.exar.com/connectivity/transceiver/rs485/sp3485/","3.3V Low Power Half-Duplex RS-485 Transceivers with 10Mbps Data Rate","3.3","1","1","Half","10000","2","10","▪","-","-","32"
"exar","Connectivity-Serial Transceivers-RS485-RS485","SP3086E","SP3086EEN-L","http://www.exar.com/common/content/document.ashx?id=1255&languageid=1033&type=datasheet&part=sp3086e","http://www.exar.com/connectivity/transceiver/rs485/sp3086e/","Advanced Failsafe RS-485/RS-422 Transceivers 1/8th Unit Load, Slew-Rate Limited, ±15kV ESD-Protected","5","1","1","Full","20000","15","1","▪","▪","▪","256"
"exar","Connectivity-Serial Transceivers-RS485-RS485","SP3086E","SP3086EEN-L/TR","http://www.exar.com/common/content/document.ashx?id=1255&languageid=1033&type=datasheet&part=sp3086e","http://www.exar.com/connectivity/transceiver/rs485/sp3086e/","Advanced Failsafe RS-485/RS-422 Transceivers 1/8th Unit Load, Slew-Rate Limited, ±15kV ESD-Protected","5","1","1","Full","20000","15","1","▪","▪","▪","256"
"exar","Connectivity-Serial Transceivers-RS485-RS485","SP3085E","SP3085EEN-L","http://www.exar.com/common/content/document.ashx?id=1255&languageid=1033&type=datasheet&part=sp3085e","http://www.exar.com/connectivity/transceiver/rs485/sp3085e/","Advanced Failsafe RS-485/RS-422 Transceivers 1/8th Unit Load, Slew-Rate Limited, ±15kV ESD-Protected","5","1","1","Half","500","15","1","▪","▪","▪","256"
"exar","Connectivity-Serial Transceivers-RS485-RS485","SP3085E","SP3085EEN-L/TR","http://www.exar.com/common/content/document.ashx?id=1255&languageid=1033&type=datasheet&part=sp3085e","http://www.exar.com/connectivity/transceiver/rs485/sp3085e/","Advanced Failsafe RS-485/RS-422 Transceivers 1/8th Unit Load, Slew-Rate Limited, ±15kV ESD-Protected","5","1","1","Half","500","15","1","▪","▪","▪","256"
"exar","Connectivity-Serial Transceivers-RS485-RS485","SP3084E","SP3084EEN-L","http://www.exar.com/common/content/document.ashx?id=1255&languageid=1033&type=datasheet&part=sp3084e","http://www.exar.com/connectivity/transceiver/rs485/sp3084e/","Advanced Failsafe RS-485/RS-422 Transceivers 1/8th Unit Load, Slew-Rate Limited, ±15kV ESD-Protected","5","1","1","Full","500","15","-","▪","▪","-","256"
"exar","Connectivity-Serial Transceivers-RS485-RS485","SP3084E","SP3084EEN-L/TR","http://www.exar.com/common/content/document.ashx?id=1255&languageid=1033&type=datasheet&part=sp3084e","http://www.exar.com/connectivity/transceiver/rs485/sp3084e/","Advanced Failsafe RS-485/RS-422 Transceivers 1/8th Unit Load, Slew-Rate Limited, ±15kV ESD-Protected","5","1","1","Full","500","15","-","▪","▪","-","256"
"exar","Connectivity-Serial Transceivers-RS485-RS485","SP3083E","SP3083EEN-L","http://www.exar.com/common/content/document.ashx?id=1255&languageid=1033&type=datasheet&part=sp3083e","http://www.exar.com/connectivity/transceiver/rs485/sp3083e/","Advanced Failsafe RS-485/RS-422 Transceivers 1/8th Unit Load, Slew-Rate Limited, ±15kV ESD-Protected","5","1","1","Full","500","15","1","▪","▪","▪","256"
"exar","Connectivity-Serial Transceivers-RS485-RS485","SP3083E","SP3083EEN-L/TR","http://www.exar.com/common/content/document.ashx?id=1255&languageid=1033&type=datasheet&part=sp3083e","http://www.exar.com/connectivity/transceiver/rs485/sp3083e/","Advanced Failsafe RS-485/RS-422 Transceivers 1/8th Unit Load, Slew-Rate Limited, ±15kV ESD-Protected","5","1","1","Full","500","15","1","▪","▪","▪","256"
"exar","Connectivity-Serial Transceivers-RS485-RS485","SP3490","SP3490CN","http://www.exar.com/common/content/document.ashx?id=641&languageid=1033&type=datasheet&part=sp3490","http://www.exar.com/connectivity/transceiver/rs485/sp3490/","3.3V Low Power Full Duplex RS-485 Transceivers with 10Mbps Data Rate","3.3","1","1","Full","10000","2","-","▪","-","-","32"
"exar","Connectivity-Serial Transceivers-RS485-RS485","SP3490","SP3490CN/TR","http://www.exar.com/common/content/document.ashx?id=641&languageid=1033&type=datasheet&part=sp3490","http://www.exar.com/connectivity/transceiver/rs485/sp3490/","3.3V Low Power Full Duplex RS-485 Transceivers with 10Mbps Data Rate","3.3","1","1","Full","10000","2","-","▪","-","-","32"
"exar","Connectivity-Serial Transceivers-RS485-RS485","SP3490","SP3490CN-L","http://www.exar.com/common/content/document.ashx?id=641&languageid=1033&type=datasheet&part=sp3490","http://www.exar.com/connectivity/transceiver/rs485/sp3490/","3.3V Low Power Full Duplex RS-485 Transceivers with 10Mbps Data Rate","3.3","1","1","Full","10000","2","-","▪","-","-","32"
"exar","Connectivity-Serial Transceivers-RS485-RS485","SP3490","SP3490CN-L/TR","http://www.exar.com/common/content/document.ashx?id=641&languageid=1033&type=datasheet&part=sp3490","http://www.exar.com/connectivity/transceiver/rs485/sp3490/","3.3V Low Power Full Duplex RS-485 Transceivers with 10Mbps Data Rate","3.3","1","1","Full","10000","2","-","▪","-","-","32"
"exar","Connectivity-Serial Transceivers-RS485-RS485","SP3490","SP3490CP","http://www.exar.com/common/content/document.ashx?id=641&languageid=1033&type=datasheet&part=sp3490","http://www.exar.com/connectivity/transceiver/rs485/sp3490/","3.3V Low Power Full Duplex RS-485 Transceivers with 10Mbps Data Rate","3.3","1","1","Full","10000","2","-","▪","-","-","32"
"exar","Connectivity-Serial Transceivers-RS485-RS485","SP3490","SP3490CP-L","http://www.exar.com/common/content/document.ashx?id=641&languageid=1033&type=datasheet&part=sp3490","http://www.exar.com/connectivity/transceiver/rs485/sp3490/","3.3V Low Power Full Duplex RS-485 Transceivers with 10Mbps Data Rate","3.3","1","1","Full","10000","2","-","▪","-","-","32"
"exar","Connectivity-Serial Transceivers-RS485-RS485","SP3490","SP3490EN","http://www.exar.com/common/content/document.ashx?id=641&languageid=1033&type=datasheet&part=sp3490","http://www.exar.com/connectivity/transceiver/rs485/sp3490/","3.3V Low Power Full Duplex RS-485 Transceivers with 10Mbps Data Rate","3.3","1","1","Full","10000","2","-","▪","-","-","32"
"exar","Connectivity-Serial Transceivers-RS485-RS485","SP3490","SP3490EN/TR","http://www.exar.com/common/content/document.ashx?id=641&languageid=1033&type=datasheet&part=sp3490","http://www.exar.com/connectivity/transceiver/rs485/sp3490/","3.3V Low Power Full Duplex RS-485 Transceivers with 10Mbps Data Rate","3.3","1","1","Full","10000","2","-","▪","-","-","32"
"exar","Connectivity-Serial Transceivers-RS485-RS485","SP3490","SP3490EN-L","http://www.exar.com/common/content/document.ashx?id=641&languageid=1033&type=datasheet&part=sp3490","http://www.exar.com/connectivity/transceiver/rs485/sp3490/","3.3V Low Power Full Duplex RS-485 Transceivers with 10Mbps Data Rate","3.3","1","1","Full","10000","2","-","▪","-","-","32"
"exar","Connectivity-Serial Transceivers-RS485-RS485","SP3490","SP3490EN-L/TR","http://www.exar.com/common/content/document.ashx?id=641&languageid=1033&type=datasheet&part=sp3490","http://www.exar.com/connectivity/transceiver/rs485/sp3490/","3.3V Low Power Full Duplex RS-485 Transceivers with 10Mbps Data Rate","3.3","1","1","Full","10000","2","-","▪","-","-","32"
"exar","Connectivity-Serial Transceivers-RS485-RS485","SP3490","SP3490EP","http://www.exar.com/common/content/document.ashx?id=641&languageid=1033&type=datasheet&part=sp3490","http://www.exar.com/connectivity/transceiver/rs485/sp3490/","3.3V Low Power Full Duplex RS-485 Transceivers with 10Mbps Data Rate","3.3","1","1","Full","10000","2","-","▪","-","-","32"
"exar","Connectivity-Serial Transceivers-RS485-RS485","SP3490","SP3490EP-L","http://www.exar.com/common/content/document.ashx?id=641&languageid=1033&type=datasheet&part=sp3490","http://www.exar.com/connectivity/transceiver/rs485/sp3490/","3.3V Low Power Full Duplex RS-485 Transceivers with 10Mbps Data Rate","3.3","1","1","Full","10000","2","-","▪","-","-","32"
"exar","Connectivity-Serial Transceivers-RS485-RS485","SP3082E","SP3082EEN-L","http://www.exar.com/common/content/document.ashx?id=1255&languageid=1033&type=datasheet&part=sp3082e","http://www.exar.com/connectivity/transceiver/rs485/sp3082e/","Advanced Failsafe RS-485/RS-422 Transceivers 1/8th Unit Load, Slew-Rate Limited, ±15kV ESD-Protected","5","1","1","Half","115","15","1","▪","▪","▪","256"
"exar","Connectivity-Serial Transceivers-RS485-RS485","SP3082E","SP3082EEN-L/TR","http://www.exar.com/common/content/document.ashx?id=1255&languageid=1033&type=datasheet&part=sp3082e","http://www.exar.com/connectivity/transceiver/rs485/sp3082e/","Advanced Failsafe RS-485/RS-422 Transceivers 1/8th Unit Load, Slew-Rate Limited, ±15kV ESD-Protected","5","1","1","Half","115","15","1","▪","▪","▪","256"
"exar","Connectivity-Serial Transceivers-RS485-RS485","SP4082E","SP4082EEN-L","http://www.exar.com/common/content/document.ashx?id=1218&languageid=1033&type=datasheet&part=sp4082e","http://www.exar.com/connectivity/transceiver/rs485/sp4082e/","5V RS-485/RS-422 Half-Duplex Transceiver","5","1","1","Half","115","15","400","▪","-","-","256"
"exar","Connectivity-Serial Transceivers-RS485-RS485","SP4082E","SP4082EEN-L/TR","http://www.exar.com/common/content/document.ashx?id=1218&languageid=1033&type=datasheet&part=sp4082e","http://www.exar.com/connectivity/transceiver/rs485/sp4082e/","5V RS-485/RS-422 Half-Duplex Transceiver","5","1","1","Half","115","15","400","▪","-","-","256"
"exar","Connectivity-Serial Transceivers-RS485-RS485","SP3080E","SP3080EEN-L	","http://www.exar.com/common/content/document.ashx?id=1255&languageid=1033&type=datasheet&part=sp3080e","http://www.exar.com/connectivity/transceiver/rs485/sp3080e/","Advanced Failsafe RS-485/RS-422 Transceivers 1/8th Unit Load, Slew-Rate Limited, ±15kV ESD-Protected","5","1","1","Full","115","15","1","▪","▪","▪","256"
"exar","Connectivity-Serial Transceivers-RS485-RS485","SP3080E","SP3080EEN-L/TR","http://www.exar.com/common/content/document.ashx?id=1255&languageid=1033&type=datasheet&part=sp3080e","http://www.exar.com/connectivity/transceiver/rs485/sp3080e/","Advanced Failsafe RS-485/RS-422 Transceivers 1/8th Unit Load, Slew-Rate Limited, ±15kV ESD-Protected","5","1","1","Full","115","15","1","▪","▪","▪","256"
"exar","Connectivity-Serial Transceivers-RS485-RS485","SP3078E","SP3078EEN-L","http://www.exar.com/common/content/document.ashx?id=1399&languageid=1033&type=datasheet&part=sp3078e","http://www.exar.com/connectivity/transceiver/rs485/sp3078e/","High Speed, 3.3V, 15kV, Failsafe RS-485/RS-422 Half-Duplex","3.3","1","1","Half","16000","15","0.5","▪","▪","▪","256"
"exar","Connectivity-Serial Transceivers-RS485-RS485","SP3078E","SP3078EEN-L/TR","http://www.exar.com/common/content/document.ashx?id=1399&languageid=1033&type=datasheet&part=sp3078e","http://www.exar.com/connectivity/transceiver/rs485/sp3078e/","High Speed, 3.3V, 15kV, Failsafe RS-485/RS-422 Half-Duplex","3.3","1","1","Half","16000","15","0.5","▪","▪","▪","256"
"exar","Connectivity-Serial Transceivers-RS485-RS485","SP3078E","SP3078EMN-L","http://www.exar.com/common/content/document.ashx?id=1399&languageid=1033&type=datasheet&part=sp3078e","http://www.exar.com/connectivity/transceiver/rs485/sp3078e/","High Speed, 3.3V, 15kV, Failsafe RS-485/RS-422 Half-Duplex","3.3","1","1","Half","16000","15","0.5","▪","▪","▪","256"
"exar","Connectivity-Serial Transceivers-RS485-RS485","SP3078E","SP3078EMN-L/TR","http://www.exar.com/common/content/document.ashx?id=1399&languageid=1033&type=datasheet&part=sp3078e","http://www.exar.com/connectivity/transceiver/rs485/sp3078e/","High Speed, 3.3V, 15kV, Failsafe RS-485/RS-422 Half-Duplex","3.3","1","1","Half","16000","15","0.5","▪","▪","▪","256"
"exar","Connectivity-Serial Transceivers-RS485-RS485","SP3495E","SP3495EEN-L","http://www.exar.com/common/content/document.ashx?id=1387&languageid=1033&type=datasheet&part=sp3495e","http://www.exar.com/connectivity/transceiver/rs485/sp3495e/","3.3V High Speed RS-485/RS-422 Transceivers, Advanced Fail-safe, Hot Swap Protection,  ±15kV ESD-Protected","3.3","1","1","Half","32000","15","1","▪","-","-","64"
"exar","Connectivity-Serial Transceivers-RS485-RS485","SP3495E","SP3495EEN-L/TR","http://www.exar.com/common/content/document.ashx?id=1387&languageid=1033&type=datasheet&part=sp3495e","http://www.exar.com/connectivity/transceiver/rs485/sp3495e/","3.3V High Speed RS-485/RS-422 Transceivers, Advanced Fail-safe, Hot Swap Protection,  ±15kV ESD-Protected","3.3","1","1","Half","32000","15","1","▪","-","-","64"
