"brand","Series","Series-2","PartNo","DataSheet","DetailLink","Description","No. of  Tx","No. of  Rx","Data Rate  (kbps)","ESD  (kV)","VCC  MIN.  (V)","VCC  MAX.  (V)","VCC (V)","Int. Chrg.  Pump","No. of  Ext  Caps","Nom  Cap.  Value  (µF)","Shutdown","TTL  Tri-state"
"exar","Connectivity---Serial Transceivers-RS232-RS232","SP232A","SP232ACN-L","http://www.exar.com/common/content/document.ashx?id=1329&languageid=1033&type=datasheet&part=sp232a","http://www.exar.com/connectivity/transceiver/rs232/sp232a/","5V Single-Supply RS-232 Drivers/Receivers","2","2","120","2","4.5","5.5","5","▪","4","0.1","-","-"
"exar","Connectivity---Serial Transceivers-RS232-RS232","SP232A","SP232ACN-L/TR","http://www.exar.com/common/content/document.ashx?id=1329&languageid=1033&type=datasheet&part=sp232a","http://www.exar.com/connectivity/transceiver/rs232/sp232a/","5V Single-Supply RS-232 Drivers/Receivers","2","2","120","2","4.5","5.5","5","▪","4","0.1","-","-"
"exar","Connectivity---Serial Transceivers-RS232-RS232","SP232A","SP232ACP","http://www.exar.com/common/content/document.ashx?id=1329&languageid=1033&type=datasheet&part=sp232a","http://www.exar.com/connectivity/transceiver/rs232/sp232a/","5V Single-Supply RS-232 Drivers/Receivers","2","2","120","2","4.5","5.5","5","▪","4","0.1","-","-"
"exar","Connectivity---Serial Transceivers-RS232-RS232","SP232A","SP232ACP-L","http://www.exar.com/common/content/document.ashx?id=1329&languageid=1033&type=datasheet&part=sp232a","http://www.exar.com/connectivity/transceiver/rs232/sp232a/","5V Single-Supply RS-232 Drivers/Receivers","2","2","120","2","4.5","5.5","5","▪","4","0.1","-","-"
"exar","Connectivity---Serial Transceivers-RS232-RS232","SP232A","SP232ACT","http://www.exar.com/common/content/document.ashx?id=1329&languageid=1033&type=datasheet&part=sp232a","http://www.exar.com/connectivity/transceiver/rs232/sp232a/","5V Single-Supply RS-232 Drivers/Receivers","2","2","120","2","4.5","5.5","5","▪","4","0.1","-","-"
"exar","Connectivity---Serial Transceivers-RS232-RS232","SP232A","SP232ACT/TR","http://www.exar.com/common/content/document.ashx?id=1329&languageid=1033&type=datasheet&part=sp232a","http://www.exar.com/connectivity/transceiver/rs232/sp232a/","5V Single-Supply RS-232 Drivers/Receivers","2","2","120","2","4.5","5.5","5","▪","4","0.1","-","-"
"exar","Connectivity---Serial Transceivers-RS232-RS232","SP232A","SP232ACT-L","http://www.exar.com/common/content/document.ashx?id=1329&languageid=1033&type=datasheet&part=sp232a","http://www.exar.com/connectivity/transceiver/rs232/sp232a/","5V Single-Supply RS-232 Drivers/Receivers","2","2","120","2","4.5","5.5","5","▪","4","0.1","-","-"
"exar","Connectivity---Serial Transceivers-RS232-RS232","SP232A","SP232ACT-L/TR","http://www.exar.com/common/content/document.ashx?id=1329&languageid=1033&type=datasheet&part=sp232a","http://www.exar.com/connectivity/transceiver/rs232/sp232a/","5V Single-Supply RS-232 Drivers/Receivers","2","2","120","2","4.5","5.5","5","▪","4","0.1","-","-"
"exar","Connectivity---Serial Transceivers-RS232-RS232","SP232A","SP232ACX","http://www.exar.com/common/content/document.ashx?id=1329&languageid=1033&type=datasheet&part=sp232a","http://www.exar.com/connectivity/transceiver/rs232/sp232a/","5V Single-Supply RS-232 Drivers/Receivers","2","2","120","2","4.5","5.5","5","▪","4","0.1","-","-"
"exar","Connectivity---Serial Transceivers-RS232-RS232","SP232A","SP232ACX/TR","http://www.exar.com/common/content/document.ashx?id=1329&languageid=1033&type=datasheet&part=sp232a","http://www.exar.com/connectivity/transceiver/rs232/sp232a/","5V Single-Supply RS-232 Drivers/Receivers","2","2","120","2","4.5","5.5","5","▪","4","0.1","-","-"
"exar","Connectivity---Serial Transceivers-RS232-RS232","SP232A","SP232ACX-L","http://www.exar.com/common/content/document.ashx?id=1329&languageid=1033&type=datasheet&part=sp232a","http://www.exar.com/connectivity/transceiver/rs232/sp232a/","5V Single-Supply RS-232 Drivers/Receivers","2","2","120","2","4.5","5.5","5","▪","4","0.1","-","-"
"exar","Connectivity---Serial Transceivers-RS232-RS232","SP232A","SP232ACX-L/TR","http://www.exar.com/common/content/document.ashx?id=1329&languageid=1033&type=datasheet&part=sp232a","http://www.exar.com/connectivity/transceiver/rs232/sp232a/","5V Single-Supply RS-232 Drivers/Receivers","2","2","120","2","4.5","5.5","5","▪","4","0.1","-","-"
"exar","Connectivity---Serial Transceivers-RS232-RS232","SP232A","SP232AEN","http://www.exar.com/common/content/document.ashx?id=1329&languageid=1033&type=datasheet&part=sp232a","http://www.exar.com/connectivity/transceiver/rs232/sp232a/","5V Single-Supply RS-232 Drivers/Receivers","2","2","120","2","4.5","5.5","5","▪","4","0.1","-","-"
"exar","Connectivity---Serial Transceivers-RS232-RS232","SP232A","SP232AEN/TR","http://www.exar.com/common/content/document.ashx?id=1329&languageid=1033&type=datasheet&part=sp232a","http://www.exar.com/connectivity/transceiver/rs232/sp232a/","5V Single-Supply RS-232 Drivers/Receivers","2","2","120","2","4.5","5.5","5","▪","4","0.1","-","-"
"exar","Connectivity---Serial Transceivers-RS232-RS232","SP232A","SP232AEN-L","http://www.exar.com/common/content/document.ashx?id=1329&languageid=1033&type=datasheet&part=sp232a","http://www.exar.com/connectivity/transceiver/rs232/sp232a/","5V Single-Supply RS-232 Drivers/Receivers","2","2","120","2","4.5","5.5","5","▪","4","0.1","-","-"
"exar","Connectivity---Serial Transceivers-RS232-RS232","SP232A","SP232AEN-L/TR","http://www.exar.com/common/content/document.ashx?id=1329&languageid=1033&type=datasheet&part=sp232a","http://www.exar.com/connectivity/transceiver/rs232/sp232a/","5V Single-Supply RS-232 Drivers/Receivers","2","2","120","2","4.5","5.5","5","▪","4","0.1","-","-"
"exar","Connectivity---Serial Transceivers-RS232-RS232","SP232A","SP232AEP","http://www.exar.com/common/content/document.ashx?id=1329&languageid=1033&type=datasheet&part=sp232a","http://www.exar.com/connectivity/transceiver/rs232/sp232a/","5V Single-Supply RS-232 Drivers/Receivers","2","2","120","2","4.5","5.5","5","▪","4","0.1","-","-"
"exar","Connectivity---Serial Transceivers-RS232-RS232","SP232A","SP232AEP-L","http://www.exar.com/common/content/document.ashx?id=1329&languageid=1033&type=datasheet&part=sp232a","http://www.exar.com/connectivity/transceiver/rs232/sp232a/","5V Single-Supply RS-232 Drivers/Receivers","2","2","120","2","4.5","5.5","5","▪","4","0.1","-","-"
"exar","Connectivity---Serial Transceivers-RS232-RS232","SP232A","SP232AET","http://www.exar.com/common/content/document.ashx?id=1329&languageid=1033&type=datasheet&part=sp232a","http://www.exar.com/connectivity/transceiver/rs232/sp232a/","5V Single-Supply RS-232 Drivers/Receivers","2","2","120","2","4.5","5.5","5","▪","4","0.1","-","-"
"exar","Connectivity---Serial Transceivers-RS232-RS232","SP232A","SP232AET/TR","http://www.exar.com/common/content/document.ashx?id=1329&languageid=1033&type=datasheet&part=sp232a","http://www.exar.com/connectivity/transceiver/rs232/sp232a/","5V Single-Supply RS-232 Drivers/Receivers","2","2","120","2","4.5","5.5","5","▪","4","0.1","-","-"
"exar","Connectivity---Serial Transceivers-RS232-RS232","SP232A","SP232AET-L","http://www.exar.com/common/content/document.ashx?id=1329&languageid=1033&type=datasheet&part=sp232a","http://www.exar.com/connectivity/transceiver/rs232/sp232a/","5V Single-Supply RS-232 Drivers/Receivers","2","2","120","2","4.5","5.5","5","▪","4","0.1","-","-"
"exar","Connectivity---Serial Transceivers-RS232-RS232","SP232A","SP232AET-L/TR","http://www.exar.com/common/content/document.ashx?id=1329&languageid=1033&type=datasheet&part=sp232a","http://www.exar.com/connectivity/transceiver/rs232/sp232a/","5V Single-Supply RS-232 Drivers/Receivers","2","2","120","2","4.5","5.5","5","▪","4","0.1","-","-"
"exar","Connectivity---Serial Transceivers-RS232-RS232","SP208","SP208CA","http://www.exar.com/common/content/document.ashx?id=20177&languageid=1033&type=datasheet&part=sp208","http://www.exar.com/connectivity/transceiver/rs232/sp208/","5V, 4-driver/4-receiver RS-232, uses small 0.1µF Capacitors","4","4","120","10","4.5","5.5","5","▪","4","0.1","-","-"
"exar","Connectivity---Serial Transceivers-RS232-RS232","SP208","SP208CA/TR","http://www.exar.com/common/content/document.ashx?id=20177&languageid=1033&type=datasheet&part=sp208","http://www.exar.com/connectivity/transceiver/rs232/sp208/","5V, 4-driver/4-receiver RS-232, uses small 0.1µF Capacitors","4","4","120","10","4.5","5.5","5","▪","4","0.1","-","-"
"exar","Connectivity---Serial Transceivers-RS232-RS232","SP208","SP208CA-L","http://www.exar.com/common/content/document.ashx?id=20177&languageid=1033&type=datasheet&part=sp208","http://www.exar.com/connectivity/transceiver/rs232/sp208/","5V, 4-driver/4-receiver RS-232, uses small 0.1µF Capacitors","4","4","120","10","4.5","5.5","5","▪","4","0.1","-","-"
"exar","Connectivity---Serial Transceivers-RS232-RS232","SP208","SP208CA-L/TR","http://www.exar.com/common/content/document.ashx?id=20177&languageid=1033&type=datasheet&part=sp208","http://www.exar.com/connectivity/transceiver/rs232/sp208/","5V, 4-driver/4-receiver RS-232, uses small 0.1µF Capacitors","4","4","120","10","4.5","5.5","5","▪","4","0.1","-","-"
"exar","Connectivity---Serial Transceivers-RS232-RS232","SP208","SP208CP","http://www.exar.com/common/content/document.ashx?id=20177&languageid=1033&type=datasheet&part=sp208","http://www.exar.com/connectivity/transceiver/rs232/sp208/","5V, 4-driver/4-receiver RS-232, uses small 0.1µF Capacitors","4","4","120","10","4.5","5.5","5","▪","4","0.1","-","-"
"exar","Connectivity---Serial Transceivers-RS232-RS232","SP208","SP208CP-L","http://www.exar.com/common/content/document.ashx?id=20177&languageid=1033&type=datasheet&part=sp208","http://www.exar.com/connectivity/transceiver/rs232/sp208/","5V, 4-driver/4-receiver RS-232, uses small 0.1µF Capacitors","4","4","120","10","4.5","5.5","5","▪","4","0.1","-","-"
"exar","Connectivity---Serial Transceivers-RS232-RS232","SP208","SP208CT","http://www.exar.com/common/content/document.ashx?id=20177&languageid=1033&type=datasheet&part=sp208","http://www.exar.com/connectivity/transceiver/rs232/sp208/","5V, 4-driver/4-receiver RS-232, uses small 0.1µF Capacitors","4","4","120","10","4.5","5.5","5","▪","4","0.1","-","-"
"exar","Connectivity---Serial Transceivers-RS232-RS232","SP208","SP208CT/TR","http://www.exar.com/common/content/document.ashx?id=20177&languageid=1033&type=datasheet&part=sp208","http://www.exar.com/connectivity/transceiver/rs232/sp208/","5V, 4-driver/4-receiver RS-232, uses small 0.1µF Capacitors","4","4","120","10","4.5","5.5","5","▪","4","0.1","-","-"
"exar","Connectivity---Serial Transceivers-RS232-RS232","SP208","SP208CT-L","http://www.exar.com/common/content/document.ashx?id=20177&languageid=1033&type=datasheet&part=sp208","http://www.exar.com/connectivity/transceiver/rs232/sp208/","5V, 4-driver/4-receiver RS-232, uses small 0.1µF Capacitors","4","4","120","10","4.5","5.5","5","▪","4","0.1","-","-"
"exar","Connectivity---Serial Transceivers-RS232-RS232","SP208","SP208CT-L/TR","http://www.exar.com/common/content/document.ashx?id=20177&languageid=1033&type=datasheet&part=sp208","http://www.exar.com/connectivity/transceiver/rs232/sp208/","5V, 4-driver/4-receiver RS-232, uses small 0.1µF Capacitors","4","4","120","10","4.5","5.5","5","▪","4","0.1","-","-"
"exar","Connectivity---Serial Transceivers-RS232-RS232","SP208","SP208EA","http://www.exar.com/common/content/document.ashx?id=20177&languageid=1033&type=datasheet&part=sp208","http://www.exar.com/connectivity/transceiver/rs232/sp208/","5V, 4-driver/4-receiver RS-232, uses small 0.1µF Capacitors","4","4","120","10","4.5","5.5","5","▪","4","0.1","-","-"
"exar","Connectivity---Serial Transceivers-RS232-RS232","SP208","SP208EA/TR","http://www.exar.com/common/content/document.ashx?id=20177&languageid=1033&type=datasheet&part=sp208","http://www.exar.com/connectivity/transceiver/rs232/sp208/","5V, 4-driver/4-receiver RS-232, uses small 0.1µF Capacitors","4","4","120","10","4.5","5.5","5","▪","4","0.1","-","-"
"exar","Connectivity---Serial Transceivers-RS232-RS232","SP208","SP208EA-L","http://www.exar.com/common/content/document.ashx?id=20177&languageid=1033&type=datasheet&part=sp208","http://www.exar.com/connectivity/transceiver/rs232/sp208/","5V, 4-driver/4-receiver RS-232, uses small 0.1µF Capacitors","4","4","120","10","4.5","5.5","5","▪","4","0.1","-","-"
"exar","Connectivity---Serial Transceivers-RS232-RS232","SP208","SP208EA-L/TR","http://www.exar.com/common/content/document.ashx?id=20177&languageid=1033&type=datasheet&part=sp208","http://www.exar.com/connectivity/transceiver/rs232/sp208/","5V, 4-driver/4-receiver RS-232, uses small 0.1µF Capacitors","4","4","120","10","4.5","5.5","5","▪","4","0.1","-","-"
"exar","Connectivity---Serial Transceivers-RS232-RS232","SP208","SP208EP","http://www.exar.com/common/content/document.ashx?id=20177&languageid=1033&type=datasheet&part=sp208","http://www.exar.com/connectivity/transceiver/rs232/sp208/","5V, 4-driver/4-receiver RS-232, uses small 0.1µF Capacitors","4","4","120","10","4.5","5.5","5","▪","4","0.1","-","-"
"exar","Connectivity---Serial Transceivers-RS232-RS232","SP208","SP208EP-L","http://www.exar.com/common/content/document.ashx?id=20177&languageid=1033&type=datasheet&part=sp208","http://www.exar.com/connectivity/transceiver/rs232/sp208/","5V, 4-driver/4-receiver RS-232, uses small 0.1µF Capacitors","4","4","120","10","4.5","5.5","5","▪","4","0.1","-","-"
"exar","Connectivity---Serial Transceivers-RS232-RS232","SP208","SP208ET","http://www.exar.com/common/content/document.ashx?id=20177&languageid=1033&type=datasheet&part=sp208","http://www.exar.com/connectivity/transceiver/rs232/sp208/","5V, 4-driver/4-receiver RS-232, uses small 0.1µF Capacitors","4","4","120","10","4.5","5.5","5","▪","4","0.1","-","-"
"exar","Connectivity---Serial Transceivers-RS232-RS232","SP208","SP208ET/TR","http://www.exar.com/common/content/document.ashx?id=20177&languageid=1033&type=datasheet&part=sp208","http://www.exar.com/connectivity/transceiver/rs232/sp208/","5V, 4-driver/4-receiver RS-232, uses small 0.1µF Capacitors","4","4","120","10","4.5","5.5","5","▪","4","0.1","-","-"
"exar","Connectivity---Serial Transceivers-RS232-RS232","SP208","SP208ET-L","http://www.exar.com/common/content/document.ashx?id=20177&languageid=1033&type=datasheet&part=sp208","http://www.exar.com/connectivity/transceiver/rs232/sp208/","5V, 4-driver/4-receiver RS-232, uses small 0.1µF Capacitors","4","4","120","10","4.5","5.5","5","▪","4","0.1","-","-"
"exar","Connectivity---Serial Transceivers-RS232-RS232","SP208","SP208ET-L/TR","http://www.exar.com/common/content/document.ashx?id=20177&languageid=1033&type=datasheet&part=sp208","http://www.exar.com/connectivity/transceiver/rs232/sp208/","5V, 4-driver/4-receiver RS-232, uses small 0.1µF Capacitors","4","4","120","10","4.5","5.5","5","▪","4","0.1","-","-"
"exar","Connectivity---Serial Transceivers-RS232-RS232","SP208E","SP208ECA","http://www.exar.com/common/content/document.ashx?id=624&languageid=1033&type=datasheet&part=sp208e","http://www.exar.com/connectivity/transceiver/rs232/sp208e/","5V, 4-driver/4-receiver RS-232, +/-15KV ESD","4","4","120","15","4.5","5.5","5","▪","4","0.1","-","-"
"exar","Connectivity---Serial Transceivers-RS232-RS232","SP208E","SP208ECA/TR","http://www.exar.com/common/content/document.ashx?id=624&languageid=1033&type=datasheet&part=sp208e","http://www.exar.com/connectivity/transceiver/rs232/sp208e/","5V, 4-driver/4-receiver RS-232, +/-15KV ESD","4","4","120","15","4.5","5.5","5","▪","4","0.1","-","-"
"exar","Connectivity---Serial Transceivers-RS232-RS232","SP208E","SP208ECA-L","http://www.exar.com/common/content/document.ashx?id=624&languageid=1033&type=datasheet&part=sp208e","http://www.exar.com/connectivity/transceiver/rs232/sp208e/","5V, 4-driver/4-receiver RS-232, +/-15KV ESD","4","4","120","15","4.5","5.5","5","▪","4","0.1","-","-"
"exar","Connectivity---Serial Transceivers-RS232-RS232","SP208E","SP208ECA-L/TR","http://www.exar.com/common/content/document.ashx?id=624&languageid=1033&type=datasheet&part=sp208e","http://www.exar.com/connectivity/transceiver/rs232/sp208e/","5V, 4-driver/4-receiver RS-232, +/-15KV ESD","4","4","120","15","4.5","5.5","5","▪","4","0.1","-","-"
"exar","Connectivity---Serial Transceivers-RS232-RS232","SP208E","SP208ECP","http://www.exar.com/common/content/document.ashx?id=624&languageid=1033&type=datasheet&part=sp208e","http://www.exar.com/connectivity/transceiver/rs232/sp208e/","5V, 4-driver/4-receiver RS-232, +/-15KV ESD","4","4","120","15","4.5","5.5","5","▪","4","0.1","-","-"
"exar","Connectivity---Serial Transceivers-RS232-RS232","SP208E","SP208ECP-L","http://www.exar.com/common/content/document.ashx?id=624&languageid=1033&type=datasheet&part=sp208e","http://www.exar.com/connectivity/transceiver/rs232/sp208e/","5V, 4-driver/4-receiver RS-232, +/-15KV ESD","4","4","120","15","4.5","5.5","5","▪","4","0.1","-","-"
"exar","Connectivity---Serial Transceivers-RS232-RS232","SP208E","SP208ECT","http://www.exar.com/common/content/document.ashx?id=624&languageid=1033&type=datasheet&part=sp208e","http://www.exar.com/connectivity/transceiver/rs232/sp208e/","5V, 4-driver/4-receiver RS-232, +/-15KV ESD","4","4","120","15","4.5","5.5","5","▪","4","0.1","-","-"
"exar","Connectivity---Serial Transceivers-RS232-RS232","SP208E","SP208ECT/TR","http://www.exar.com/common/content/document.ashx?id=624&languageid=1033&type=datasheet&part=sp208e","http://www.exar.com/connectivity/transceiver/rs232/sp208e/","5V, 4-driver/4-receiver RS-232, +/-15KV ESD","4","4","120","15","4.5","5.5","5","▪","4","0.1","-","-"
"exar","Connectivity---Serial Transceivers-RS232-RS232","SP208E","SP208ECT-L","http://www.exar.com/common/content/document.ashx?id=624&languageid=1033&type=datasheet&part=sp208e","http://www.exar.com/connectivity/transceiver/rs232/sp208e/","5V, 4-driver/4-receiver RS-232, +/-15KV ESD","4","4","120","15","4.5","5.5","5","▪","4","0.1","-","-"
"exar","Connectivity---Serial Transceivers-RS232-RS232","SP208E","SP208ECT-L/TR","http://www.exar.com/common/content/document.ashx?id=624&languageid=1033&type=datasheet&part=sp208e","http://www.exar.com/connectivity/transceiver/rs232/sp208e/","5V, 4-driver/4-receiver RS-232, +/-15KV ESD","4","4","120","15","4.5","5.5","5","▪","4","0.1","-","-"
"exar","Connectivity---Serial Transceivers-RS232-RS232","SP208E","SP208EEA","http://www.exar.com/common/content/document.ashx?id=624&languageid=1033&type=datasheet&part=sp208e","http://www.exar.com/connectivity/transceiver/rs232/sp208e/","5V, 4-driver/4-receiver RS-232, +/-15KV ESD","4","4","120","15","4.5","5.5","5","▪","4","0.1","-","-"
"exar","Connectivity---Serial Transceivers-RS232-RS232","SP208E","SP208EEA/TR","http://www.exar.com/common/content/document.ashx?id=624&languageid=1033&type=datasheet&part=sp208e","http://www.exar.com/connectivity/transceiver/rs232/sp208e/","5V, 4-driver/4-receiver RS-232, +/-15KV ESD","4","4","120","15","4.5","5.5","5","▪","4","0.1","-","-"
"exar","Connectivity---Serial Transceivers-RS232-RS232","SP208E","SP208EEA-L","http://www.exar.com/common/content/document.ashx?id=624&languageid=1033&type=datasheet&part=sp208e","http://www.exar.com/connectivity/transceiver/rs232/sp208e/","5V, 4-driver/4-receiver RS-232, +/-15KV ESD","4","4","120","15","4.5","5.5","5","▪","4","0.1","-","-"
"exar","Connectivity---Serial Transceivers-RS232-RS232","SP208E","SP208EEA-L/TR","http://www.exar.com/common/content/document.ashx?id=624&languageid=1033&type=datasheet&part=sp208e","http://www.exar.com/connectivity/transceiver/rs232/sp208e/","5V, 4-driver/4-receiver RS-232, +/-15KV ESD","4","4","120","15","4.5","5.5","5","▪","4","0.1","-","-"
"exar","Connectivity---Serial Transceivers-RS232-RS232","SP208E","SP208EEP","http://www.exar.com/common/content/document.ashx?id=624&languageid=1033&type=datasheet&part=sp208e","http://www.exar.com/connectivity/transceiver/rs232/sp208e/","5V, 4-driver/4-receiver RS-232, +/-15KV ESD","4","4","120","15","4.5","5.5","5","▪","4","0.1","-","-"
"exar","Connectivity---Serial Transceivers-RS232-RS232","SP208E","SP208EEP-L","http://www.exar.com/common/content/document.ashx?id=624&languageid=1033&type=datasheet&part=sp208e","http://www.exar.com/connectivity/transceiver/rs232/sp208e/","5V, 4-driver/4-receiver RS-232, +/-15KV ESD","4","4","120","15","4.5","5.5","5","▪","4","0.1","-","-"
"exar","Connectivity---Serial Transceivers-RS232-RS232","SP208E","SP208EET","http://www.exar.com/common/content/document.ashx?id=624&languageid=1033&type=datasheet&part=sp208e","http://www.exar.com/connectivity/transceiver/rs232/sp208e/","5V, 4-driver/4-receiver RS-232, +/-15KV ESD","4","4","120","15","4.5","5.5","5","▪","4","0.1","-","-"
"exar","Connectivity---Serial Transceivers-RS232-RS232","SP208E","SP208EET/TR","http://www.exar.com/common/content/document.ashx?id=624&languageid=1033&type=datasheet&part=sp208e","http://www.exar.com/connectivity/transceiver/rs232/sp208e/","5V, 4-driver/4-receiver RS-232, +/-15KV ESD","4","4","120","15","4.5","5.5","5","▪","4","0.1","-","-"
"exar","Connectivity---Serial Transceivers-RS232-RS232","SP208E","SP208EET-L","http://www.exar.com/common/content/document.ashx?id=624&languageid=1033&type=datasheet&part=sp208e","http://www.exar.com/connectivity/transceiver/rs232/sp208e/","5V, 4-driver/4-receiver RS-232, +/-15KV ESD","4","4","120","15","4.5","5.5","5","▪","4","0.1","-","-"
"exar","Connectivity---Serial Transceivers-RS232-RS232","SP208E","SP208EET-L/TR","http://www.exar.com/common/content/document.ashx?id=624&languageid=1033&type=datasheet&part=sp208e","http://www.exar.com/connectivity/transceiver/rs232/sp208e/","5V, 4-driver/4-receiver RS-232, +/-15KV ESD","4","4","120","15","4.5","5.5","5","▪","4","0.1","-","-"
"exar","Connectivity---Serial Transceivers-RS232-RS232","SP207","SP207CA","http://www.exar.com/common/content/document.ashx?id=20177&languageid=1033&type=datasheet&part=sp207","http://www.exar.com/connectivity/transceiver/rs232/sp207/","5V, 5-driver/3-receiver RS-232, uses small 0.1µF Capacitors","5","3","120","2","4.5","5.5","5","▪","4","0.1","-","-"
"exar","Connectivity---Serial Transceivers-RS232-RS232","SP207","SP207CA/TR","http://www.exar.com/common/content/document.ashx?id=20177&languageid=1033&type=datasheet&part=sp207","http://www.exar.com/connectivity/transceiver/rs232/sp207/","5V, 5-driver/3-receiver RS-232, uses small 0.1µF Capacitors","5","3","120","2","4.5","5.5","5","▪","4","0.1","-","-"
"exar","Connectivity---Serial Transceivers-RS232-RS232","SP207","SP207CA-L","http://www.exar.com/common/content/document.ashx?id=20177&languageid=1033&type=datasheet&part=sp207","http://www.exar.com/connectivity/transceiver/rs232/sp207/","5V, 5-driver/3-receiver RS-232, uses small 0.1µF Capacitors","5","3","120","2","4.5","5.5","5","▪","4","0.1","-","-"
"exar","Connectivity---Serial Transceivers-RS232-RS232","SP207","SP207CA-L/TR","http://www.exar.com/common/content/document.ashx?id=20177&languageid=1033&type=datasheet&part=sp207","http://www.exar.com/connectivity/transceiver/rs232/sp207/","5V, 5-driver/3-receiver RS-232, uses small 0.1µF Capacitors","5","3","120","2","4.5","5.5","5","▪","4","0.1","-","-"
"exar","Connectivity---Serial Transceivers-RS232-RS232","SP207","SP207CP","http://www.exar.com/common/content/document.ashx?id=20177&languageid=1033&type=datasheet&part=sp207","http://www.exar.com/connectivity/transceiver/rs232/sp207/","5V, 5-driver/3-receiver RS-232, uses small 0.1µF Capacitors","5","3","120","2","4.5","5.5","5","▪","4","0.1","-","-"
"exar","Connectivity---Serial Transceivers-RS232-RS232","SP207","SP207CP-L","http://www.exar.com/common/content/document.ashx?id=20177&languageid=1033&type=datasheet&part=sp207","http://www.exar.com/connectivity/transceiver/rs232/sp207/","5V, 5-driver/3-receiver RS-232, uses small 0.1µF Capacitors","5","3","120","2","4.5","5.5","5","▪","4","0.1","-","-"
"exar","Connectivity---Serial Transceivers-RS232-RS232","SP207","SP207CT","http://www.exar.com/common/content/document.ashx?id=20177&languageid=1033&type=datasheet&part=sp207","http://www.exar.com/connectivity/transceiver/rs232/sp207/","5V, 5-driver/3-receiver RS-232, uses small 0.1µF Capacitors","5","3","120","2","4.5","5.5","5","▪","4","0.1","-","-"
"exar","Connectivity---Serial Transceivers-RS232-RS232","SP207","SP207CT/TR","http://www.exar.com/common/content/document.ashx?id=20177&languageid=1033&type=datasheet&part=sp207","http://www.exar.com/connectivity/transceiver/rs232/sp207/","5V, 5-driver/3-receiver RS-232, uses small 0.1µF Capacitors","5","3","120","2","4.5","5.5","5","▪","4","0.1","-","-"
"exar","Connectivity---Serial Transceivers-RS232-RS232","SP207","SP207CT-L","http://www.exar.com/common/content/document.ashx?id=20177&languageid=1033&type=datasheet&part=sp207","http://www.exar.com/connectivity/transceiver/rs232/sp207/","5V, 5-driver/3-receiver RS-232, uses small 0.1µF Capacitors","5","3","120","2","4.5","5.5","5","▪","4","0.1","-","-"
"exar","Connectivity---Serial Transceivers-RS232-RS232","SP207","SP207CT-L/TR","http://www.exar.com/common/content/document.ashx?id=20177&languageid=1033&type=datasheet&part=sp207","http://www.exar.com/connectivity/transceiver/rs232/sp207/","5V, 5-driver/3-receiver RS-232, uses small 0.1µF Capacitors","5","3","120","2","4.5","5.5","5","▪","4","0.1","-","-"
"exar","Connectivity---Serial Transceivers-RS232-RS232","SP207","SP207EA","http://www.exar.com/common/content/document.ashx?id=20177&languageid=1033&type=datasheet&part=sp207","http://www.exar.com/connectivity/transceiver/rs232/sp207/","5V, 5-driver/3-receiver RS-232, uses small 0.1µF Capacitors","5","3","120","2","4.5","5.5","5","▪","4","0.1","-","-"
"exar","Connectivity---Serial Transceivers-RS232-RS232","SP207","SP207EA/TR","http://www.exar.com/common/content/document.ashx?id=20177&languageid=1033&type=datasheet&part=sp207","http://www.exar.com/connectivity/transceiver/rs232/sp207/","5V, 5-driver/3-receiver RS-232, uses small 0.1µF Capacitors","5","3","120","2","4.5","5.5","5","▪","4","0.1","-","-"
"exar","Connectivity---Serial Transceivers-RS232-RS232","SP207","SP207EA-L","http://www.exar.com/common/content/document.ashx?id=20177&languageid=1033&type=datasheet&part=sp207","http://www.exar.com/connectivity/transceiver/rs232/sp207/","5V, 5-driver/3-receiver RS-232, uses small 0.1µF Capacitors","5","3","120","2","4.5","5.5","5","▪","4","0.1","-","-"
"exar","Connectivity---Serial Transceivers-RS232-RS232","SP207","SP207EA-L/TR","http://www.exar.com/common/content/document.ashx?id=20177&languageid=1033&type=datasheet&part=sp207","http://www.exar.com/connectivity/transceiver/rs232/sp207/","5V, 5-driver/3-receiver RS-232, uses small 0.1µF Capacitors","5","3","120","2","4.5","5.5","5","▪","4","0.1","-","-"
"exar","Connectivity---Serial Transceivers-RS232-RS232","SP207","SP207EP","http://www.exar.com/common/content/document.ashx?id=20177&languageid=1033&type=datasheet&part=sp207","http://www.exar.com/connectivity/transceiver/rs232/sp207/","5V, 5-driver/3-receiver RS-232, uses small 0.1µF Capacitors","5","3","120","2","4.5","5.5","5","▪","4","0.1","-","-"
"exar","Connectivity---Serial Transceivers-RS232-RS232","SP207","SP207EP-L","http://www.exar.com/common/content/document.ashx?id=20177&languageid=1033&type=datasheet&part=sp207","http://www.exar.com/connectivity/transceiver/rs232/sp207/","5V, 5-driver/3-receiver RS-232, uses small 0.1µF Capacitors","5","3","120","2","4.5","5.5","5","▪","4","0.1","-","-"
"exar","Connectivity---Serial Transceivers-RS232-RS232","SP207","SP207ET","http://www.exar.com/common/content/document.ashx?id=20177&languageid=1033&type=datasheet&part=sp207","http://www.exar.com/connectivity/transceiver/rs232/sp207/","5V, 5-driver/3-receiver RS-232, uses small 0.1µF Capacitors","5","3","120","2","4.5","5.5","5","▪","4","0.1","-","-"
